step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,2,0.08224160969257355,0.03818070888519287,0.6111544370651245,0.04026525095105171,0.603229304154714,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.11532988111335848,0.0,34.52623748779297,4.184724807739258,10.0
400,3,0.0627155676484108,0.028904734179377556,0.7733588218688965,0.02996993080402414,0.7668234805266062,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.3136102274338773,0.0,37.188377380371094,4.167140483856201,10.0
600,4,0.05240175873041153,0.018802862614393234,0.8168244957923889,0.019653779609749716,0.8117765337228775,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.13204680265198845,0.0,38.17219161987305,4.2177228927612305,10.0
800,5,0.04804035276174545,0.016406897455453873,0.8454605340957642,0.017513446665058535,0.8361217379570007,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.16229841408274936,0.0,34.983604431152344,4.16464900970459,10.0
1000,6,0.045084718614816666,0.014763593673706055,0.8578689098358154,0.015789879641185205,0.8493166913588842,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.11923490316145051,0.0,37.64570617675781,4.188202857971191,10.0
1200,7,0.044218916445970535,0.015128474682569504,0.8572863936424255,0.01545283431187272,0.8549221654733022,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.11019022894130863,0.0,38.899810791015625,4.225657939910889,10.0
1400,8,0.042576856911182404,0.014197062700986862,0.8650909662246704,0.0151209132745862,0.8583781818548838,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.11844366663553954,0.0,37.56617736816406,4.144153594970703,10.0
1600,9,0.04206637665629387,0.013409416191279888,0.8667603135108948,0.014442600853120288,0.8590913961331049,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.1413274091388991,0.0,39.22667694091797,4.2584943771362305,10.0
1800,10,0.04115496203303337,0.013010982424020767,0.8711676001548767,0.013899977241332332,0.8652773598829905,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.11261104754392269,0.0,38.70829772949219,4.15736198425293,10.0
2000,11,0.040358103811740875,0.26196831464767456,0.37025439739227295,0.25978362808624905,0.3682764271895091,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.15222474996725402,0.0,35.00562286376953,4.041676998138428,10.0
2200,12,0.0408787876367569,0.012716133147478104,0.875133752822876,0.013518977211788297,0.8695105314254761,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.13448527642659952,0.0,37.564239501953125,4.17495059967041,10.0
2400,13,0.039329469203948975,0.012298178859055042,0.8833999633789062,0.013143392900625864,0.8756311188141505,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.09490091840859634,0.0,38.954933166503906,4.189972877502441,10.0
2600,14,0.03868124634027481,0.011877980083227158,0.886229395866394,0.012903500813990831,0.8787420243024826,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.11384389407981106,0.0,37.07898712158203,4.272600173950195,10.0
2800,15,0.038925815373659134,0.011567565612494946,0.8877666592597961,0.012337775512908896,0.8820059299468994,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.13020932389944098,0.0,32.84624481201172,4.185748100280762,10.0
3000,16,0.03815978765487671,0.011562305502593517,0.8850347995758057,0.012473455319801966,0.8774013121922811,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.10695506319027286,0.0,36.58221435546875,4.27626895904541,10.0
3200,18,0.037994056940078735,0.01123027689754963,0.8861404657363892,0.01238798520838221,0.8796637306610743,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.09441423785257054,0.0,37.04161071777344,4.201065540313721,10.0
3400,19,0.03750494867563248,0.011283500120043755,0.8845248222351074,0.012341555130357543,0.8781841148932775,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.10773431305930889,0.0,37.548545837402344,4.150076866149902,10.0
3600,20,0.03860192000865936,0.012455014511942863,0.8826913833618164,0.013392175004507104,0.8753274828195572,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.10972997221580177,0.0,35.61466598510742,4.290718078613281,10.0
3800,21,0.037016887217760086,0.010793108493089676,0.8928090929985046,0.011789686977863312,0.8854693174362183,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.10005843680864304,0.0,36.7398796081543,4.238001823425293,10.0
4000,22,0.037169214338064194,0.010822759941220284,0.8917527198791504,0.011765199092527231,0.8861684004465739,1.1581602133392859e-20,1.0,0.4998781979084015,0.8266830444335938,0.0,0.0990381229438014,0.0,37.433990478515625,4.163407325744629,10.0
