step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,inverse_warmup_m1,34,0.05442770570516586,0.017164213582873344,0.665389895439148,0.02019740454852581,0.6600273847579956,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.422271482195674,0.28883060812950134,115.28939056396484,15.796326637268066,1.0
400,inverse_warmup_m1,67,0.036641500890254974,0.005907272920012474,0.7842570543289185,0.009036948904395103,0.7656689882278442,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.17324793876326555,0.12867718935012817,127.63986206054688,14.913470268249512,1.0
600,inverse_warmup_m1,100,0.02173963002860546,0.002416098490357399,0.8768496513366699,0.008545424789190292,0.7683316469192505,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.2543131386568265,1.2617173194885254,115.63506317138672,15.273344039916992,1.0
800,inverse_warmup_m1,134,0.0340338833630085,0.00575263611972332,0.770474910736084,0.009183461777865887,0.7490577101707458,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.34968511205203223,0.28883060812950134,115.28939056396484,15.796326637268066,1.0
1000,inverse_warmup_m1,167,0.03252136707305908,0.004326523281633854,0.8002994060516357,0.008460428565740585,0.7609245181083679,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.2804107396031888,0.12867718935012817,127.63986206054688,14.913470268249512,1.0
1200,inverse_warmup_m1,200,0.018057867884635925,0.0018611259292811155,0.8835698366165161,0.009080820716917515,0.763735830783844,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.18240870486559188,1.2617173194885254,115.63506317138672,15.273344039916992,1.0
1400,inverse_warmup_m1,234,0.03219562768936157,0.005051637068390846,0.7757818698883057,0.009500041604042053,0.7439843416213989,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.24654986813652977,0.28883060812950134,115.28939056396484,15.796326637268066,1.0
1500,inverse_warmup_m1,250,0.017437312752008438,0.002034637611359358,0.8940451145172119,0.009285851381719112,0.7723046541213989,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.20944294536064864,1.2617173194885254,115.63506317138672,15.273344039916992,1.0
1700,joint_soft_m1,34,0.03126139938831329,0.00456518679857254,0.800395131111145,0.008252041414380074,0.7563071250915527,0.010050138458609581,0.9903270602226257,0.49987250566482544,0.02837371826171875,1.309193038423473e-07,0.2456674196606628,0.3385871350765228,115.27764129638672,15.439417839050293,1.0
1900,joint_soft_m1,67,0.03142073005437851,0.004307828843593597,0.7898452281951904,0.008590775541961193,0.7540959119796753,0.010053137317299843,0.9903244972229004,0.49982792139053345,0.02840423583984375,1.5074986947638536e-07,0.19566710326751358,0.13522613048553467,127.97927856445312,15.780622482299805,1.0
2100,joint_soft_m1,100,0.01694629155099392,0.0017350323032587767,0.8918043375015259,0.00818807352334261,0.7781654000282288,0.010056303814053535,0.9903227686882019,0.4997768700122833,0.028411865234375,2.721982923503674e-07,0.3239027592455534,1.0216021537780762,122.80131530761719,13.712109565734863,1.0
2300,joint_soft_m1,134,0.027209246531128883,0.00352496444247663,0.8190276622772217,0.008312053978443146,0.755523145198822,0.010060077533125877,0.9903226494789124,0.49971872568130493,0.02849578857421875,1.7733523804963625e-07,0.1251098118713274,0.3384365141391754,115.2615966796875,15.434725761413574,1.0
2500,joint_soft_m1,167,0.028446612879633904,0.0033822215627878904,0.8093167543411255,0.007755558006465435,0.7664393782615662,0.01006247103214264,0.9903236627578735,0.49965915083885193,0.028583526611328125,1.9616898327967647e-07,0.10922372083420015,0.1314879059791565,127.62701416015625,15.77520751953125,1.0
2700,joint_soft_m1,200,0.016287703067064285,0.0015563733177259564,0.8614974021911621,0.00825562421232462,0.7436072826385498,0.010064085945487022,0.9903249740600586,0.4995967447757721,0.028644561767578125,2.4767700779193547e-07,0.42832568911517616,1.0206913948059082,122.74014282226562,13.706514358520508,1.0
2900,joint_soft_m1,234,0.02814861759543419,0.0034608892165124416,0.833008885383606,0.008546463213860989,0.7629776000976562,0.010064295493066311,0.9903271794319153,0.4995325207710266,0.028717041015625,2.374721788100942e-07,0.29818291083429965,0.33830031752586365,115.2635498046875,15.428740501403809,1.0
3100,joint_soft_m1,267,0.02599642425775528,0.0032606860622763634,0.8304793834686279,0.008205557242035866,0.7776195406913757,0.010065996088087559,0.9903301000595093,0.4994634687900543,0.028789520263671875,2.0766120201187732e-07,0.1150928826952104,0.1275431215763092,127.66913604736328,15.768903732299805,1.0
3300,joint_soft_m1,300,0.015622004866600037,0.0009385721641592681,0.9098116159439087,0.007939730770885944,0.7633312940597534,0.01006900891661644,0.9903337359428406,0.4993898272514343,0.0288543701171875,3.4845504615077516e-07,0.30892133613248574,1.0200518369674683,122.72288513183594,13.700148582458496,1.0
3500,joint_soft_m1,334,0.024847278371453285,0.0048167509958148,0.8256405591964722,0.009611960500478745,0.7619519233703613,0.010069461539387703,0.9903367757797241,0.4993208050727844,0.0288543701171875,2.3148339778344962e-07,0.1901593795160698,0.33809056878089905,115.26151275634766,15.421995162963867,1.0
3700,joint_soft_m1,367,0.0240575410425663,0.0030324619729071856,0.8417506217956543,0.008123775012791157,0.7805528044700623,0.010070530697703362,0.9903408885002136,0.49924635887145996,0.028881072998046875,2.2186370074450679e-07,0.09886443252833471,0.12483859807252884,127.77925872802734,15.761879920959473,1.0
3900,joint_soft_m1,400,0.013133305124938488,0.0009752201149240136,0.9043618440628052,0.007903539575636387,0.7562764883041382,0.010071852244436741,0.990345299243927,0.4991711676120758,0.028873443603515625,2.6733738422990427e-07,0.227011919770244,1.0196388959884644,122.74353790283203,13.69361686706543,1.0
