[x64/random_fixed] loading frozen base ...
[x64/random_fixed] building caches (frozen base forward) ...
[x64/random_fixed] cache: train=7920 val=40 test=60 (65s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
  warnings.warn(f"Importing from {__name__} is deprecated, please import via timm.layers", FutureWarning)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/torch/functional.py:505: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4381.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
[x64/random_fixed] SwinIR params=11.50M embed_dim=180 depths=[6, 6, 6, 6, 6, 6] identity_init=True
[x64/random_fixed] base val: ssim=0.8629 mse=0.002686
[x64/random_fixed] step 100/50000 lr=4.00e-05 d=0.6661 pixel=0.0294 perceptual=1.3321 adv=0.0588 g_total=1.4203 1.62 it/s
[x64/random_fixed] step 200/50000 lr=8.00e-05 d=0.5639 pixel=0.0300 perceptual=1.2852 adv=0.0758 g_total=1.3909 1.61 it/s
[x64/random_fixed] step 300/50000 lr=1.20e-04 d=0.5637 pixel=0.0235 perceptual=1.0309 adv=0.0621 g_total=1.1165 1.62 it/s
[x64/random_fixed] step 400/50000 lr=1.60e-04 d=0.7024 pixel=0.0334 perceptual=1.1564 adv=0.0555 g_total=1.2453 1.63 it/s
[x64/random_fixed] step 500/50000 lr=2.00e-04 d=0.6409 pixel=0.0269 perceptual=1.0624 adv=0.0855 g_total=1.1749 1.63 it/s
[x64/random_fixed] step 600/50000 lr=2.00e-04 d=0.7050 pixel=0.0326 perceptual=0.9586 adv=0.0646 g_total=1.0558 1.62 it/s
[x64/random_fixed] step 700/50000 lr=2.00e-04 d=0.5944 pixel=0.0291 perceptual=1.0361 adv=0.0950 g_total=1.1602 1.63 it/s
[x64/random_fixed] step 800/50000 lr=2.00e-04 d=0.7298 pixel=0.0244 perceptual=0.8111 adv=0.0965 g_total=0.9320 1.63 it/s
[x64/random_fixed] step 900/50000 lr=2.00e-04 d=0.5914 pixel=0.0267 perceptual=0.9173 adv=0.0839 g_total=1.0279 1.63 it/s
[x64/random_fixed] step 1000/50000 lr=2.00e-04 d=0.6694 pixel=0.0249 perceptual=0.9445 adv=0.0862 g_total=1.0556 1.63 it/s
[x64/random_fixed] step 1000 VAL ref_ssim=0.8570 (base 0.8629) ref_mse=0.002531 (base 0.002686) best_ssim=0.8570@1000 *
[x64/random_fixed] step 1100/50000 lr=2.00e-04 d=0.6723 pixel=0.0285 perceptual=0.9181 adv=0.0640 g_total=1.0107 1.60 it/s
[x64/random_fixed] step 1200/50000 lr=2.00e-04 d=0.6828 pixel=0.0236 perceptual=0.8127 adv=0.0819 g_total=0.9181 1.61 it/s
[x64/random_fixed] step 1300/50000 lr=2.00e-04 d=0.5434 pixel=0.0270 perceptual=0.9214 adv=0.0880 g_total=1.0365 1.61 it/s
[x64/random_fixed] step 1400/50000 lr=2.00e-04 d=0.6020 pixel=0.0258 perceptual=0.8781 adv=0.0748 g_total=0.9787 1.61 it/s
[x64/random_fixed] step 1500/50000 lr=2.00e-04 d=0.6397 pixel=0.0175 perceptual=0.7247 adv=0.0923 g_total=0.8346 1.61 it/s
[x64/random_fixed] step 1600/50000 lr=2.00e-04 d=0.7191 pixel=0.0241 perceptual=0.8367 adv=0.0879 g_total=0.9487 1.61 it/s
[x64/random_fixed] step 1700/50000 lr=2.00e-04 d=0.7160 pixel=0.0216 perceptual=0.7947 adv=0.0939 g_total=0.9102 1.61 it/s
[x64/random_fixed] step 1800/50000 lr=2.00e-04 d=0.6385 pixel=0.0310 perceptual=1.0830 adv=0.0615 g_total=1.1755 1.61 it/s
[x64/random_fixed] step 1900/50000 lr=2.00e-04 d=0.6557 pixel=0.0244 perceptual=0.8676 adv=0.0773 g_total=0.9694 1.61 it/s
[x64/random_fixed] step 2000/50000 lr=2.00e-04 d=0.6863 pixel=0.0236 perceptual=0.8202 adv=0.0640 g_total=0.9078 1.61 it/s
[x64/random_fixed] step 2000 VAL ref_ssim=0.8684 (base 0.8629) ref_mse=0.002313 (base 0.002686) best_ssim=0.8684@2000 *
[x64/random_fixed] step 2100/50000 lr=1.99e-04 d=0.6612 pixel=0.0251 perceptual=0.8414 adv=0.0680 g_total=0.9346 1.60 it/s
[x64/random_fixed] step 2200/50000 lr=1.99e-04 d=0.7068 pixel=0.0226 perceptual=0.8342 adv=0.0682 g_total=0.9250 1.60 it/s
[x64/random_fixed] step 2300/50000 lr=1.99e-04 d=0.6970 pixel=0.0233 perceptual=0.8479 adv=0.0660 g_total=0.9371 1.60 it/s
[x64/random_fixed] step 2400/50000 lr=1.99e-04 d=0.6260 pixel=0.0248 perceptual=0.8921 adv=0.0832 g_total=1.0000 1.60 it/s
[x64/random_fixed] step 2500/50000 lr=1.99e-04 d=0.7063 pixel=0.0237 perceptual=0.8525 adv=0.0718 g_total=0.9480 1.60 it/s
[x64/random_fixed] step 2600/50000 lr=1.99e-04 d=0.6625 pixel=0.0205 perceptual=0.8010 adv=0.0876 g_total=0.9091 1.60 it/s
[x64/random_fixed] step 2700/50000 lr=1.99e-04 d=0.7060 pixel=0.0203 perceptual=0.7593 adv=0.0923 g_total=0.8718 1.61 it/s
[x64/random_fixed] step 2800/50000 lr=1.99e-04 d=0.6185 pixel=0.0255 perceptual=0.8889 adv=0.0742 g_total=0.9885 1.61 it/s
[x64/random_fixed] step 2900/50000 lr=1.99e-04 d=0.6857 pixel=0.0260 perceptual=0.9955 adv=0.0656 g_total=1.0871 1.61 it/s
[x64/random_fixed] step 3000/50000 lr=1.99e-04 d=0.7174 pixel=0.0210 perceptual=0.7756 adv=0.0960 g_total=0.8926 1.61 it/s
[x64/random_fixed] step 3000 VAL ref_ssim=0.8637 (base 0.8629) ref_mse=0.002440 (base 0.002686) best_ssim=0.8684@2000
[x64/random_fixed] step 3100/50000 lr=1.99e-04 d=0.6866 pixel=0.0207 perceptual=0.7702 adv=0.0718 g_total=0.8627 1.60 it/s
[x64/random_fixed] step 3200/50000 lr=1.99e-04 d=0.5901 pixel=0.0227 perceptual=0.7990 adv=0.0810 g_total=0.9027 1.60 it/s
[x64/random_fixed] step 3300/50000 lr=1.98e-04 d=0.6906 pixel=0.0267 perceptual=0.9825 adv=0.0666 g_total=1.0759 1.60 it/s
[x64/random_fixed] step 3400/50000 lr=1.98e-04 d=0.6951 pixel=0.0271 perceptual=0.8466 adv=0.0688 g_total=0.9425 1.60 it/s
[x64/random_fixed] step 3500/50000 lr=1.98e-04 d=0.7087 pixel=0.0200 perceptual=0.7615 adv=0.0888 g_total=0.8703 1.60 it/s
[x64/random_fixed] step 3600/50000 lr=1.98e-04 d=0.6196 pixel=0.0247 perceptual=0.8272 adv=0.0852 g_total=0.9371 1.60 it/s
[x64/random_fixed] step 3700/50000 lr=1.98e-04 d=0.7037 pixel=0.0229 perceptual=0.8253 adv=0.0830 g_total=0.9312 1.60 it/s
[x64/random_fixed] step 3800/50000 lr=1.98e-04 d=0.6666 pixel=0.0247 perceptual=0.8611 adv=0.0737 g_total=0.9595 1.60 it/s
[x64/random_fixed] step 3900/50000 lr=1.98e-04 d=0.7926 pixel=0.0233 perceptual=0.8036 adv=0.0801 g_total=0.9069 1.60 it/s
[x64/random_fixed] step 4000/50000 lr=1.98e-04 d=0.6100 pixel=0.0220 perceptual=0.7649 adv=0.0877 g_total=0.8746 1.60 it/s
[x64/random_fixed] step 4000 VAL ref_ssim=0.8622 (base 0.8629) ref_mse=0.002442 (base 0.002686) best_ssim=0.8684@2000
[x64/random_fixed] step 4100/50000 lr=1.97e-04 d=0.5294 pixel=0.0208 perceptual=0.7924 adv=0.0788 g_total=0.8920 1.60 it/s
[x64/random_fixed] step 4200/50000 lr=1.97e-04 d=0.7275 pixel=0.0179 perceptual=0.7270 adv=0.0699 g_total=0.8149 1.60 it/s
[x64/random_fixed] step 4300/50000 lr=1.97e-04 d=0.5917 pixel=0.0228 perceptual=0.8388 adv=0.0621 g_total=0.9237 1.60 it/s
[x64/random_fixed] step 4400/50000 lr=1.97e-04 d=0.7009 pixel=0.0225 perceptual=0.8014 adv=0.0787 g_total=0.9026 1.60 it/s
[x64/random_fixed] step 4500/50000 lr=1.97e-04 d=0.6786 pixel=0.0252 perceptual=0.8164 adv=0.0719 g_total=0.9136 1.60 it/s
[x64/random_fixed] step 4600/50000 lr=1.97e-04 d=0.7343 pixel=0.0262 perceptual=0.7039 adv=0.0539 g_total=0.7840 1.60 it/s
[x64/random_fixed] step 4700/50000 lr=1.97e-04 d=0.6188 pixel=0.0209 perceptual=0.7404 adv=0.0644 g_total=0.8257 1.60 it/s
[x64/random_fixed] step 4800/50000 lr=1.96e-04 d=0.6360 pixel=0.0241 perceptual=0.8194 adv=0.0496 g_total=0.8931 1.60 it/s
[x64/random_fixed] step 4900/50000 lr=1.96e-04 d=0.6881 pixel=0.0208 perceptual=0.7389 adv=0.0710 g_total=0.8307 1.60 it/s
[x64/random_fixed] step 5000/50000 lr=1.96e-04 d=0.7088 pixel=0.0254 perceptual=0.8931 adv=0.0725 g_total=0.9910 1.60 it/s
[x64/random_fixed] step 5000 VAL ref_ssim=0.8680 (base 0.8629) ref_mse=0.002351 (base 0.002686) best_ssim=0.8684@2000
[x64/random_fixed] step 5100/50000 lr=1.96e-04 d=0.6650 pixel=0.0194 perceptual=0.7154 adv=0.0682 g_total=0.8031 1.60 it/s
[x64/random_fixed] step 5200/50000 lr=1.96e-04 d=0.6953 pixel=0.0194 perceptual=0.7491 adv=0.0761 g_total=0.8446 1.60 it/s
[x64/random_fixed] step 5300/50000 lr=1.95e-04 d=0.7098 pixel=0.0205 perceptual=0.7624 adv=0.0887 g_total=0.8717 1.60 it/s
[x64/random_fixed] step 5400/50000 lr=1.95e-04 d=0.6743 pixel=0.0251 perceptual=0.8768 adv=0.0562 g_total=0.9581 1.60 it/s
[x64/random_fixed] step 5500/50000 lr=1.95e-04 d=0.6993 pixel=0.0214 perceptual=0.7810 adv=0.0839 g_total=0.8863 1.60 it/s
[x64/random_fixed] step 5600/50000 lr=1.95e-04 d=0.5813 pixel=0.0190 perceptual=0.6819 adv=0.0758 g_total=0.7767 1.60 it/s
[x64/random_fixed] step 5700/50000 lr=1.95e-04 d=0.6807 pixel=0.0247 perceptual=0.8999 adv=0.0701 g_total=0.9947 1.60 it/s
[x64/random_fixed] step 5800/50000 lr=1.95e-04 d=0.7018 pixel=0.0210 perceptual=0.7829 adv=0.0823 g_total=0.8862 1.60 it/s
[x64/random_fixed] step 5900/50000 lr=1.94e-04 d=0.6661 pixel=0.0228 perceptual=0.8128 adv=0.0679 g_total=0.9036 1.60 it/s
[x64/random_fixed] step 6000/50000 lr=1.94e-04 d=0.7526 pixel=0.0220 perceptual=0.7927 adv=0.0810 g_total=0.8956 1.60 it/s
[x64/random_fixed] step 6000 VAL ref_ssim=0.8580 (base 0.8629) ref_mse=0.002280 (base 0.002686) best_ssim=0.8684@2000
[x64/random_fixed] step 6100/50000 lr=1.94e-04 d=0.6196 pixel=0.0197 perceptual=0.7232 adv=0.0585 g_total=0.8015 1.60 it/s
[x64/random_fixed] step 6200/50000 lr=1.94e-04 d=0.6910 pixel=0.0215 perceptual=0.7622 adv=0.0768 g_total=0.8605 1.60 it/s
[x64/random_fixed] step 6300/50000 lr=1.93e-04 d=0.7225 pixel=0.0214 perceptual=0.7381 adv=0.0947 g_total=0.8542 1.60 it/s
[x64/random_fixed] step 6400/50000 lr=1.93e-04 d=0.6810 pixel=0.0250 perceptual=0.7495 adv=0.0793 g_total=0.8538 1.60 it/s
[x64/random_fixed] step 6500/50000 lr=1.93e-04 d=0.7512 pixel=0.0207 perceptual=0.7601 adv=0.0868 g_total=0.8676 1.60 it/s
[x64/random_fixed] step 6600/50000 lr=1.93e-04 d=0.6703 pixel=0.0191 perceptual=0.6885 adv=0.0710 g_total=0.7786 1.60 it/s
[x64/random_fixed] step 6700/50000 lr=1.93e-04 d=0.6920 pixel=0.0162 perceptual=0.6391 adv=0.0774 g_total=0.7327 1.60 it/s
[x64/random_fixed] step 6800/50000 lr=1.92e-04 d=0.6370 pixel=0.0254 perceptual=0.8363 adv=0.0731 g_total=0.9349 1.60 it/s
[x64/random_fixed] step 6900/50000 lr=1.92e-04 d=0.6895 pixel=0.0245 perceptual=0.8456 adv=0.0760 g_total=0.9461 1.60 it/s
[x64/random_fixed] step 7000/50000 lr=1.92e-04 d=0.6853 pixel=0.0233 perceptual=0.7876 adv=0.0851 g_total=0.8960 1.60 it/s
[x64/random_fixed] step 7000 VAL ref_ssim=0.8443 (base 0.8629) ref_mse=0.002396 (base 0.002686) best_ssim=0.8684@2000
[x64/random_fixed] step 7100/50000 lr=1.92e-04 d=0.6955 pixel=0.0243 perceptual=0.8315 adv=0.0772 g_total=0.9330 1.60 it/s
[x64/random_fixed] step 7200/50000 lr=1.91e-04 d=0.6925 pixel=0.0158 perceptual=0.6242 adv=0.0806 g_total=0.7206 1.60 it/s
[x64/random_fixed] step 7300/50000 lr=1.91e-04 d=0.7078 pixel=0.0214 perceptual=0.7656 adv=0.0864 g_total=0.8733 1.60 it/s
[x64/random_fixed] step 7400/50000 lr=1.91e-04 d=0.7030 pixel=0.0175 perceptual=0.6941 adv=0.0851 g_total=0.7966 1.60 it/s
[x64/random_fixed] step 7500/50000 lr=1.90e-04 d=0.6345 pixel=0.0209 perceptual=0.7810 adv=0.0614 g_total=0.8634 1.60 it/s
[x64/random_fixed] step 7600/50000 lr=1.90e-04 d=0.6939 pixel=0.0183 perceptual=0.6979 adv=0.0767 g_total=0.7928 1.60 it/s
[x64/random_fixed] step 7700/50000 lr=1.90e-04 d=0.6753 pixel=0.0233 perceptual=0.7599 adv=0.0746 g_total=0.8578 1.60 it/s
[x64/random_fixed] step 7800/50000 lr=1.90e-04 d=0.5899 pixel=0.0200 perceptual=0.7493 adv=0.0652 g_total=0.8344 1.60 it/s
[x64/random_fixed] step 7900/50000 lr=1.89e-04 d=0.6936 pixel=0.0233 perceptual=0.8319 adv=0.0826 g_total=0.9378 1.60 it/s
[x64/random_fixed] step 8000/50000 lr=1.89e-04 d=0.6783 pixel=0.0242 perceptual=0.8627 adv=0.0793 g_total=0.9662 1.60 it/s
[x64/random_fixed] step 8000 VAL ref_ssim=0.8738 (base 0.8629) ref_mse=0.002215 (base 0.002686) best_ssim=0.8738@8000 *
[x64/random_fixed] step 8100/50000 lr=1.89e-04 d=0.7575 pixel=0.0259 perceptual=0.8137 adv=0.0988 g_total=0.9384 1.60 it/s
[x64/random_fixed] step 8200/50000 lr=1.89e-04 d=0.6822 pixel=0.0183 perceptual=0.7072 adv=0.0715 g_total=0.7970 1.60 it/s
[x64/random_fixed] step 8300/50000 lr=1.88e-04 d=0.6143 pixel=0.0219 perceptual=0.7963 adv=0.0625 g_total=0.8806 1.60 it/s
[x64/random_fixed] step 8400/50000 lr=1.88e-04 d=0.6935 pixel=0.0216 perceptual=0.7794 adv=0.0504 g_total=0.8514 1.60 it/s
[x64/random_fixed] step 8500/50000 lr=1.88e-04 d=0.7007 pixel=0.0213 perceptual=0.7849 adv=0.0833 g_total=0.8895 1.60 it/s
[x64/random_fixed] step 8600/50000 lr=1.87e-04 d=0.6483 pixel=0.0189 perceptual=0.6744 adv=0.0769 g_total=0.7702 1.60 it/s
[x64/random_fixed] step 8700/50000 lr=1.87e-04 d=0.6529 pixel=0.0231 perceptual=0.7822 adv=0.0768 g_total=0.8821 1.60 it/s
[x64/random_fixed] step 8800/50000 lr=1.87e-04 d=0.7015 pixel=0.0212 perceptual=0.7905 adv=0.0839 g_total=0.8956 1.60 it/s
[x64/random_fixed] step 8900/50000 lr=1.86e-04 d=0.7255 pixel=0.0226 perceptual=0.7635 adv=0.0898 g_total=0.8758 1.60 it/s
[x64/random_fixed] step 9000/50000 lr=1.86e-04 d=0.5908 pixel=0.0225 perceptual=0.8165 adv=0.0725 g_total=0.9116 1.60 it/s
[x64/random_fixed] step 9000 VAL ref_ssim=0.8668 (base 0.8629) ref_mse=0.002367 (base 0.002686) best_ssim=0.8738@8000
[x64/random_fixed] step 9100/50000 lr=1.86e-04 d=0.6962 pixel=0.0213 perceptual=0.7600 adv=0.0750 g_total=0.8564 1.60 it/s
[x64/random_fixed] step 9200/50000 lr=1.85e-04 d=0.6818 pixel=0.0224 perceptual=0.8137 adv=0.0694 g_total=0.9055 1.60 it/s
[x64/random_fixed] step 9300/50000 lr=1.85e-04 d=0.6850 pixel=0.0211 perceptual=0.7596 adv=0.0899 g_total=0.8707 1.60 it/s
[x64/random_fixed] step 9400/50000 lr=1.85e-04 d=0.7074 pixel=0.0211 perceptual=0.7335 adv=0.0843 g_total=0.8389 1.60 it/s
[x64/random_fixed] step 9500/50000 lr=1.84e-04 d=0.6707 pixel=0.0233 perceptual=0.7627 adv=0.0863 g_total=0.8724 1.60 it/s
[x64/random_fixed] step 9600/50000 lr=1.84e-04 d=0.6684 pixel=0.0200 perceptual=0.7500 adv=0.0766 g_total=0.8466 1.60 it/s
[x64/random_fixed] step 9700/50000 lr=1.84e-04 d=0.6513 pixel=0.0231 perceptual=0.8356 adv=0.0638 g_total=0.9226 1.60 it/s
[x64/random_fixed] step 9800/50000 lr=1.83e-04 d=0.7135 pixel=0.0207 perceptual=0.7663 adv=0.0901 g_total=0.8771 1.60 it/s
[x64/random_fixed] step 9900/50000 lr=1.83e-04 d=0.6930 pixel=0.0201 perceptual=0.7442 adv=0.0898 g_total=0.8541 1.60 it/s
[x64/random_fixed] step 10000/50000 lr=1.83e-04 d=0.6672 pixel=0.0235 perceptual=0.7950 adv=0.0819 g_total=0.9004 1.60 it/s
[x64/random_fixed] step 10000 VAL ref_ssim=0.8697 (base 0.8629) ref_mse=0.002246 (base 0.002686) best_ssim=0.8738@8000
[x64/random_fixed] step 10100/50000 lr=1.82e-04 d=0.7092 pixel=0.0213 perceptual=0.7723 adv=0.0918 g_total=0.8854 1.60 it/s
[x64/random_fixed] step 10200/50000 lr=1.82e-04 d=0.6359 pixel=0.0175 perceptual=0.6701 adv=0.0475 g_total=0.7352 1.60 it/s
[x64/random_fixed] step 10300/50000 lr=1.82e-04 d=0.6966 pixel=0.0240 perceptual=0.8122 adv=0.0626 g_total=0.8987 1.60 it/s
[x64/random_fixed] step 10400/50000 lr=1.81e-04 d=0.6963 pixel=0.0231 perceptual=0.7891 adv=0.0698 g_total=0.8820 1.60 it/s
[x64/random_fixed] step 10500/50000 lr=1.81e-04 d=0.6562 pixel=0.0175 perceptual=0.6777 adv=0.0801 g_total=0.7753 1.60 it/s
[x64/random_fixed] step 10600/50000 lr=1.81e-04 d=0.6737 pixel=0.0222 perceptual=0.7958 adv=0.0854 g_total=0.9033 1.60 it/s
[x64/random_fixed] step 10700/50000 lr=1.80e-04 d=0.6764 pixel=0.0236 perceptual=0.8428 adv=0.0826 g_total=0.9491 1.60 it/s
[x64/random_fixed] step 10800/50000 lr=1.80e-04 d=0.6662 pixel=0.0209 perceptual=0.7002 adv=0.0706 g_total=0.7917 1.60 it/s
[x64/random_fixed] step 10900/50000 lr=1.79e-04 d=0.7023 pixel=0.0213 perceptual=0.8085 adv=0.0855 g_total=0.9153 1.60 it/s
[x64/random_fixed] step 11000/50000 lr=1.79e-04 d=0.6572 pixel=0.0196 perceptual=0.7171 adv=0.0767 g_total=0.8135 1.60 it/s
[x64/random_fixed] step 11000 VAL ref_ssim=0.8765 (base 0.8629) ref_mse=0.002031 (base 0.002686) best_ssim=0.8765@11000 *
[x64/random_fixed] step 11100/50000 lr=1.79e-04 d=0.6878 pixel=0.0223 perceptual=0.8190 adv=0.0683 g_total=0.9096 1.60 it/s
[x64/random_fixed] step 11200/50000 lr=1.78e-04 d=0.7018 pixel=0.0214 perceptual=0.7458 adv=0.0849 g_total=0.8521 1.60 it/s
[x64/random_fixed] step 11300/50000 lr=1.78e-04 d=0.7054 pixel=0.0226 perceptual=0.8111 adv=0.0616 g_total=0.8953 1.60 it/s
[x64/random_fixed] step 11400/50000 lr=1.77e-04 d=0.6907 pixel=0.0189 perceptual=0.6715 adv=0.0774 g_total=0.7678 1.60 it/s
[x64/random_fixed] step 11500/50000 lr=1.77e-04 d=0.7012 pixel=0.0198 perceptual=0.6946 adv=0.0804 g_total=0.7947 1.60 it/s
[x64/random_fixed] step 11600/50000 lr=1.77e-04 d=0.6244 pixel=0.0246 perceptual=0.7421 adv=0.0632 g_total=0.8298 1.60 it/s
[x64/random_fixed] step 11700/50000 lr=1.76e-04 d=0.6872 pixel=0.0200 perceptual=0.7152 adv=0.0867 g_total=0.8219 1.60 it/s
[x64/random_fixed] step 11800/50000 lr=1.76e-04 d=0.7133 pixel=0.0260 perceptual=0.8385 adv=0.0864 g_total=0.9508 1.60 it/s
[x64/random_fixed] step 11900/50000 lr=1.75e-04 d=0.5877 pixel=0.0264 perceptual=0.9140 adv=0.0600 g_total=1.0004 1.60 it/s
[x64/random_fixed] step 12000/50000 lr=1.75e-04 d=0.6208 pixel=0.0192 perceptual=0.7437 adv=0.0718 g_total=0.8347 1.60 it/s
[x64/random_fixed] step 12000 VAL ref_ssim=0.8689 (base 0.8629) ref_mse=0.002116 (base 0.002686) best_ssim=0.8765@11000
[x64/random_fixed] step 12100/50000 lr=1.75e-04 d=0.6863 pixel=0.0279 perceptual=0.9874 adv=0.0868 g_total=1.1021 1.60 it/s
[x64/random_fixed] step 12200/50000 lr=1.74e-04 d=0.6786 pixel=0.0187 perceptual=0.7346 adv=0.0842 g_total=0.8375 1.60 it/s
[x64/random_fixed] step 12300/50000 lr=1.74e-04 d=0.6450 pixel=0.0239 perceptual=0.8432 adv=0.0683 g_total=0.9355 1.60 it/s
[x64/random_fixed] step 12400/50000 lr=1.73e-04 d=0.6625 pixel=0.0222 perceptual=0.7583 adv=0.0749 g_total=0.8554 1.60 it/s
[x64/random_fixed] step 12500/50000 lr=1.73e-04 d=0.7633 pixel=0.0237 perceptual=0.7982 adv=0.0609 g_total=0.8828 1.60 it/s
[x64/random_fixed] step 12600/50000 lr=1.72e-04 d=0.7317 pixel=0.0210 perceptual=0.7605 adv=0.0662 g_total=0.8477 1.60 it/s
[x64/random_fixed] step 12700/50000 lr=1.72e-04 d=0.6977 pixel=0.0187 perceptual=0.6936 adv=0.0946 g_total=0.8068 1.60 it/s
[x64/random_fixed] step 12800/50000 lr=1.72e-04 d=0.6829 pixel=0.0220 perceptual=0.8044 adv=0.0805 g_total=0.9068 1.60 it/s
[x64/random_fixed] step 12900/50000 lr=1.71e-04 d=0.6416 pixel=0.0246 perceptual=0.8842 adv=0.0712 g_total=0.9800 1.60 it/s
[x64/random_fixed] step 13000/50000 lr=1.71e-04 d=0.7054 pixel=0.0199 perceptual=0.7355 adv=0.0870 g_total=0.8424 1.60 it/s
[x64/random_fixed] step 13000 VAL ref_ssim=0.8732 (base 0.8629) ref_mse=0.002213 (base 0.002686) best_ssim=0.8765@11000
[x64/random_fixed] step 13100/50000 lr=1.70e-04 d=0.5582 pixel=0.0253 perceptual=0.8320 adv=0.0803 g_total=0.9376 1.60 it/s
[x64/random_fixed] step 13200/50000 lr=1.70e-04 d=0.6946 pixel=0.0172 perceptual=0.6844 adv=0.0581 g_total=0.7596 1.60 it/s
[x64/random_fixed] step 13300/50000 lr=1.69e-04 d=0.6872 pixel=0.0204 perceptual=0.7563 adv=0.0803 g_total=0.8570 1.60 it/s
[x64/random_fixed] step 13400/50000 lr=1.69e-04 d=0.7105 pixel=0.0198 perceptual=0.7241 adv=0.0820 g_total=0.8260 1.60 it/s
