step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,34,0.191102534532547,0.1360962986946106,0.5538038015365601,0.15627063810825348,0.5167441964149475,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.09938300802420043,39.771183013916016,1197.52734375,519.3280029296875,1.0
400,67,0.1934635192155838,0.13251987099647522,0.5316699147224426,0.14272993803024292,0.512471079826355,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.04438988263810078,58.186058044433594,1293.9298095703125,550.7614135742188,1.0
600,100,0.18406042456626892,0.12742793560028076,0.574652910232544,0.1460009515285492,0.5191929936408997,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.10081487437197707,79.4378662109375,1181.4571533203125,522.7570190429688,1.0
800,134,0.19791129231452942,0.1354524940252304,0.5317860841751099,0.14453890919685364,0.5136396288871765,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.06197613158496424,78.824462890625,2082.15185546875,574.7115478515625,1.0
1000,167,0.19645553827285767,0.13223883509635925,0.5213532447814941,0.1428380012512207,0.5187392234802246,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.049021975703059474,83.04256439208984,1395.19970703125,568.3709716796875,1.0
1200,200,0.2142181098461151,0.13704024255275726,0.4877018928527832,0.14331060647964478,0.5099698901176453,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.07974555224678447,101.5104751586914,1195.734619140625,618.052490234375,1.0
1400,234,0.18602466583251953,0.12848928570747375,0.5584130883216858,0.14123067259788513,0.5156182646751404,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.0814980668020257,39.771183013916016,1307.0423583984375,532.28369140625,1.0
1600,267,0.18792574107646942,0.12696853280067444,0.5442253351211548,0.1404702514410019,0.5052314400672913,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.06986644990414594,58.186058044433594,1347.2283935546875,537.2130126953125,1.0
1800,300,0.22177325189113617,0.15178821980953217,0.48719823360443115,0.1454189270734787,0.5154159069061279,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.0572563000819195,78.824462890625,1220.159423828125,628.8201293945312,1.0
2000,334,0.19511350989341736,0.13496583700180054,0.5395015478134155,0.14450855553150177,0.5146089196205139,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.06055996379541391,58.186058044433594,1398.5826416015625,566.357177734375,1.0
2200,367,0.18782742321491241,0.128726527094841,0.5525134205818176,0.14405834674835205,0.5155583620071411,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.04466934903310584,62.0374641418457,2082.15185546875,558.8627319335938,1.0
2400,400,0.1658163219690323,0.11395655572414398,0.6084268689155579,0.1454225778579712,0.5167776942253113,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.08001369321161866,79.4378662109375,1220.159423828125,472.868896484375,1.0
2600,434,0.1823977380990982,0.12682873010635376,0.5659240484237671,0.14559051394462585,0.520726203918457,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.04524484242770953,58.186058044433594,1395.19970703125,543.0880126953125,1.0
2800,467,0.2004963755607605,0.13187050819396973,0.5163590312004089,0.1413303166627884,0.5091344714164734,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.07027679244068712,52.31900405883789,1304.5980224609375,583.798583984375,1.0
3000,500,0.18634361028671265,0.12694916129112244,0.5602383613586426,0.14267025887966156,0.5155451893806458,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.05070608326444369,104.42778778076172,1124.92529296875,539.65380859375,1.0
3200,534,0.18377217650413513,0.12453249096870422,0.5649691820144653,0.14318861067295074,0.5079269409179688,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.07793780344095685,83.04256439208984,1347.2283935546875,520.8013305664062,1.0
3400,567,0.17708998918533325,0.12036897242069244,0.5753442645072937,0.1420556902885437,0.511390745639801,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.09662227098947924,39.771183013916016,1398.5826416015625,507.90771484375,1.0
3600,600,0.19127056002616882,0.1306479126214981,0.5457248091697693,0.143123060464859,0.514222264289856,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.045308423715448194,39.771183013916016,1171.3109130859375,562.6338500976562,1.0
3800,634,0.17994044721126556,0.11930698156356812,0.5552461743354797,0.14303918182849884,0.5130490660667419,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.038198272119683886,58.186058044433594,1395.19970703125,527.8225708007812,1.0
4000,667,0.1966494619846344,0.13150504231452942,0.5285955667495728,0.14004530012607574,0.5117042660713196,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.06903191273194438,88.39273071289062,1395.19970703125,574.89013671875,1.0
4200,700,0.22621096670627594,0.14982613921165466,0.4815391004085541,0.14416754245758057,0.5179128646850586,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.06923791737369236,142.30442810058594,1264.972412109375,641.624755859375,1.0
4400,734,0.17067483067512512,0.11500886082649231,0.5782084465026855,0.145144522190094,0.5082716345787048,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.037486681649211234,78.824462890625,1350.0792236328125,515.0093383789062,1.0
4600,767,0.19361642003059387,0.1346089243888855,0.5429913997650146,0.1458728164434433,0.5181617140769958,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.04587399693246658,86.43042755126953,1350.0792236328125,564.4328002929688,1.0
4800,800,0.22395804524421692,0.1513037532567978,0.48051321506500244,0.14401745796203613,0.5100632905960083,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.05882672556059452,157.78240966796875,1218.831787109375,627.7373046875,1.0
5000,834,0.1946641206741333,0.13210095465183258,0.5320566296577454,0.14312590658664703,0.5126810669898987,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.03280926722655253,58.186058044433594,1307.4862060546875,576.2364501953125,1.0
5200,867,0.1683512181043625,0.11128468811511993,0.5862590074539185,0.1442950963973999,0.5065657496452332,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.039663061180425056,52.31900405883789,1188.1270751953125,490.1312255859375,1.0
5400,900,0.18850812315940857,0.12680312991142273,0.5606145858764648,0.14463627338409424,0.5126240849494934,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.0738068080206738,101.5104751586914,1161.36083984375,533.0936889648438,1.0
5600,934,0.16242974996566772,0.11156672239303589,0.6060194373130798,0.1460583209991455,0.5178866982460022,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.0498369166294841,39.771183013916016,1398.5826416015625,487.82427978515625,1.0
5800,967,0.1785878688097,0.12182353436946869,0.5624750852584839,0.14476469159126282,0.5037498474121094,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.041683516879247755,62.0374641418457,1398.5826416015625,533.9426879882812,1.0
6000,1000,0.2123321145772934,0.13721084594726562,0.5033794641494751,0.1464749574661255,0.5155267119407654,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.06059080058318209,89.5360107421875,1307.4862060546875,611.457763671875,1.0
6200,1034,0.16350749135017395,0.11061715334653854,0.6113338470458984,0.14822115004062653,0.5122697353363037,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.049242974634660173,59.20463943481445,1239.274658203125,477.1243591308594,1.0
6400,1067,0.1809808313846588,0.12156233936548233,0.5501556992530823,0.14249931275844574,0.4913739860057831,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.04658362144120322,62.0374641418457,1239.274658203125,533.7081298828125,1.0
6600,1100,0.20726114511489868,0.13767480850219727,0.49544742703437805,0.1433085799217224,0.48922500014305115,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.09343484276377462,130.72222900390625,1188.1270751953125,594.01708984375,1.0
6800,1134,0.18174707889556885,0.11824950575828552,0.5325367450714111,0.1421738564968109,0.49702098965644836,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.043606396112175455,62.0374641418457,1304.5980224609375,546.1134033203125,1.0
7000,1167,0.17451947927474976,0.11851191520690918,0.5656018257141113,0.14498481154441833,0.5010336637496948,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.032387432537413954,59.20463943481445,1398.5826416015625,539.2723388671875,1.0
7200,1200,0.17310400307178497,0.10967463999986649,0.6020539999008179,0.14505381882190704,0.4952988028526306,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.10088053523291539,62.0374641418457,1138.5235595703125,469.042236328125,1.0
7400,1234,0.17480434477329254,0.11978866159915924,0.5664770007133484,0.14515100419521332,0.5084770917892456,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.04262348474622487,52.31900405883789,1293.9298095703125,525.8145751953125,1.0
