step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,4,0.07137133181095123,0.00813896395266056,0.7919600605964661,0.008973208069801331,0.7873341798782348,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,2.8483762478919314,0.14271816611289978,43.41466522216797,3.7674717903137207,1.0
400,7,0.025509774684906006,0.0029860185459256172,0.7886973023414612,0.0027921978384256364,0.7835794925689697,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.7737933047260461,0.0876959040760994,44.95317077636719,4.343592643737793,1.0
600,10,0.027083175256848335,0.0014759500045329332,0.8454206585884094,0.0018964883405715228,0.8418251037597656,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.9365428774034842,0.09674541652202606,40.17072677612305,3.4117069244384766,1.0
800,13,0.017441295087337494,0.0013885808875784278,0.899955153465271,0.0014207880478352309,0.9020172834396363,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.18243897347285318,0.17293360829353333,40.584266662597656,3.897001266479492,1.0
1000,17,0.017734477296471596,0.0016853433335199952,0.8866610527038574,0.0016752922907471656,0.8866614103317261,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.11945764233200797,0.059662800282239914,41.380409240722656,4.012869358062744,1.0
1200,20,0.016788655892014503,0.00166317040566355,0.8898584246635437,0.0016893806401640176,0.8911153674125671,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.24914413347252193,0.08123847842216492,42.838768005371094,3.8214244842529297,1.0
1400,23,0.020116331055760384,0.0014007426798343658,0.8864198923110962,0.0013856042176485061,0.8975882768630982,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.39816358916390554,0.056661345064640045,39.34756088256836,3.9856338500976562,1.0
1600,26,0.01566677913069725,0.0013983349781483412,0.9085180759429932,0.0014582971576601266,0.903632640838623,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.08097223512342759,0.20165719091892242,40.80015563964844,3.9509496688842773,1.0
1800,30,0.028245866298675537,0.0018579683965072036,0.873307466506958,0.001473746355623007,0.9020055651664733,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.5720948221014948,0.12997615337371826,40.431888580322266,4.607588291168213,1.0
2000,33,0.015315061435103416,0.0010790845844894648,0.9140704870223999,0.00118573191575706,0.9090541243553162,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.0809415456735652,0.17443348467350006,40.182228088378906,3.770570755004883,1.0
2200,36,0.01499362476170063,0.0010444365907460451,0.9079602956771851,0.001221731910482049,0.9068473815917969,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.08647697188155051,0.10035570710897446,40.8537483215332,3.6453919410705566,1.0
2400,39,0.015635067597031593,0.0013111873995512724,0.9101625084877014,0.0013077223440632225,0.9060726165771484,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.19827271637570934,0.16718319058418274,37.485897064208984,3.8739376068115234,1.0
2600,42,0.015231273137032986,0.0010442062048241496,0.9116904735565186,0.0011316899675875903,0.908389937877655,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.20912937482159635,0.11779844760894775,38.40203094482422,3.636296033859253,1.0
2800,46,0.014914160594344139,0.0009673316963016987,0.9141939878463745,0.0010389540460892023,0.9121897339820861,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.15052479786533857,0.08040996640920639,39.47964096069336,3.8205461502075195,1.0
3000,49,0.016471873968839645,0.001449652248993516,0.9007641673088074,0.0014459630474448204,0.9006734013557434,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.15095756999674836,0.15906721353530884,44.69491958618164,3.9835124015808105,1.0
3200,52,0.015604546293616295,0.0012757155345752835,0.911868691444397,0.0013522300403565168,0.9112366914749146,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.33281719968286844,0.1745351403951645,38.495208740234375,3.8159825801849365,1.0
3400,55,0.014890465885400772,0.0010119318030774593,0.9131419658660889,0.00115851026494056,0.9085269451141358,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.27324403903510536,0.02555224858224392,40.7259407043457,3.7125117778778076,1.0
3600,59,0.014634853228926659,0.0010448312386870384,0.9070388078689575,0.0011117251822724938,0.9083225846290588,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.1396824428212295,0.1048557311296463,37.91387939453125,3.890897750854492,1.0
3800,62,0.017640242353081703,0.0012239383067935705,0.9048733711242676,0.0010071851080283522,0.9141432046890259,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.3285509953520816,0.08023881912231445,37.86763381958008,4.208921432495117,1.0
4000,65,0.01677093282341957,0.0010159568628296256,0.9057605266571045,0.0009606332518160343,0.9126974582672119,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.11201903689741408,0.20380891859531403,42.24802780151367,4.23224401473999,1.0
4200,68,0.015695635229349136,0.0009923378238454461,0.9060375094413757,0.0009666988393291831,0.9099723339080811,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.17197878656464213,0.14081577956676483,39.81332015991211,4.212995529174805,1.0
4400,71,0.014424744993448257,0.0010466240346431732,0.9173312783241272,0.001080679043661803,0.9132656812667846,3.0866855577518976e-23,1.0,0.4994688928127289,0.8253860473632812,0.0,0.08878379044418701,0.21296116709709167,41.704803466796875,3.9451851844787598,1.0
