[x256/random_fixed] loading frozen base ...
[x256/random_fixed] building caches (frozen base forward) ...
[x256/random_fixed] cache: train=7920 val=40 test=60 (61s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
  warnings.warn(f"Importing from {__name__} is deprecated, please import via timm.layers", FutureWarning)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/torch/functional.py:505: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4381.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
[x256/random_fixed] SwinIR params=11.50M embed_dim=180 depths=[6, 6, 6, 6, 6, 6] identity_init=True
[x256/random_fixed] base val: ssim=0.7183 mse=0.011806
[x256/random_fixed] step 100/50000 lr=4.00e-05 d=0.6277 pixel=0.0685 perceptual=1.4928 adv=0.0627 g_total=1.6240 1.63 it/s
[x256/random_fixed] step 200/50000 lr=8.00e-05 d=0.5053 pixel=0.0632 perceptual=1.4866 adv=0.0594 g_total=1.6092 1.61 it/s
[x256/random_fixed] step 300/50000 lr=1.20e-04 d=0.7529 pixel=0.0678 perceptual=1.4665 adv=0.0478 g_total=1.5821 1.62 it/s
[x256/random_fixed] step 400/50000 lr=1.60e-04 d=0.6330 pixel=0.0509 perceptual=1.3340 adv=0.0699 g_total=1.4547 1.63 it/s
[x256/random_fixed] step 500/50000 lr=2.00e-04 d=0.7224 pixel=0.0610 perceptual=1.4108 adv=0.0550 g_total=1.5268 1.63 it/s
[x256/random_fixed] step 600/50000 lr=2.00e-04 d=0.7743 pixel=0.0706 perceptual=1.5171 adv=0.0538 g_total=1.6415 1.62 it/s
[x256/random_fixed] step 700/50000 lr=2.00e-04 d=0.5670 pixel=0.0513 perceptual=1.2900 adv=0.0903 g_total=1.4316 1.62 it/s
[x256/random_fixed] step 800/50000 lr=2.00e-04 d=0.5652 pixel=0.0621 perceptual=1.2432 adv=0.1225 g_total=1.4279 1.63 it/s
[x256/random_fixed] step 900/50000 lr=2.00e-04 d=0.6385 pixel=0.0608 perceptual=1.4040 adv=0.0657 g_total=1.5306 1.63 it/s
[x256/random_fixed] step 1000/50000 lr=2.00e-04 d=0.6062 pixel=0.0523 perceptual=1.1835 adv=0.0828 g_total=1.3186 1.62 it/s
[x256/random_fixed] step 1000 VAL ref_ssim=0.7427 (base 0.7183) ref_mse=0.012988 (base 0.011806) best_ssim=0.7427@1000 *
[x256/random_fixed] step 1100/50000 lr=2.00e-04 d=0.6043 pixel=0.0452 perceptual=1.0898 adv=0.0921 g_total=1.2272 1.60 it/s
[x256/random_fixed] step 1200/50000 lr=2.00e-04 d=0.6279 pixel=0.0588 perceptual=1.3677 adv=0.0734 g_total=1.4999 1.60 it/s
[x256/random_fixed] step 1300/50000 lr=2.00e-04 d=0.6021 pixel=0.0623 perceptual=1.2663 adv=0.0889 g_total=1.4175 1.61 it/s
[x256/random_fixed] step 1400/50000 lr=2.00e-04 d=0.6420 pixel=0.0500 perceptual=1.3020 adv=0.0959 g_total=1.4479 1.61 it/s
[x256/random_fixed] step 1500/50000 lr=2.00e-04 d=0.5961 pixel=0.0513 perceptual=1.2480 adv=0.0858 g_total=1.3851 1.61 it/s
[x256/random_fixed] step 1600/50000 lr=2.00e-04 d=0.6347 pixel=0.0438 perceptual=1.1264 adv=0.0822 g_total=1.2524 1.61 it/s
[x256/random_fixed] step 1700/50000 lr=2.00e-04 d=0.6380 pixel=0.0488 perceptual=1.2180 adv=0.1022 g_total=1.3690 1.61 it/s
[x256/random_fixed] step 1800/50000 lr=2.00e-04 d=0.6152 pixel=0.0499 perceptual=1.2266 adv=0.0745 g_total=1.3510 1.61 it/s
[x256/random_fixed] step 1900/50000 lr=2.00e-04 d=0.7383 pixel=0.0688 perceptual=1.2163 adv=0.0870 g_total=1.3721 1.61 it/s
[x256/random_fixed] step 2000/50000 lr=2.00e-04 d=0.6029 pixel=0.0467 perceptual=1.1832 adv=0.0948 g_total=1.3247 1.61 it/s
[x256/random_fixed] step 2000 VAL ref_ssim=0.7429 (base 0.7183) ref_mse=0.012199 (base 0.011806) best_ssim=0.7429@2000 *
[x256/random_fixed] step 2100/50000 lr=1.99e-04 d=0.6627 pixel=0.0658 perceptual=1.2902 adv=0.1181 g_total=1.4741 1.60 it/s
[x256/random_fixed] step 2200/50000 lr=1.99e-04 d=0.6573 pixel=0.0521 perceptual=1.2665 adv=0.0904 g_total=1.4090 1.60 it/s
[x256/random_fixed] step 2300/50000 lr=1.99e-04 d=0.6267 pixel=0.0527 perceptual=1.2041 adv=0.1202 g_total=1.3770 1.60 it/s
[x256/random_fixed] step 2400/50000 lr=1.99e-04 d=0.5668 pixel=0.0555 perceptual=1.2933 adv=0.1059 g_total=1.4546 1.60 it/s
[x256/random_fixed] step 2500/50000 lr=1.99e-04 d=0.6296 pixel=0.0519 perceptual=1.2486 adv=0.1022 g_total=1.4026 1.60 it/s
[x256/random_fixed] step 2600/50000 lr=1.99e-04 d=0.6361 pixel=0.0520 perceptual=1.2890 adv=0.0704 g_total=1.4115 1.60 it/s
[x256/random_fixed] step 2700/50000 lr=1.99e-04 d=0.5910 pixel=0.0505 perceptual=1.3122 adv=0.0950 g_total=1.4577 1.60 it/s
[x256/random_fixed] step 2800/50000 lr=1.99e-04 d=0.5830 pixel=0.0537 perceptual=1.2406 adv=0.0818 g_total=1.3761 1.60 it/s
[x256/random_fixed] step 2900/50000 lr=1.99e-04 d=0.6016 pixel=0.0567 perceptual=1.2302 adv=0.0922 g_total=1.3791 1.60 it/s
[x256/random_fixed] step 3000/50000 lr=1.99e-04 d=0.6013 pixel=0.0569 perceptual=1.2968 adv=0.0764 g_total=1.4301 1.60 it/s
[x256/random_fixed] step 3000 VAL ref_ssim=0.7359 (base 0.7183) ref_mse=0.011553 (base 0.011806) best_ssim=0.7429@2000
[x256/random_fixed] step 3100/50000 lr=1.99e-04 d=0.6068 pixel=0.0466 perceptual=1.1449 adv=0.0894 g_total=1.2808 1.60 it/s
[x256/random_fixed] step 3200/50000 lr=1.99e-04 d=0.4873 pixel=0.0591 perceptual=1.2422 adv=0.1114 g_total=1.4127 1.60 it/s
[x256/random_fixed] step 3300/50000 lr=1.98e-04 d=0.6608 pixel=0.0585 perceptual=1.2324 adv=0.1082 g_total=1.3991 1.60 it/s
[x256/random_fixed] step 3400/50000 lr=1.98e-04 d=0.6082 pixel=0.0450 perceptual=1.1547 adv=0.1102 g_total=1.3099 1.60 it/s
[x256/random_fixed] step 3500/50000 lr=1.98e-04 d=0.6253 pixel=0.0683 perceptual=1.3463 adv=0.0615 g_total=1.4760 1.60 it/s
[x256/random_fixed] step 3600/50000 lr=1.98e-04 d=0.4970 pixel=0.0580 perceptual=1.2692 adv=0.1145 g_total=1.4417 1.60 it/s
[x256/random_fixed] step 3700/50000 lr=1.98e-04 d=0.7020 pixel=0.0564 perceptual=1.2884 adv=0.0674 g_total=1.4121 1.60 it/s
[x256/random_fixed] step 3800/50000 lr=1.98e-04 d=0.6569 pixel=0.0586 perceptual=1.4495 adv=0.1099 g_total=1.6180 1.60 it/s
[x256/random_fixed] step 3900/50000 lr=1.98e-04 d=0.5093 pixel=0.0612 perceptual=1.3721 adv=0.1038 g_total=1.5372 1.60 it/s
[x256/random_fixed] step 4000/50000 lr=1.98e-04 d=0.7176 pixel=0.0494 perceptual=1.2172 adv=0.0645 g_total=1.3312 1.60 it/s
[x256/random_fixed] step 4000 VAL ref_ssim=0.7355 (base 0.7183) ref_mse=0.011002 (base 0.011806) best_ssim=0.7429@2000
[x256/random_fixed] step 4100/50000 lr=1.97e-04 d=0.5833 pixel=0.0462 perceptual=1.1339 adv=0.1009 g_total=1.2810 1.60 it/s
[x256/random_fixed] step 4200/50000 lr=1.97e-04 d=0.6422 pixel=0.0574 perceptual=1.3177 adv=0.1127 g_total=1.4878 1.60 it/s
[x256/random_fixed] step 4300/50000 lr=1.97e-04 d=0.4536 pixel=0.0590 perceptual=1.2454 adv=0.1164 g_total=1.4208 1.60 it/s
[x256/random_fixed] step 4400/50000 lr=1.97e-04 d=0.5518 pixel=0.0495 perceptual=1.2255 adv=0.0889 g_total=1.3639 1.60 it/s
[x256/random_fixed] step 4500/50000 lr=1.97e-04 d=0.6099 pixel=0.0568 perceptual=1.3087 adv=0.0840 g_total=1.4495 1.60 it/s
[x256/random_fixed] step 4600/50000 lr=1.97e-04 d=0.5632 pixel=0.0508 perceptual=1.2200 adv=0.1099 g_total=1.3807 1.60 it/s
[x256/random_fixed] step 4700/50000 lr=1.97e-04 d=0.5286 pixel=0.0686 perceptual=1.4047 adv=0.1131 g_total=1.5864 1.60 it/s
[x256/random_fixed] step 4800/50000 lr=1.96e-04 d=0.4922 pixel=0.0562 perceptual=1.3766 adv=0.0973 g_total=1.5300 1.60 it/s
[x256/random_fixed] step 4900/50000 lr=1.96e-04 d=0.5509 pixel=0.0504 perceptual=1.1218 adv=0.0892 g_total=1.2615 1.60 it/s
[x256/random_fixed] step 5000/50000 lr=1.96e-04 d=0.5018 pixel=0.0551 perceptual=1.2273 adv=0.0932 g_total=1.3756 1.60 it/s
[x256/random_fixed] step 5000 VAL ref_ssim=0.6245 (base 0.7183) ref_mse=0.013638 (base 0.011806) best_ssim=0.7429@2000
[x256/random_fixed] step 5100/50000 lr=1.96e-04 d=0.5482 pixel=0.0519 perceptual=1.1977 adv=0.0886 g_total=1.3382 1.59 it/s
[x256/random_fixed] step 5200/50000 lr=1.96e-04 d=0.6351 pixel=0.0413 perceptual=0.9675 adv=0.1019 g_total=1.1106 1.60 it/s
[x256/random_fixed] step 5300/50000 lr=1.95e-04 d=0.6102 pixel=0.0463 perceptual=1.2435 adv=0.0757 g_total=1.3655 1.60 it/s
[x256/random_fixed] step 5400/50000 lr=1.95e-04 d=0.6457 pixel=0.0566 perceptual=1.3355 adv=0.0714 g_total=1.4634 1.60 it/s
[x256/random_fixed] step 5500/50000 lr=1.95e-04 d=0.6539 pixel=0.0658 perceptual=1.3878 adv=0.0912 g_total=1.5449 1.60 it/s
[x256/random_fixed] step 5600/50000 lr=1.95e-04 d=0.6198 pixel=0.0521 perceptual=1.1908 adv=0.0912 g_total=1.3340 1.60 it/s
[x256/random_fixed] step 5700/50000 lr=1.95e-04 d=0.6546 pixel=0.0666 perceptual=1.3943 adv=0.0789 g_total=1.5397 1.60 it/s
[x256/random_fixed] step 5800/50000 lr=1.95e-04 d=0.7040 pixel=0.0494 perceptual=1.2564 adv=0.0703 g_total=1.3761 1.60 it/s
[x256/random_fixed] step 5900/50000 lr=1.94e-04 d=0.6246 pixel=0.0572 perceptual=1.2287 adv=0.1289 g_total=1.4148 1.60 it/s
[x256/random_fixed] step 6000/50000 lr=1.94e-04 d=0.6919 pixel=0.0490 perceptual=1.2352 adv=0.0513 g_total=1.3354 1.60 it/s
[x256/random_fixed] step 6000 VAL ref_ssim=0.7619 (base 0.7183) ref_mse=0.010590 (base 0.011806) best_ssim=0.7619@6000 *
[x256/random_fixed] step 6100/50000 lr=1.94e-04 d=0.6017 pixel=0.0419 perceptual=1.0392 adv=0.0911 g_total=1.1721 1.59 it/s
[x256/random_fixed] step 6200/50000 lr=1.94e-04 d=0.6258 pixel=0.0399 perceptual=1.0318 adv=0.1056 g_total=1.1773 1.59 it/s
[x256/random_fixed] step 6300/50000 lr=1.93e-04 d=0.5924 pixel=0.0540 perceptual=1.2346 adv=0.1157 g_total=1.4043 1.59 it/s
[x256/random_fixed] step 6400/50000 lr=1.93e-04 d=0.5624 pixel=0.0654 perceptual=1.4099 adv=0.0814 g_total=1.5567 1.59 it/s
[x256/random_fixed] step 6500/50000 lr=1.93e-04 d=0.7154 pixel=0.0640 perceptual=1.3520 adv=0.0811 g_total=1.4971 1.60 it/s
[x256/random_fixed] step 6600/50000 lr=1.93e-04 d=0.5865 pixel=0.0484 perceptual=1.1634 adv=0.0871 g_total=1.2989 1.60 it/s
[x256/random_fixed] step 6700/50000 lr=1.93e-04 d=0.6412 pixel=0.0518 perceptual=1.3019 adv=0.0623 g_total=1.4160 1.60 it/s
[x256/random_fixed] step 6800/50000 lr=1.92e-04 d=0.6024 pixel=0.0554 perceptual=1.2899 adv=0.0763 g_total=1.4215 1.60 it/s
[x256/random_fixed] step 6900/50000 lr=1.92e-04 d=0.5094 pixel=0.0617 perceptual=1.3899 adv=0.0879 g_total=1.5395 1.60 it/s
[x256/random_fixed] step 7000/50000 lr=1.92e-04 d=0.5397 pixel=0.0578 perceptual=1.3197 adv=0.0787 g_total=1.4561 1.60 it/s
[x256/random_fixed] step 7000 VAL ref_ssim=0.7556 (base 0.7183) ref_mse=0.012678 (base 0.011806) best_ssim=0.7619@6000
[x256/random_fixed] step 7100/50000 lr=1.92e-04 d=0.6536 pixel=0.0492 perceptual=1.2067 adv=0.1117 g_total=1.3676 1.59 it/s
[x256/random_fixed] step 7200/50000 lr=1.91e-04 d=0.7444 pixel=0.0533 perceptual=1.3269 adv=0.0464 g_total=1.4267 1.59 it/s
[x256/random_fixed] step 7300/50000 lr=1.91e-04 d=0.4558 pixel=0.0586 perceptual=1.2784 adv=0.1022 g_total=1.4392 1.59 it/s
[x256/random_fixed] step 7400/50000 lr=1.91e-04 d=0.6845 pixel=0.0456 perceptual=1.1179 adv=0.0926 g_total=1.2561 1.59 it/s
[x256/random_fixed] step 7500/50000 lr=1.90e-04 d=0.6015 pixel=0.0464 perceptual=1.1556 adv=0.0986 g_total=1.3006 1.59 it/s
[x256/random_fixed] step 7600/50000 lr=1.90e-04 d=0.6010 pixel=0.0590 perceptual=1.2149 adv=0.0839 g_total=1.3578 1.59 it/s
[x256/random_fixed] step 7700/50000 lr=1.90e-04 d=0.6203 pixel=0.0443 perceptual=1.0659 adv=0.1051 g_total=1.2153 1.60 it/s
[x256/random_fixed] step 7800/50000 lr=1.90e-04 d=0.5767 pixel=0.0463 perceptual=1.1334 adv=0.1143 g_total=1.2939 1.60 it/s
[x256/random_fixed] step 7900/50000 lr=1.89e-04 d=0.6524 pixel=0.0558 perceptual=1.2893 adv=0.0880 g_total=1.4332 1.60 it/s
[x256/random_fixed] step 8000/50000 lr=1.89e-04 d=0.6571 pixel=0.0386 perceptual=0.9236 adv=0.1104 g_total=1.0726 1.60 it/s
[x256/random_fixed] step 8000 VAL ref_ssim=0.7497 (base 0.7183) ref_mse=0.013301 (base 0.011806) best_ssim=0.7619@6000
[x256/random_fixed] step 8100/50000 lr=1.89e-04 d=0.6130 pixel=0.0512 perceptual=1.1975 adv=0.0753 g_total=1.3240 1.59 it/s
[x256/random_fixed] step 8200/50000 lr=1.89e-04 d=0.5849 pixel=0.0596 perceptual=1.3758 adv=0.1163 g_total=1.5517 1.59 it/s
[x256/random_fixed] step 8300/50000 lr=1.88e-04 d=0.5101 pixel=0.0509 perceptual=1.1815 adv=0.0887 g_total=1.3212 1.59 it/s
[x256/random_fixed] step 8400/50000 lr=1.88e-04 d=0.5941 pixel=0.0472 perceptual=1.2213 adv=0.0693 g_total=1.3378 1.59 it/s
[x256/random_fixed] step 8500/50000 lr=1.88e-04 d=0.5350 pixel=0.0463 perceptual=1.1441 adv=0.0874 g_total=1.2779 1.59 it/s
[x256/random_fixed] step 8600/50000 lr=1.87e-04 d=0.6095 pixel=0.0485 perceptual=1.1115 adv=0.1212 g_total=1.2812 1.59 it/s
[x256/random_fixed] step 8700/50000 lr=1.87e-04 d=0.6022 pixel=0.0470 perceptual=1.2307 adv=0.0801 g_total=1.3578 1.59 it/s
[x256/random_fixed] step 8800/50000 lr=1.87e-04 d=0.6440 pixel=0.0384 perceptual=0.9665 adv=0.0879 g_total=1.0928 1.59 it/s
[x256/random_fixed] step 8900/50000 lr=1.86e-04 d=0.6365 pixel=0.0444 perceptual=1.0515 adv=0.1165 g_total=1.2123 1.59 it/s
[x256/random_fixed] step 9000/50000 lr=1.86e-04 d=0.6540 pixel=0.0533 perceptual=1.2896 adv=0.0657 g_total=1.4086 1.60 it/s
[x256/random_fixed] step 9000 VAL ref_ssim=0.7518 (base 0.7183) ref_mse=0.010918 (base 0.011806) best_ssim=0.7619@6000
[x256/random_fixed] step 9100/50000 lr=1.86e-04 d=0.5873 pixel=0.0542 perceptual=1.1956 adv=0.1107 g_total=1.3606 1.59 it/s
[x256/random_fixed] step 9200/50000 lr=1.85e-04 d=0.5877 pixel=0.0566 perceptual=1.3172 adv=0.0772 g_total=1.4511 1.59 it/s
[x256/random_fixed] step 9300/50000 lr=1.85e-04 d=0.5103 pixel=0.0452 perceptual=1.1128 adv=0.0918 g_total=1.2497 1.59 it/s
[x256/random_fixed] step 9400/50000 lr=1.85e-04 d=0.6206 pixel=0.0532 perceptual=1.2838 adv=0.1093 g_total=1.4463 1.59 it/s
[x256/random_fixed] step 9500/50000 lr=1.84e-04 d=0.6038 pixel=0.0519 perceptual=1.2080 adv=0.0936 g_total=1.3536 1.59 it/s
[x256/random_fixed] step 9600/50000 lr=1.84e-04 d=0.5693 pixel=0.0505 perceptual=1.2083 adv=0.0983 g_total=1.3572 1.59 it/s
[x256/random_fixed] step 9700/50000 lr=1.84e-04 d=0.5396 pixel=0.0649 perceptual=1.4313 adv=0.0912 g_total=1.5874 1.59 it/s
[x256/random_fixed] step 9800/50000 lr=1.83e-04 d=0.5829 pixel=0.0397 perceptual=1.0932 adv=0.1156 g_total=1.2485 1.59 it/s
[x256/random_fixed] step 9900/50000 lr=1.83e-04 d=0.5670 pixel=0.0389 perceptual=1.0385 adv=0.1072 g_total=1.1846 1.59 it/s
[x256/random_fixed] step 10000/50000 lr=1.83e-04 d=0.6294 pixel=0.0468 perceptual=1.2146 adv=0.0976 g_total=1.3590 1.59 it/s
[x256/random_fixed] step 10000 VAL ref_ssim=0.7202 (base 0.7183) ref_mse=0.010991 (base 0.011806) best_ssim=0.7619@6000
[x256/random_fixed] step 10100/50000 lr=1.82e-04 d=0.5203 pixel=0.0545 perceptual=1.2249 adv=0.0841 g_total=1.3634 1.59 it/s
[x256/random_fixed] step 10200/50000 lr=1.82e-04 d=0.6045 pixel=0.0412 perceptual=1.0553 adv=0.1096 g_total=1.2061 1.59 it/s
[x256/random_fixed] step 10300/50000 lr=1.82e-04 d=0.6140 pixel=0.0496 perceptual=1.1841 adv=0.0936 g_total=1.3274 1.59 it/s
[x256/random_fixed] step 10400/50000 lr=1.81e-04 d=0.7010 pixel=0.0467 perceptual=1.2165 adv=0.1137 g_total=1.3770 1.59 it/s
[x256/random_fixed] step 10500/50000 lr=1.81e-04 d=0.6540 pixel=0.0449 perceptual=1.0511 adv=0.0825 g_total=1.1785 1.59 it/s
[x256/random_fixed] step 10600/50000 lr=1.81e-04 d=0.5855 pixel=0.0462 perceptual=1.2060 adv=0.0851 g_total=1.3373 1.59 it/s
[x256/random_fixed] step 10700/50000 lr=1.80e-04 d=0.5500 pixel=0.0522 perceptual=1.1819 adv=0.1030 g_total=1.3371 1.59 it/s
[x256/random_fixed] step 10800/50000 lr=1.80e-04 d=0.5572 pixel=0.0514 perceptual=1.2842 adv=0.1193 g_total=1.4549 1.59 it/s
[x256/random_fixed] step 10900/50000 lr=1.79e-04 d=0.7190 pixel=0.0526 perceptual=1.1500 adv=0.0734 g_total=1.2760 1.59 it/s
[x256/random_fixed] step 11000/50000 lr=1.79e-04 d=0.6876 pixel=0.0597 perceptual=1.3306 adv=0.0677 g_total=1.4579 1.59 it/s
[x256/random_fixed] step 11000 VAL ref_ssim=0.7359 (base 0.7183) ref_mse=0.011472 (base 0.011806) best_ssim=0.7619@6000
[x256/random_fixed] step 11100/50000 lr=1.79e-04 d=0.5604 pixel=0.0514 perceptual=1.2623 adv=0.1199 g_total=1.4336 1.59 it/s
[x256/random_fixed] step 11200/50000 lr=1.78e-04 d=0.6132 pixel=0.0443 perceptual=1.1278 adv=0.0867 g_total=1.2588 1.59 it/s
[x256/random_fixed] step 11300/50000 lr=1.78e-04 d=0.5766 pixel=0.0424 perceptual=1.0695 adv=0.0851 g_total=1.1970 1.59 it/s
[x256/random_fixed] step 11400/50000 lr=1.77e-04 d=0.6444 pixel=0.0474 perceptual=1.0773 adv=0.0858 g_total=1.2105 1.59 it/s
[x256/random_fixed] step 11500/50000 lr=1.77e-04 d=0.5619 pixel=0.0420 perceptual=1.0279 adv=0.0958 g_total=1.1657 1.59 it/s
[x256/random_fixed] step 11600/50000 lr=1.77e-04 d=0.5222 pixel=0.0505 perceptual=1.1137 adv=0.1058 g_total=1.2700 1.59 it/s
[x256/random_fixed] step 11700/50000 lr=1.76e-04 d=0.5085 pixel=0.0550 perceptual=1.2429 adv=0.0977 g_total=1.3957 1.59 it/s
[x256/random_fixed] step 11800/50000 lr=1.76e-04 d=0.6117 pixel=0.0499 perceptual=1.1528 adv=0.0796 g_total=1.2824 1.59 it/s
[x256/random_fixed] step 11900/50000 lr=1.75e-04 d=0.6674 pixel=0.0532 perceptual=1.1346 adv=0.0899 g_total=1.2778 1.59 it/s
[x256/random_fixed] step 12000/50000 lr=1.75e-04 d=0.5419 pixel=0.0534 perceptual=1.2546 adv=0.0897 g_total=1.3977 1.59 it/s
[x256/random_fixed] step 12000 VAL ref_ssim=0.7401 (base 0.7183) ref_mse=0.011805 (base 0.011806) best_ssim=0.7619@6000
[x256/random_fixed] step 12100/50000 lr=1.75e-04 d=0.6188 pixel=0.0523 perceptual=1.1293 adv=0.0770 g_total=1.2586 1.59 it/s
[x256/random_fixed] step 12200/50000 lr=1.74e-04 d=0.5407 pixel=0.0560 perceptual=1.2803 adv=0.0952 g_total=1.4315 1.59 it/s
[x256/random_fixed] step 12300/50000 lr=1.74e-04 d=0.5831 pixel=0.0467 perceptual=1.2115 adv=0.1084 g_total=1.3666 1.59 it/s
[x256/random_fixed] step 12400/50000 lr=1.73e-04 d=0.5414 pixel=0.0430 perceptual=1.0530 adv=0.0975 g_total=1.1935 1.59 it/s
[x256/random_fixed] step 12500/50000 lr=1.73e-04 d=0.5709 pixel=0.0564 perceptual=1.2963 adv=0.1057 g_total=1.4585 1.59 it/s
[x256/random_fixed] step 12600/50000 lr=1.72e-04 d=0.6209 pixel=0.0507 perceptual=1.2011 adv=0.0954 g_total=1.3472 1.59 it/s
[x256/random_fixed] step 12700/50000 lr=1.72e-04 d=0.6097 pixel=0.0604 perceptual=1.2994 adv=0.0703 g_total=1.4301 1.59 it/s
[x256/random_fixed] step 12800/50000 lr=1.72e-04 d=0.5818 pixel=0.0521 perceptual=1.2289 adv=0.1056 g_total=1.3866 1.59 it/s
[x256/random_fixed] step 12900/50000 lr=1.71e-04 d=0.5632 pixel=0.0490 perceptual=1.2209 adv=0.1008 g_total=1.3708 1.59 it/s
[x256/random_fixed] step 13000/50000 lr=1.71e-04 d=0.6099 pixel=0.0510 perceptual=1.2309 adv=0.0853 g_total=1.3672 1.59 it/s
[x256/random_fixed] step 13000 VAL ref_ssim=0.7572 (base 0.7183) ref_mse=0.011369 (base 0.011806) best_ssim=0.7619@6000
[x256/random_fixed] step 13100/50000 lr=1.70e-04 d=0.5816 pixel=0.0556 perceptual=1.2460 adv=0.0983 g_total=1.3999 1.59 it/s
[x256/random_fixed] step 13200/50000 lr=1.70e-04 d=0.6628 pixel=0.0441 perceptual=1.1600 adv=0.0724 g_total=1.2765 1.59 it/s
[x256/random_fixed] step 13300/50000 lr=1.69e-04 d=0.5548 pixel=0.0483 perceptual=1.1487 adv=0.0886 g_total=1.2856 1.59 it/s
[x256/random_fixed] step 13400/50000 lr=1.69e-04 d=0.6472 pixel=0.0426 perceptual=1.0621 adv=0.0731 g_total=1.1778 1.59 it/s
