run_id,dataset,pattern_mode,downscale_factor,num_patterns,compression,upsampling_type,frequency_domain_optimization,noise_mode,photon_count,sigma_read,loss,MSE,SSIM,checkpoint_path,figure_path,notes
upsampling/s256_n6000_transpose_conv_seed43,patchmnist,random_fixed,8,8,8.0,transpose_conv,False,noise_free,10000.0,0.0,l1,0.036193268885215124,0.7057067352930705,/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/runs/paper_v1/jobs/upsampling/s256_n6000_transpose_conv_seed43/attempt_001/checkpoints/best.pt,/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/runs/paper_v1/jobs/upsampling/s256_n6000_transpose_conv_seed43/attempt_001/figures/reconstruction.png,test
