step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,inverse_warmup_m1,34,0.19792874157428741,0.1390685737133026,0.5304640531539917,0.15229950845241547,0.5367169976234436,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.37025075706222677,84.08246612548828,1191.3719482421875,531.2264404296875,1.0
400,inverse_warmup_m1,67,0.18658307194709778,0.133287250995636,0.5588141679763794,0.14322111010551453,0.5415966510772705,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.13367365206099435,60.38671875,1390.318359375,525.7429809570312,1.0
600,inverse_warmup_m1,100,0.1650906801223755,0.12999120354652405,0.5496761798858643,0.1412753462791443,0.5342665910720825,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.1824067788466121,110.74042510986328,1136.7613525390625,585.7976684570312,1.0
800,inverse_warmup_m1,134,0.18518789112567902,0.12740373611450195,0.5261235237121582,0.14216876029968262,0.5268685817718506,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.13140101709609742,84.08246612548828,1191.3719482421875,531.2264404296875,1.0
1000,inverse_warmup_m1,167,0.18020322918891907,0.12593454122543335,0.5540134906768799,0.13919447362422943,0.5356044173240662,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.10580784383829911,60.38671875,1390.318359375,525.7429809570312,1.0
1200,inverse_warmup_m1,200,0.14357584714889526,0.12669643759727478,0.5314024686813354,0.13822133839130402,0.5201305150985718,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.25300524379000405,110.74042510986328,1136.7613525390625,585.7976684570312,1.0
1400,inverse_warmup_m1,234,0.1800709068775177,0.12134650349617004,0.5308007001876831,0.13909897208213806,0.5289992690086365,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.08440170711366757,84.08246612548828,1191.3719482421875,531.2264404296875,1.0
1500,inverse_warmup_m1,250,0.13048896193504333,0.140695258975029,0.5216128826141357,0.1369677484035492,0.5310781598091125,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.5290700846349068,110.74042510986328,1136.7613525390625,585.7976684570312,1.0
1700,joint_soft_m1,34,0.1883978545665741,0.12881983816623688,0.5215970277786255,0.13830237090587616,0.5248534083366394,0.01006137952208519,0.99032062292099,0.4999156892299652,0.028339385986328125,2.9367652132350486e-07,0.11404884563199061,73.5722885131836,1420.877197265625,558.82958984375,1.0
1900,joint_soft_m1,67,0.19220386445522308,0.1311878263950348,0.5061681270599365,0.13963228464126587,0.5141828060150146,0.010045945644378662,0.9903106093406677,0.49989503622055054,0.028385162353515625,3.24594822131985e-07,0.09866873092747942,59.036582946777344,1389.2449951171875,563.78125,1.0
2100,joint_soft_m1,100,0.1136130839586258,0.1237281933426857,0.577414333820343,0.1382489800453186,0.523853600025177,0.010045244358479977,0.9903006553649902,0.4998650848865509,0.028415679931640625,9.21981040846731e-07,0.21032957726760992,110.68550872802734,1179.9847412109375,527.759521484375,1.0
2300,joint_soft_m1,134,0.1834784746170044,0.12590526044368744,0.5242229700088501,0.1385740339756012,0.5254437923431396,0.010050280950963497,0.9902734160423279,0.4998280107975006,0.02840423583984375,4.34415312611236e-07,0.06213045467971498,73.45367431640625,1424.14697265625,558.7817993164062,1.0
2500,joint_soft_m1,167,0.18568319082260132,0.1294735074043274,0.5178228616714478,0.1392776072025299,0.5272678732872009,0.010050005279481411,0.9902310967445374,0.499783992767334,0.02841949462890625,3.5663640574057354e-07,0.05960310864637095,59.113807678222656,1387.9393310546875,563.5517578125,1.0
2700,joint_soft_m1,200,0.09614191949367523,0.12079554796218872,0.5751029253005981,0.13855771720409393,0.5187727212905884,0.010068206116557121,0.9901900887489319,0.4997350871562958,0.028472900390625,8.811671250441577e-07,0.1676051602757154,110.6436538696289,1176.6717529296875,527.9127197265625,1.0
2900,joint_soft_m1,234,0.18287819623947144,0.12740451097488403,0.5181847810745239,0.1420982927083969,0.5162931084632874,0.010098892264068127,0.990171492099762,0.4996807277202606,0.0284881591796875,4.274559728401073e-07,0.10015037338349259,73.34703063964844,1427.814208984375,558.685791015625,1.0
3100,joint_soft_m1,267,0.18569225072860718,0.1274978518486023,0.4918808341026306,0.13843309879302979,0.5024622678756714,0.010016662999987602,0.9901700615882874,0.4996192753314972,0.0285491943359375,4.5615240651386557e-07,0.10436770167681339,59.15652084350586,1387.9462890625,563.3202514648438,1.0
3300,joint_soft_m1,300,0.0762777030467987,0.12147262692451477,0.5727187395095825,0.14056040346622467,0.5113077163696289,0.009861893951892853,0.9901753067970276,0.49955180287361145,0.028568267822265625,1.3932526599091943e-06,0.18017269955942153,110.390625,1178.4285888671875,527.829833984375,1.0
3500,joint_soft_m1,334,0.17811989784240723,0.12397220730781555,0.5201301574707031,0.1400069147348404,0.5145259499549866,0.00973027665168047,0.9901865720748901,0.49947893619537354,0.02857208251953125,7.266214083756495e-07,0.1446151814170084,73.20203399658203,1431.31787109375,558.49853515625,1.0
