run_id,dataset,pattern_mode,downscale_factor,num_patterns,compression,upsampling_type,frequency_domain_optimization,noise_mode,photon_count,sigma_read,loss,MSE,SSIM,checkpoint_path,figure_path,notes
taskaware_x64_random_fixed_stage1,bbbc022_hoechst,random_fixed,16,4,64.0,locality_aware,False,noise_free,10000.0,0.0,l1,0.03922706097364426,0.49512889981269836,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x64_random_fixed_seed42/stage1_content_aware/checkpoints/best.pt,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x64_random_fixed_seed42/stage1_content_aware/figures/reconstruction.png,test
taskaware_x64_learnable_frequency_stage1,bbbc022_hoechst,learnable_frequency,16,4,64.0,locality_aware,True,noise_free,10000.0,0.0,l1,0.04296686500310898,0.6275981664657593,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x64_learnable_frequency_seed42/stage1_content_aware/checkpoints/best.pt,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x64_learnable_frequency_seed42/stage1_content_aware/eval/final/figures/reconstruction_soft.png,test_soft
taskaware_x256_learnable_frequency_stage1,bbbc022_hoechst,learnable_frequency,32,4,256.0,locality_aware,True,noise_free,10000.0,0.0,l1,0.007516108453273773,0.7560964822769165,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x256_learnable_frequency_seed42/stage1_content_aware/checkpoints/best.pt,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x256_learnable_frequency_seed42/stage1_content_aware/eval/final/figures/reconstruction_soft.png,test_soft
taskaware_x256_random_fixed_stage1,bbbc022_hoechst,random_fixed,32,4,256.0,locality_aware,False,noise_free,10000.0,0.0,l1,0.018715253099799156,0.6323267221450806,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x256_random_fixed_seed42/stage1_content_aware/checkpoints/best.pt,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x256_random_fixed_seed42/stage1_content_aware/figures/reconstruction.png,test
taskaware_x1024_random_fixed_stage1,bbbc022_hoechst,random_fixed,64,4,1024.0,locality_aware,False,noise_free,10000.0,0.0,l1,0.03779977187514305,0.5334172248840332,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x1024_random_fixed_seed42/stage1_content_aware/checkpoints/best.pt,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x1024_random_fixed_seed42/stage1_content_aware/figures/reconstruction.png,test
taskaware_x64_random_fixed_stage1,bbbc022_hoechst,random_fixed,16,4,64.0,locality_aware,False,noise_free,10000.0,0.0,l1,0.005990699864923954,0.7843495607376099,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x64_random_fixed_seed42/stage1_content_aware/checkpoints/best.pt,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x64_random_fixed_seed42/stage1_content_aware/figures/reconstruction.png,test
taskaware_x1024_learnable_frequency_stage1,bbbc022_hoechst,learnable_frequency,64,4,1024.0,locality_aware,True,noise_free,10000.0,0.0,l1,0.03310435637831688,0.5360759496688843,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x1024_learnable_frequency_seed42/stage1_content_aware/checkpoints/best.pt,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x1024_learnable_frequency_seed42/stage1_content_aware/eval/final/figures/reconstruction_soft.png,test_soft
taskaware_x64_learnable_frequency_stage1,bbbc022_hoechst,learnable_frequency,16,4,64.0,locality_aware,True,noise_free,10000.0,0.0,l1,0.0037634670734405518,0.8272031545639038,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x64_learnable_frequency_seed42/stage1_content_aware/checkpoints/best.pt,./experiments/figure4_bbbc022_segmentation_calibrated_v1/runs/taskaware_x64_learnable_frequency_seed42/stage1_content_aware/eval/final/figures/reconstruction_soft.png,test_soft
