step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
500,inverse_warmup_m1,6,0.07479345798492432,0.03443525731563568,0.7007409334182739,0.03646602441867192,0.6913016414642335,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.2345401362035071,-0.0009071160457096994,35.48008346557617,4.153528213500977,1.0
1000,inverse_warmup_m1,11,0.05631110072135925,0.022656910121440887,0.792532205581665,0.02453955665230751,0.7830941319465637,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.12804807700030474,-0.0007963991956785321,32.89593505859375,4.197053909301758,1.0
1500,inverse_warmup_m1,16,0.052324503660202026,0.023053979501128197,0.7847764492034912,0.024894786854585012,0.7744302894274394,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.278855329223116,-0.0008993127848953009,34.09882354736328,4.193264007568359,1.0
2000,inverse_warmup_m1,22,0.04819146543741226,0.016340825706720352,0.8429317474365234,0.01787589220702648,0.8332964235941569,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.20343461904798668,-0.0007281818543560803,33.87190628051758,4.161222457885742,1.0
2500,inverse_warmup_m1,27,0.046651843935251236,0.015518716536462307,0.8496181964874268,0.01697255776822567,0.83938680712382,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.20768393789198333,-0.0008631687960587442,33.319461822509766,4.153697967529297,1.0
3000,inverse_warmup_m1,32,0.04460034519433975,0.014687513001263142,0.8588283061981201,0.016005522444844246,0.8493623811403911,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.12901558388319873,-0.0007334526744671166,34.36958312988281,4.131989002227783,1.0
3500,joint_soft_m1,6,0.03547319024801254,0.009914879687130451,0.900127649307251,0.010796964126328627,0.893137137889862,0.005710226949304342,0.989425778388977,0.499482661485672,0.028133392333984375,1.2750044788845116e-06,0.1444705572168765,-0.0007179992971941829,32.95960998535156,4.156970024108887,1.0
4000,joint_soft_m1,11,0.03195726126432419,0.00829746387898922,0.9163493514060974,0.008828702370325724,0.9118810084660848,0.0057599786669015884,0.989446222782135,0.49917173385620117,0.028257369995117188,1.1200952485523885e-06,0.11125808193639702,-0.0007757879793643951,33.017860412597656,4.124502182006836,1.0
4500,joint_soft_m1,16,0.02943645603954792,0.007000785320997238,0.9299231767654419,0.007483129866421223,0.9264917055765788,0.005789590068161488,0.9894663691520691,0.49888676404953003,0.028322219848632812,1.055328993970761e-06,0.13101911730368485,-0.000761727977078408,33.60432815551758,4.160985946655273,1.0
5000,joint_soft_m1,22,0.02728334255516529,0.0061093647964298725,0.9388654232025146,0.006695567984133959,0.933517466545105,0.005815486423671246,0.989488422870636,0.4986240863800049,0.028364181518554688,1.008283447845315e-06,0.13595556556375865,-0.0007191807962954044,34.28211975097656,4.1699981689453125,1.0
5500,joint_soft_m1,27,0.026239288970828056,0.0056392718106508255,0.9419695138931274,0.0061064508718748885,0.9383851321538289,0.005839006043970585,0.989512026309967,0.49837827682495117,0.028491973876953125,9.316178193330416e-07,0.1568258259057881,-0.0007956846966408193,34.35560989379883,4.138777732849121,1.0
6000,joint_soft_m1,32,0.025156892836093903,0.00511302100494504,0.9465604424476624,0.005663772338380417,0.9424191055297851,0.005854821298271418,0.9895334839820862,0.49814003705978394,0.028596878051757812,9.307838695349346e-07,0.16199366057581782,-0.0007780928863212466,33.52021408081055,4.0833892822265625,1.0
6500,joint_soft_m1,38,0.02373640425503254,0.00481345085427165,0.9517781734466553,0.005348990528533856,0.9474259049097697,0.0058733513578772545,0.9895613789558411,0.497915655374527,0.028661727905273438,8.541871920897393e-07,0.06177321934823328,-0.0007760777953080833,33.23170852661133,4.1655120849609375,1.0
