step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,inverse_warmup_m1,34,0.1414889395236969,0.0835648775100708,0.5764477849006653,0.10296983271837234,0.5223333239555359,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.14488074072016552,10.52759075164795,503.1848449707031,130.01422119140625,1.0
400,inverse_warmup_m1,67,0.14189615845680237,0.08581094443798065,0.5849669575691223,0.10563910752534866,0.5376243591308594,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.07266857129346671,6.770436763763428,521.8585815429688,136.84518432617188,1.0
600,inverse_warmup_m1,100,0.14639265835285187,0.08627639710903168,0.5715814232826233,0.10627928376197815,0.5363103151321411,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.08630230301288343,20.463781356811523,468.50054931640625,143.81788635253906,1.0
800,inverse_warmup_m1,134,0.12991344928741455,0.07880115509033203,0.6133773326873779,0.10682486742734909,0.5451644062995911,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.09780723684303355,12.00153923034668,511.2720031738281,131.13226318359375,1.0
1000,inverse_warmup_m1,167,0.1328878551721573,0.07608002424240112,0.6029770970344543,0.10486280918121338,0.5310138463973999,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.12261889817920844,10.52759075164795,468.50054931640625,127.3080062866211,1.0
1200,inverse_warmup_m1,200,0.16871172189712524,0.09400255233049393,0.5311015844345093,0.10548179596662521,0.5332072377204895,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.15722593312387037,20.63640022277832,481.35296630859375,160.89744567871094,1.0
1400,inverse_warmup_m1,234,0.12352745234966278,0.07461977005004883,0.6077013611793518,0.10880036652088165,0.5333144664764404,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.10804035637157966,7.657590389251709,521.8585815429688,135.82095336914062,1.0
1500,inverse_warmup_m1,250,0.12548403441905975,0.06858360767364502,0.5965894460678101,0.10797236114740372,0.5141004323959351,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.13811066192134044,20.286991119384766,447.00384521484375,132.10797119140625,1.0
1700,joint_soft_m1,34,0.13046175241470337,0.076115682721138,0.6127632856369019,0.1030837744474411,0.539859414100647,0.011299798265099525,0.9884429574012756,0.4998700022697449,0.027820587158203125,2.6380081408206024e-07,0.06969123800930078,6.761651515960693,493.6567687988281,124.68516540527344,1.0
1900,joint_soft_m1,67,0.13243144750595093,0.07462094724178314,0.6054720878601074,0.10207857936620712,0.5301825404167175,0.011303432285785675,0.9884200096130371,0.49979841709136963,0.02779388427734375,3.6441312545321125e-07,0.14509306556741117,6.7509894371032715,467.8949890136719,125.84685516357422,1.0
2100,joint_soft_m1,100,0.1299751251935959,0.07542973011732101,0.6121429204940796,0.10632206499576569,0.533471405506134,0.011312996037304401,0.9883775115013123,0.49967122077941895,0.027843475341796875,8.269818749795377e-07,0.11145891923732514,19.925783157348633,444.44683837890625,129.31056213378906,1.0
