step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
500,6,0.06992147862911224,0.03352362662553787,0.71125328540802,0.034724751487374306,0.7053685386975607,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.10909571092074094,-0.6930873394012451,40.79167175292969,5.147646903991699,1.0
1000,11,0.060946665704250336,0.025424938648939133,0.7696516513824463,0.02600610504547755,0.7676417330900828,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.10890050424650047,-0.6043166518211365,40.23977279663086,5.1703643798828125,1.0
1500,16,0.05833755061030388,0.02404358610510826,0.7806638479232788,0.02448791917413473,0.778001402815183,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.07178128447793537,-0.6218520998954773,38.37799835205078,5.190558433532715,1.0
2000,22,0.056471794843673706,0.022835269570350647,0.7932528257369995,0.023744577231506508,0.7871716717878977,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.09103086546522786,-0.6108869314193726,39.938289642333984,5.248462200164795,1.0
2500,27,0.055508263409137726,0.02200913429260254,0.7977077960968018,0.022911350863675278,0.7924464295307795,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.09130618525016251,-0.7129766941070557,39.39476013183594,5.239005088806152,1.0
3000,32,0.05353807657957077,0.021394677460193634,0.8006306886672974,0.022780051920562983,0.7932799955209097,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.09998170662193656,-0.6557185053825378,39.70307922363281,5.147475242614746,1.0
3500,38,0.053310323506593704,0.021469999104738235,0.805992841720581,0.02271358094488581,0.7984737157821655,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.055764698892193175,-0.8302580118179321,39.312889099121094,5.199812412261963,1.0
4000,43,0.053846295922994614,0.021457945927977562,0.8029520511627197,0.022139478009194136,0.798704649011294,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.08612224363093447,-0.7497027516365051,41.789276123046875,5.165705680847168,1.0
4500,48,0.05298721045255661,0.020419735461473465,0.8080466985702515,0.021805844114472468,0.8000293771425883,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.0462651119441035,-0.7023487091064453,42.00366973876953,5.139408111572266,1.0
5000,54,0.052485186606645584,0.02041962929069996,0.8108201622962952,0.021333799697458744,0.8056820382674535,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.07398034097288914,-0.9074922204017639,39.61565017700195,5.203341484069824,1.0
5500,59,0.05216677859425545,0.020469002425670624,0.8102917671203613,0.021260127269973356,0.8053130805492401,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.056419443727526344,-0.5402706861495972,41.26527786254883,5.188967704772949,1.0
6000,64,0.05222921818494797,0.02029789239168167,0.8117436170578003,0.02093646628782153,0.8073005725940069,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.09052857492102194,-0.5816709399223328,42.40419387817383,5.228329181671143,1.0
6500,70,0.051576364785432816,0.0198131762444973,0.814807116985321,0.02083344617858529,0.8087022006511688,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.050792638917223076,-0.5492692589759827,42.35437774658203,5.214636325836182,1.0
7000,75,0.051218606531620026,0.019601531326770782,0.8154909610748291,0.020564308390021324,0.8101852436860403,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.09459180031060624,-0.6789973974227905,41.02283477783203,5.201321601867676,1.0
7350,79,0.0517900325357914,0.020184025168418884,0.8125216960906982,0.021319731293867033,0.80522421002388,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.07837345928228509,-0.5939309000968933,42.73128128051758,5.203360557556152,1.0
