step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,34,0.05975329503417015,0.019823510199785233,0.7327137589454651,0.024982407689094543,0.7325009703636169,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.10585455799944606,2.9865036010742188,152.36192321777344,33.21880340576172,1.0
400,67,0.04952103644609451,0.018137970939278603,0.7757394313812256,0.0248864833265543,0.7390962243080139,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.10632778930108792,2.0723042488098145,152.41592407226562,32.88048553466797,1.0
600,100,0.03400268405675888,0.0065049827098846436,0.8488924503326416,0.023962952196598053,0.7500921487808228,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.18238948909838543,5.412293434143066,145.12973022460938,36.656982421875,1.0
800,134,0.04915376380085945,0.01449134573340416,0.7683858871459961,0.023979036137461662,0.7447133660316467,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.14624129866465996,2.9865036010742188,152.36192321777344,33.21880340576172,1.0
1000,167,0.0419091135263443,0.013331050053238869,0.7903881072998047,0.023103248327970505,0.7394998073577881,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.19212639177361496,2.0723042488098145,152.41592407226562,32.88048553466797,1.0
1200,200,0.02950531616806984,0.00426726508885622,0.8576468825340271,0.022494526579976082,0.7458145022392273,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.144760296375004,5.412293434143066,145.12973022460938,36.656982421875,1.0
1400,234,0.044077008962631226,0.011867959052324295,0.7758018374443054,0.022108955308794975,0.7449267506599426,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.22217662967231872,2.9865036010742188,152.36192321777344,33.21880340576172,1.0
1600,267,0.036311954259872437,0.010602440685033798,0.8263291120529175,0.021836882457137108,0.7618100643157959,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.14175194900811838,2.0723042488098145,152.41592407226562,32.88048553466797,1.0
1800,300,0.03082536906003952,0.004657710902392864,0.8628540635108948,0.021490048617124557,0.7600515484809875,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.3109984323692896,5.412293434143066,145.12973022460938,36.656982421875,1.0
2000,334,0.039961278438568115,0.009622457437217236,0.8016005754470825,0.02118402160704136,0.7601090669631958,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.18173798037193828,2.9865036010742188,152.36192321777344,33.21880340576172,1.0
2200,367,0.03370559215545654,0.008222835138440132,0.8296092748641968,0.020723335444927216,0.7527992725372314,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.08960531521629497,2.0723042488098145,152.41592407226562,32.88048553466797,1.0
2400,400,0.023956328630447388,0.0031786258332431316,0.8794026374816895,0.020405631512403488,0.7663067579269409,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.1734897027612668,5.412293434143066,145.12973022460938,36.656982421875,1.0
2600,434,0.03761452063918114,0.011173848062753677,0.7899419069290161,0.02228747121989727,0.7533177137374878,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.1457576571743409,2.9865036010742188,152.36192321777344,33.21880340576172,1.0
2800,467,0.0322442352771759,0.007649697829037905,0.8396682739257812,0.020490257069468498,0.7613776326179504,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.13713598275880887,2.0723042488098145,152.41592407226562,32.88048553466797,1.0
3000,500,0.0225698072463274,0.0032208063639700413,0.8692134022712708,0.022007672116160393,0.746529757976532,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.15643218305406573,5.412293434143066,145.12973022460938,36.656982421875,1.0
3200,534,0.037089623510837555,0.009448746219277382,0.8061363697052002,0.02043258771300316,0.7670722603797913,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.15521324282909177,2.9865036010742188,152.36192321777344,33.21880340576172,1.0
3400,567,0.03124072775244713,0.006951250601559877,0.846856951713562,0.019567234441637993,0.767974317073822,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.14493386123221857,2.0723042488098145,152.41592407226562,32.88048553466797,1.0
3600,600,0.023327916860580444,0.0039886776357889175,0.869268536567688,0.02087121456861496,0.7594842314720154,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.14991751552477323,5.412293434143066,145.12973022460938,36.656982421875,1.0
3800,634,0.03538614511489868,0.008305953815579414,0.8165587782859802,0.019924672320485115,0.7707878351211548,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.1467911392013956,2.9865036010742188,152.36192321777344,33.21880340576172,1.0
4000,667,0.03067658841609955,0.006825955584645271,0.8386037349700928,0.02049330063164234,0.7566136717796326,1.1581602133392859e-20,1.0,0.500187873840332,0.8265228271484375,0.0,0.20830262446452877,2.0723042488098145,152.41592407226562,32.88048553466797,1.0
