step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,inverse_warmup_m1,4,0.11633120477199554,0.16370129585266113,0.20086431503295898,0.18306589126586914,0.20610501617193222,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.4170966955378095,38.9031982421875,604.6536254882812,251.16928100585938,1.0
400,inverse_warmup_m1,7,0.09342637658119202,0.037443481385707855,0.6017753481864929,0.0410322081297636,0.6200470328330994,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.16827997074150045,10.596990585327148,676.2498779296875,234.03561401367188,1.0
600,inverse_warmup_m1,10,0.09765590727329254,0.0374298095703125,0.6143615245819092,0.03892756439745426,0.648910641670227,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.07014720966197875,20.771305084228516,703.2344360351562,253.35008239746094,1.0
800,inverse_warmup_m1,13,0.09468481689691544,0.03612741827964783,0.6303337812423706,0.03955465741455555,0.6579897105693817,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.11516961613003927,25.357769012451172,826.1682739257812,248.85626220703125,1.0
1000,inverse_warmup_m1,17,0.08142735064029694,0.031369294971227646,0.6782619953155518,0.03975719213485718,0.6624559760093689,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.05296268819939021,26.501405715942383,629.9229125976562,215.2080078125,1.0
1200,inverse_warmup_m1,20,0.08956240862607956,0.03470340371131897,0.6398102045059204,0.03939356468617916,0.6600052714347839,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.10818589871423002,19.702009201049805,1526.855224609375,268.2213134765625,1.0
1400,inverse_warmup_m1,23,0.09016555547714233,0.03391706943511963,0.6325194835662842,0.03870248794555664,0.6534235775470734,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.06871694845194623,17.387182235717773,768.3768920898438,232.45367431640625,1.0
1500,inverse_warmup_m1,25,0.09135518968105316,0.034827373921871185,0.6418448686599731,0.038736606016755104,0.6575349271297455,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.046172359250718054,31.171722412109375,635.5884399414062,239.2474365234375,1.0
1700,joint_soft_m1,4,0.10042205452919006,0.03712032735347748,0.6101926565170288,0.038890521973371506,0.6591894626617432,0.010046088136732578,0.9903309345245361,0.499925434589386,0.028339385986328125,2.6862528201831992e-08,0.0670370842647816,31.924837112426758,736.5899047851562,267.3555908203125,1.0
1900,joint_soft_m1,7,0.10174156725406647,0.0365455336868763,0.5961411595344543,0.03790073283016682,0.6497951149940491,0.010046192444860935,0.9903312921524048,0.49992209672927856,0.028339385986328125,4.107309692358285e-08,0.21919106838808863,15.710856437683105,1501.2513427734375,309.68939208984375,1.0
2100,joint_soft_m1,10,0.10027594864368439,0.03996209055185318,0.6249773502349854,0.03910944424569607,0.6587478220462799,0.010046334937214851,0.9903319478034973,0.4999188482761383,0.028347015380859375,2.2518586106912153e-08,0.05863085539137376,25.94938850402832,671.159912109375,257.41546630859375,1.0
2300,joint_soft_m1,13,0.09895171970129013,0.040001966059207916,0.6341491937637329,0.03944030962884426,0.6601567268371582,0.010046552866697311,0.9903325438499451,0.4999147355556488,0.028339385986328125,2.259530873516269e-08,0.017304217260263974,28.429546356201172,642.8966064453125,257.66552734375,1.0
2500,joint_soft_m1,17,0.10020667314529419,0.03612031787633896,0.603485643863678,0.038922253996133804,0.6617325842380524,0.010046799667179585,0.9903332591056824,0.49991047382354736,0.028350830078125,2.935935761172459e-08,0.053732801137915065,31.3320255279541,1426.521728515625,290.252197265625,1.0
2700,joint_soft_m1,20,0.09117841720581055,0.034930385649204254,0.6443113088607788,0.03789651580154896,0.6525176465511322,0.010047150775790215,0.9903342127799988,0.49990585446357727,0.028339385986328125,2.1438790298589083e-08,0.020683162481005973,31.08610725402832,678.0392456054688,236.96939086914062,1.0
2900,joint_soft_m1,23,0.09845425188541412,0.038252390921115875,0.6170565485954285,0.038962412625551224,0.6588274836540222,0.010047586634755135,0.9903351068496704,0.49990084767341614,0.028331756591796875,3.466236009330714e-08,0.02829869481623406,12.016080856323242,782.43115234375,253.83724975585938,1.0
3100,joint_soft_m1,26,0.09862084686756134,0.036027442663908005,0.610175609588623,0.03918786160647869,0.6621041297912598,0.010048037394881248,0.9903360605239868,0.4998956322669983,0.02834320068359375,2.6198389235787545e-08,0.03854663510077678,21.849428176879883,1119.5703125,264.5155029296875,1.0
3300,joint_soft_m1,30,0.09352429956197739,0.03452830761671066,0.6240087747573853,0.03882461600005627,0.6595116555690765,0.010048535652458668,0.9903372526168823,0.49988994002342224,0.02834320068359375,3.30035625495384e-08,0.033368640721300705,18.559539794921875,746.2711791992188,247.1645050048828,1.0
3500,joint_soft_m1,33,0.08985327184200287,0.03381264954805374,0.6531135439872742,0.03824146278202534,0.6551969051361084,0.010049151256680489,0.9903383851051331,0.499883770942688,0.028350830078125,3.0229021064087647e-08,0.026800334427622693,12.536571502685547,817.8705444335938,236.52621459960938,1.0
3700,joint_soft_m1,36,0.09694135189056396,0.03678140044212341,0.6255622506141663,0.03809661045670509,0.6513314843177795,0.01004988793283701,0.9903398156166077,0.4998764991760254,0.02832794189453125,4.638576811544226e-08,0.0331123449302896,20.657222747802734,701.5816650390625,251.92080688476562,1.0
3900,joint_soft_m1,39,0.09566159546375275,0.037042729556560516,0.6352391242980957,0.038407573476433754,0.6558005809783936,0.010050622746348381,0.990341305732727,0.49986910820007324,0.028331756591796875,2.6923897777919592e-08,0.0331446596138088,19.56386375427246,670.178955078125,247.72467041015625,1.0
4100,joint_soft_m1,42,0.09806324541568756,0.03859103471040726,0.5998063087463379,0.037872446700930595,0.6229082942008972,0.010051405057311058,0.9903430938720703,0.4998666048049927,0.028316497802734375,2.8187582046257376e-08,0.040333924199049014,42.58561325073242,672.804443359375,254.13861083984375,1.0
4300,joint_soft_m1,46,0.09839436411857605,0.03881800174713135,0.6263192892074585,0.038352083414793015,0.6566881835460663,0.010052169673144817,0.9903448224067688,0.499859094619751,0.0283203125,4.530764385890507e-08,0.024431591273605814,25.525272369384766,660.3427124023438,253.68545532226562,1.0
4500,joint_soft_m1,49,0.09557168185710907,0.03732498362660408,0.632250189781189,0.03919099643826485,0.6631226241588593,0.010053057223558426,0.9903468489646912,0.499849796295166,0.02834320068359375,2.8517030514763064e-08,0.00926251571696812,22.962312698364258,836.233642578125,250.11131286621094,1.0
4700,joint_soft_m1,52,0.09555543959140778,0.036870114505290985,0.6248677968978882,0.038470253348350525,0.6560167074203491,0.010054034180939198,0.9903491735458374,0.49983853101730347,0.028324127197265625,3.256290881381574e-08,0.020809018381156452,21.985361099243164,727.9219360351562,250.3643798828125,1.0
4900,joint_soft_m1,55,0.09167209267616272,0.036284931004047394,0.6537626385688782,0.039249639958143234,0.6632740497589111,0.010055050253868103,0.9903517365455627,0.49982693791389465,0.028331756591796875,3.059035336150373e-08,0.02746107424814318,33.15350341796875,705.6439208984375,239.056884765625,1.0
5100,joint_soft_m1,59,0.10041618347167969,0.04049903526902199,0.6299306750297546,0.03820209577679634,0.6552583277225494,0.010056222788989544,0.9903545379638672,0.499815434217453,0.028324127197265625,4.6379007301311503e-08,0.012491360391051313,24.916278839111328,723.863525390625,263.7444152832031,1.0
5300,joint_soft_m1,62,0.08943741768598557,0.035030439496040344,0.6571189165115356,0.038286032155156136,0.6564920246601105,0.010057599283754826,0.9903576970100403,0.49980300664901733,0.02831268310546875,4.1126732241991704e-08,0.031949841311858795,19.504362106323242,688.1719360351562,235.42384338378906,1.0
5500,joint_soft_m1,65,0.10552985221147537,0.040036849677562714,0.5902676582336426,0.03824622929096222,0.6539309620857239,0.010059156455099583,0.9903614521026611,0.49978864192962646,0.0283050537109375,3.236061374423116e-08,0.05467276666469023,22.99085235595703,1503.390869140625,330.7179870605469,1.0
5700,joint_soft_m1,68,0.08866675198078156,0.03351780027151108,0.645987331867218,0.03845997154712677,0.6602147221565247,0.01006078626960516,0.9903655052185059,0.49977293610572815,0.028324127197265625,5.188237039988053e-08,0.017999186282070284,18.54112434387207,686.9540405273438,233.1067657470703,1.0
5900,joint_soft_m1,71,0.08581814169883728,0.034162893891334534,0.6726184487342834,0.039375610649585724,0.6644467413425446,0.010062281042337418,0.9903696179389954,0.4997576177120209,0.028293609619140625,4.905911410446606e-08,0.012308772865163296,27.228153228759766,763.967041015625,227.06787109375,1.0
6100,joint_soft_m1,75,0.08954638242721558,0.032165609300136566,0.6340458393096924,0.03758831322193146,0.6512072086334229,0.01006415206938982,0.9903745651245117,0.49973970651626587,0.028289794921875,6.157878829071706e-08,0.033572836210695726,24.65062713623047,865.3013305664062,232.8044891357422,1.0
6300,joint_soft_m1,78,0.08684857189655304,0.033165011554956436,0.6570639610290527,0.03906736336648464,0.6619558930397034,0.010066338814795017,0.9903802871704102,0.499719500541687,0.028293609619140625,5.3362082752528295e-08,0.020647858621324906,26.77229881286621,703.3605346679688,235.78237915039062,1.0
6500,joint_soft_m1,81,0.08868733793497086,0.03434206545352936,0.6432721018791199,0.03777196630835533,0.6496148407459259,0.010068743489682674,0.9903869032859802,0.4996958076953888,0.028293609619140625,5.253323109855046e-08,0.05494081978859172,18.51774024963379,1471.283935546875,267.1880798339844,1.0
6700,harden_m2,4,0.0919284075498581,0.03638829290866852,0.6537845730781555,0.03838976286351681,0.6606612205505371,0.00010341957386117429,0.9999058246612549,0.4995134174823761,0.2736091613769531,9.580304549672292e-08,0.03263001809508369,30.905921936035156,724.4720458984375,237.37277221679688,2.0
6900,harden_m2,7,0.09251666814088821,0.03273536264896393,0.6263687610626221,0.03807671181857586,0.657423198223114,0.0001035249515553005,0.9999063014984131,0.4994064271450043,0.2737312316894531,1.1300718227857942e-07,0.013572899973230024,26.93290901184082,760.4180297851562,245.6309051513672,2.0
7100,harden_m2,10,0.08510027825832367,0.030774928629398346,0.6530138850212097,0.03780250810086727,0.6545247733592987,0.00010368025687057525,0.9999071359634399,0.49923986196517944,0.2739372253417969,1.6546393055705266e-07,0.012296786133491755,33.445552825927734,580.0421752929688,229.5029754638672,2.0
7300,harden_m2,13,0.09094549715518951,0.034279800951480865,0.6425933837890625,0.03751871734857559,0.6573772430419922,0.00010406238288851455,0.9999104738235474,0.49891459941864014,0.27428436279296875,3.6900254940519517e-07,0.021597451033234676,32.13455581665039,1037.8037109375,257.22015380859375,2.0
7500,harden_m2,17,0.08786279708147049,0.030574411153793335,0.6345803737640381,0.03308144956827164,0.6431124806404114,0.00010509150888537988,0.9999159574508667,0.4984419345855713,0.2747917175292969,7.209843602140609e-07,0.034881618336656685,24.161083221435547,683.8323364257812,247.29052734375,2.0
7700,harden_m2,20,0.08786014467477798,0.030506612733006477,0.6339158415794373,0.030792905017733574,0.6573313772678375,9.779109677765518e-05,0.9999191761016846,0.49798235297203064,0.2754631042480469,7.795423471179674e-07,0.0432237026197166,23.80908203125,717.5184936523438,256.2242736816406,2.0
7900,harden_m4,4,0.0780799463391304,0.023111935704946518,0.6350093483924866,0.026090935803949833,0.6667492985725403,9.263668054870777e-09,1.0,0.4957239627838135,0.5968475341796875,9.007176231534686e-07,0.03519583901266103,30.70879364013672,861.3388671875,241.55499267578125,4.0
8100,harden_m4,7,0.07310180366039276,0.022303957492113113,0.6601079106330872,0.02467937581241131,0.6666515171527863,9.074136997355708e-09,1.0,0.49457329511642456,0.6000595092773438,9.469785595683788e-07,0.04007864898851475,22.70294189453125,685.7417602539062,237.6405792236328,4.0
8300,harden_m4,10,0.06836266070604324,0.020886316895484924,0.6979422569274902,0.02426568977534771,0.6894548833370209,8.799586836971685e-09,1.0,0.49370020627975464,0.6032257080078125,9.286122235607763e-07,0.07087787356851526,30.78607940673828,674.1002807617188,224.041748046875,4.0
8500,harden_m4,13,0.07468852400779724,0.02154204249382019,0.6431666016578674,0.022233540192246437,0.6690511107444763,8.577270449450225e-09,1.0,0.492982417345047,0.6069107055664062,8.919159881770611e-07,0.03396525634574121,32.29120635986328,665.453369140625,249.6923828125,4.0
8700,harden_m4,17,0.07252088189125061,0.02147207409143448,0.675315260887146,0.022993150167167187,0.6916780173778534,8.416892072204973e-09,1.0,0.4923425316810608,0.6104278564453125,8.408388794123312e-07,0.04796246913143697,18.330886840820312,729.0888671875,249.350830078125,4.0
8900,harden_m4,20,0.08031969517469406,0.023367173969745636,0.6325932741165161,0.023193657398223877,0.6981513202190399,8.244370519605582e-09,1.0,0.49175307154655457,0.6138038635253906,9.579887318977853e-07,0.09723789685966883,30.51954460144043,1538.7740478515625,330.5525207519531,4.0
9100,harden_m8,4,0.07576067745685577,0.023292090743780136,0.6656689047813416,0.02246437780559063,0.6963654160499573,7.275185836301887e-17,1.0,0.4898601174354553,0.8226890563964844,1.1057603614972322e-06,0.03085915399476711,18.196950912475586,770.8040771484375,251.45774841308594,8.0
9300,harden_m8,7,0.06475064903497696,0.01869605854153633,0.696296751499176,0.021476455964148045,0.6826755404472351,7.226945324722284e-17,1.0,0.4888373017311096,0.827117919921875,9.280010431211849e-07,0.022475254372941126,21.019620895385742,740.283935546875,229.7393798828125,8.0
9500,harden_m8,10,0.06356501579284668,0.018639707937836647,0.7107909321784973,0.021954024210572243,0.7009568810462952,7.166767604286807e-17,1.0,0.48788750171661377,0.8319511413574219,9.07505580016732e-07,0.025787093538709432,25.38987159729004,677.1151123046875,225.87094116210938,8.0
9700,harden_m8,13,0.07460328936576843,0.0223037451505661,0.6640225648880005,0.02233268227428198,0.7031549215316772,7.098202934184531e-17,1.0,0.4869864583015442,0.83685302734375,1.0136233186130994e-06,0.07382197141174915,23.99526596069336,1527.6204833984375,288.6575622558594,8.0
9900,harden_m8,17,0.06784647703170776,0.019925421103835106,0.6957718133926392,0.021904786117374897,0.7034986615180969,7.037941833943308e-17,1.0,0.48611459136009216,0.8417205810546875,8.969300893113541e-07,0.029604744683453206,19.333208084106445,876.0217895507812,237.87240600585938,8.0
10100,harden_m8,20,0.07499949634075165,0.022177275270223618,0.6541274785995483,0.020668301731348038,0.6850744187831879,6.951942181761885e-17,1.0,0.48526960611343384,0.846405029296875,1.0078459808937623e-06,0.05904005227241208,19.13802146911621,717.7288818359375,254.51976013183594,8.0
