step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta
2200,joint_soft,1.0,0.05239702761173248,0.02077512815594673,0.0309849064797163,0.7794453054666519,1.1095233958258177e-06,0.030893029645085335,0.11705265222551156,0.009984848089516163,0.9898185133934021,0.4992627799510956,0.21059904992580414,0.028301239013671875,132553.7495207133,1188.6397540785256
2400,joint_soft,1.0,0.045912884175777435,0.016331089660525322,0.016566332584867876,0.8449608236551285,1.1017054930562153e-06,0.030677683651447296,0.097617901899782,0.009965630248188972,0.9897065162658691,0.49908992648124695,0.2111610472202301,0.028209686279296875,132876.79321837955,1511.683451744786
2600,joint_soft,1.0,0.04379332810640335,0.015124842524528503,0.015204880464201173,0.856340358654658,1.061810053215595e-06,0.029211346060037613,0.11241809078255506,0.00994363147765398,0.9896159172058105,0.4989382326602936,0.2116725891828537,0.028167724609375,133168.71416365032,1803.6043970155588
2800,joint_soft,1.0,0.04221849888563156,0.013820317573845387,0.014236406500761708,0.866987923781077,1.0397360483693774e-06,0.027789195999503136,0.25187799002121786,0.009930195286870003,0.9895346760749817,0.49879467487335205,0.21215984225273132,0.028106689453125,133446.96768379564,2081.8579171608726
3000,joint_soft,1.0,0.04028194397687912,0.013408087193965912,0.013279439027731618,0.8763690193494161,9.779147376320907e-07,0.025928543880581856,0.13666051327645093,0.00992492213845253,0.9894635677337646,0.4986591935157776,0.2126116305589676,0.028041839599609375,133705.236636416,2340.126869781234
3200,joint_soft,1.0,0.03866393119096756,0.012196713127195835,0.012549706036224961,0.8830346961816152,9.675386536400765e-07,0.025634771212935448,0.13997014326308085,0.009924332611262798,0.9895532131195068,0.4985317289829254,0.21303878724575043,0.02796173095703125,133950.16530038326,2585.0555337484984
3400,joint_soft,1.0,0.03884425386786461,0.012275053188204765,0.012594097449133793,0.8814115524291992,9.678866490503424e-07,0.025272462517023087,0.14038962834646124,0.00992878433316946,0.9896759390830994,0.49840354919433594,0.21345891058444977,0.027904510498046875,134193.6701934931,2828.560426858341
3600,joint_soft,1.0,0.03735756501555443,0.011194721795618534,0.01175677745292584,0.8921710501114527,9.094462711800588e-07,0.023098303005099297,0.18129121561866596,0.009940528310835361,0.9897744655609131,0.49828386306762695,0.2138649970293045,0.0279083251953125,134430.5641437244,3065.454377089627
3800,joint_soft,1.0,0.036138735711574554,0.01083320565521717,0.010958069081728658,0.8972950726747513,9.316803470937884e-07,0.024225357919931412,0.09171296124910214,0.009945903904736042,0.9898532032966614,0.49816977977752686,0.21425679326057434,0.02779388427734375,134660.3649482653,3295.2551816305495
4000,joint_soft,1.0,0.03500887751579285,0.010333054699003696,0.011118695062274734,0.8914676705996195,9.007063113131153e-07,0.02273719012737274,0.0943979454924223,0.009957738220691681,0.9899249076843262,0.49806296825408936,0.21462705731391907,0.02771759033203125,134878.28800811493,3513.178241480171
4200,joint_soft,1.0,0.034674592316150665,0.009844312444329262,0.010418898425996304,0.9025741020838419,8.832005846670654e-07,0.02189411222934723,0.13476603220832772,0.009968283586204052,0.9899945855140686,0.49795496463775635,0.21500548720359802,0.02764892578125,135104.58360840316,3739.4738417683984
4400,joint_soft,1.0,0.03440633416175842,0.010047772899270058,0.010530300981675586,0.9044689536094666,8.765100005803106e-07,0.021150343120098114,0.11951111728109705,0.009976780973374844,0.9900581240653992,0.4978557527065277,0.21536308526992798,0.02767181396484375,135318.5752215859,3953.4654549511324
