[x1024/random_fixed] loading frozen base ...
[x1024/random_fixed] building caches (frozen base forward) ...
[x1024/random_fixed] cache: train=7920 val=40 test=60 (63s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
  warnings.warn(f"Importing from {__name__} is deprecated, please import via timm.layers", FutureWarning)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/torch/functional.py:505: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4381.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
[x1024/random_fixed] SwinIR params=11.50M embed_dim=180 depths=[6, 6, 6, 6, 6, 6] identity_init=True
[x1024/random_fixed] base val: ssim=0.6194 mse=0.036734
[x1024/random_fixed] step 100/50000 lr=4.00e-05 d=0.3224 pixel=0.0926 perceptual=1.4945 adv=0.1078 g_total=1.6949 1.63 it/s
[x1024/random_fixed] step 200/50000 lr=8.00e-05 d=0.3060 pixel=0.1018 perceptual=1.5550 adv=0.0922 g_total=1.7490 1.61 it/s
[x1024/random_fixed] step 300/50000 lr=1.20e-04 d=0.3633 pixel=0.0962 perceptual=1.6326 adv=0.0892 g_total=1.8180 1.62 it/s
[x1024/random_fixed] step 400/50000 lr=1.60e-04 d=0.3149 pixel=0.0866 perceptual=1.4161 adv=0.1278 g_total=1.6305 1.63 it/s
[x1024/random_fixed] step 500/50000 lr=2.00e-04 d=0.3197 pixel=0.1130 perceptual=1.6849 adv=0.0934 g_total=1.8913 1.63 it/s
[x1024/random_fixed] step 600/50000 lr=2.00e-04 d=0.2844 pixel=0.1073 perceptual=1.7875 adv=0.1806 g_total=2.0755 1.63 it/s
[x1024/random_fixed] step 700/50000 lr=2.00e-04 d=0.2054 pixel=0.0931 perceptual=1.4563 adv=0.1551 g_total=1.7045 1.63 it/s
[x1024/random_fixed] step 800/50000 lr=2.00e-04 d=0.3015 pixel=0.1117 perceptual=1.4561 adv=0.2550 g_total=1.8227 1.63 it/s
[x1024/random_fixed] step 900/50000 lr=2.00e-04 d=0.1573 pixel=0.1084 perceptual=1.5175 adv=0.1822 g_total=1.8081 1.63 it/s
[x1024/random_fixed] step 1000/50000 lr=2.00e-04 d=0.2042 pixel=0.0802 perceptual=1.3071 adv=0.1897 g_total=1.5771 1.63 it/s
[x1024/random_fixed] step 1000 VAL ref_ssim=0.6559 (base 0.6194) ref_mse=0.041825 (base 0.036734) best_ssim=0.6559@1000 *
[x1024/random_fixed] step 1100/50000 lr=2.00e-04 d=0.2753 pixel=0.0917 perceptual=1.2537 adv=0.1979 g_total=1.5433 1.60 it/s
[x1024/random_fixed] step 1200/50000 lr=2.00e-04 d=0.2135 pixel=0.1039 perceptual=1.5823 adv=0.2141 g_total=1.9003 1.60 it/s
[x1024/random_fixed] step 1300/50000 lr=2.00e-04 d=0.2254 pixel=0.1097 perceptual=1.4217 adv=0.2108 g_total=1.7421 1.60 it/s
[x1024/random_fixed] step 1400/50000 lr=2.00e-04 d=0.2404 pixel=0.0963 perceptual=1.4611 adv=0.2218 g_total=1.7792 1.60 it/s
[x1024/random_fixed] step 1500/50000 lr=2.00e-04 d=0.2942 pixel=0.0938 perceptual=1.3647 adv=0.2260 g_total=1.6845 1.60 it/s
[x1024/random_fixed] step 1600/50000 lr=2.00e-04 d=0.3165 pixel=0.0878 perceptual=1.2976 adv=0.2323 g_total=1.6177 1.60 it/s
[x1024/random_fixed] step 1700/50000 lr=2.00e-04 d=0.1940 pixel=0.1045 perceptual=1.3426 adv=0.2211 g_total=1.6683 1.60 it/s
[x1024/random_fixed] step 1800/50000 lr=2.00e-04 d=0.2143 pixel=0.0897 perceptual=1.3715 adv=0.2346 g_total=1.6957 1.60 it/s
[x1024/random_fixed] step 1900/50000 lr=2.00e-04 d=0.3270 pixel=0.1051 perceptual=1.3017 adv=0.2388 g_total=1.6456 1.60 it/s
[x1024/random_fixed] step 2000/50000 lr=2.00e-04 d=0.1815 pixel=0.0862 perceptual=1.3380 adv=0.2249 g_total=1.6491 1.60 it/s
[x1024/random_fixed] step 2000 VAL ref_ssim=0.6543 (base 0.6194) ref_mse=0.043373 (base 0.036734) best_ssim=0.6559@1000
[x1024/random_fixed] step 2100/50000 lr=1.99e-04 d=0.1213 pixel=0.1034 perceptual=1.4129 adv=0.2432 g_total=1.7596 1.59 it/s
[x1024/random_fixed] step 2200/50000 lr=1.99e-04 d=0.3114 pixel=0.0947 perceptual=1.4062 adv=0.2201 g_total=1.7211 1.59 it/s
[x1024/random_fixed] step 2300/50000 lr=1.99e-04 d=0.1669 pixel=0.0991 perceptual=1.3860 adv=0.2391 g_total=1.7242 1.59 it/s
[x1024/random_fixed] step 2400/50000 lr=1.99e-04 d=0.0814 pixel=0.1045 perceptual=1.4619 adv=0.2577 g_total=1.8241 1.59 it/s
[x1024/random_fixed] step 2500/50000 lr=1.99e-04 d=0.1319 pixel=0.0987 perceptual=1.4235 adv=0.2404 g_total=1.7626 1.59 it/s
[x1024/random_fixed] step 2600/50000 lr=1.99e-04 d=0.1547 pixel=0.1035 perceptual=1.4849 adv=0.2375 g_total=1.8259 1.59 it/s
[x1024/random_fixed] step 2700/50000 lr=1.99e-04 d=0.0831 pixel=0.0977 perceptual=1.4766 adv=0.2058 g_total=1.7801 1.59 it/s
[x1024/random_fixed] step 2800/50000 lr=1.99e-04 d=0.1709 pixel=0.1083 perceptual=1.3980 adv=0.2243 g_total=1.7307 1.59 it/s
[x1024/random_fixed] step 2900/50000 lr=1.99e-04 d=0.1782 pixel=0.1051 perceptual=1.4026 adv=0.2331 g_total=1.7408 1.59 it/s
[x1024/random_fixed] step 3000/50000 lr=1.99e-04 d=0.1265 pixel=0.1042 perceptual=1.4822 adv=0.2262 g_total=1.8126 1.59 it/s
[x1024/random_fixed] step 3000 VAL ref_ssim=0.6554 (base 0.6194) ref_mse=0.041708 (base 0.036734) best_ssim=0.6559@1000
[x1024/random_fixed] step 3100/50000 lr=1.99e-04 d=0.1895 pixel=0.0987 perceptual=1.3354 adv=0.2423 g_total=1.6763 1.58 it/s
[x1024/random_fixed] step 3200/50000 lr=1.99e-04 d=0.1936 pixel=0.1135 perceptual=1.4291 adv=0.2482 g_total=1.7909 1.59 it/s
[x1024/random_fixed] step 3300/50000 lr=1.98e-04 d=0.2806 pixel=0.0997 perceptual=1.3651 adv=0.2175 g_total=1.6824 1.59 it/s
[x1024/random_fixed] step 3400/50000 lr=1.98e-04 d=0.3441 pixel=0.0897 perceptual=1.3302 adv=0.2073 g_total=1.6272 1.59 it/s
[x1024/random_fixed] step 3500/50000 lr=1.98e-04 d=0.2353 pixel=0.1084 perceptual=1.5395 adv=0.2016 g_total=1.8495 1.59 it/s
[x1024/random_fixed] step 3600/50000 lr=1.98e-04 d=0.2169 pixel=0.1038 perceptual=1.4641 adv=0.2136 g_total=1.7815 1.59 it/s
[x1024/random_fixed] step 3700/50000 lr=1.98e-04 d=0.2158 pixel=0.1040 perceptual=1.5977 adv=0.2322 g_total=1.9339 1.59 it/s
[x1024/random_fixed] step 3800/50000 lr=1.98e-04 d=0.1110 pixel=0.1199 perceptual=1.6496 adv=0.2101 g_total=1.9796 1.59 it/s
[x1024/random_fixed] step 3900/50000 lr=1.98e-04 d=0.1223 pixel=0.1060 perceptual=1.4769 adv=0.2433 g_total=1.8262 1.59 it/s
[x1024/random_fixed] step 4000/50000 lr=1.98e-04 d=0.0837 pixel=0.0947 perceptual=1.3691 adv=0.2516 g_total=1.7155 1.59 it/s
[x1024/random_fixed] step 4000 VAL ref_ssim=0.6324 (base 0.6194) ref_mse=0.042319 (base 0.036734) best_ssim=0.6559@1000
[x1024/random_fixed] step 4100/50000 lr=1.97e-04 d=0.1520 pixel=0.0915 perceptual=1.2971 adv=0.2450 g_total=1.6337 1.58 it/s
[x1024/random_fixed] step 4200/50000 lr=1.97e-04 d=0.1263 pixel=0.1189 perceptual=1.4661 adv=0.2379 g_total=1.8229 1.58 it/s
[x1024/random_fixed] step 4300/50000 lr=1.97e-04 d=0.1336 pixel=0.1080 perceptual=1.4808 adv=0.2436 g_total=1.8324 1.58 it/s
[x1024/random_fixed] step 4400/50000 lr=1.97e-04 d=0.1736 pixel=0.1058 perceptual=1.4265 adv=0.2165 g_total=1.7489 1.58 it/s
[x1024/random_fixed] step 4500/50000 lr=1.97e-04 d=0.2325 pixel=0.1035 perceptual=1.4496 adv=0.2294 g_total=1.7826 1.59 it/s
[x1024/random_fixed] step 4600/50000 lr=1.97e-04 d=0.2404 pixel=0.1005 perceptual=1.4029 adv=0.2203 g_total=1.7237 1.59 it/s
[x1024/random_fixed] step 4700/50000 lr=1.97e-04 d=0.1474 pixel=0.1226 perceptual=1.5520 adv=0.2274 g_total=1.9020 1.59 it/s
[x1024/random_fixed] step 4800/50000 lr=1.96e-04 d=0.0846 pixel=0.1062 perceptual=1.5292 adv=0.2437 g_total=1.8791 1.59 it/s
[x1024/random_fixed] step 4900/50000 lr=1.96e-04 d=0.2723 pixel=0.0947 perceptual=1.3136 adv=0.2406 g_total=1.6489 1.59 it/s
[x1024/random_fixed] step 5000/50000 lr=1.96e-04 d=0.1830 pixel=0.1048 perceptual=1.4273 adv=0.2378 g_total=1.7699 1.59 it/s
[x1024/random_fixed] step 5000 VAL ref_ssim=0.5899 (base 0.6194) ref_mse=0.045263 (base 0.036734) best_ssim=0.6559@1000
[x1024/random_fixed] step 5100/50000 lr=1.96e-04 d=0.1240 pixel=0.0967 perceptual=1.3595 adv=0.2372 g_total=1.6934 1.58 it/s
[x1024/random_fixed] step 5200/50000 lr=1.96e-04 d=0.2210 pixel=0.0769 perceptual=1.0951 adv=0.2183 g_total=1.3903 1.58 it/s
[x1024/random_fixed] step 5300/50000 lr=1.95e-04 d=0.2312 pixel=0.0944 perceptual=1.4236 adv=0.2267 g_total=1.7446 1.58 it/s
[x1024/random_fixed] step 5400/50000 lr=1.95e-04 d=0.1192 pixel=0.0969 perceptual=1.4386 adv=0.2401 g_total=1.7755 1.58 it/s
[x1024/random_fixed] step 5500/50000 lr=1.95e-04 d=0.0783 pixel=0.1168 perceptual=1.5553 adv=0.2234 g_total=1.8954 1.58 it/s
[x1024/random_fixed] step 5600/50000 lr=1.95e-04 d=0.1289 pixel=0.1016 perceptual=1.4205 adv=0.2439 g_total=1.7660 1.58 it/s
[x1024/random_fixed] step 5700/50000 lr=1.95e-04 d=0.1331 pixel=0.1674 perceptual=1.5596 adv=0.1879 g_total=1.9150 1.58 it/s
[x1024/random_fixed] step 5800/50000 lr=1.95e-04 d=0.1364 pixel=0.1041 perceptual=1.4374 adv=0.2280 g_total=1.7695 1.58 it/s
[x1024/random_fixed] step 5900/50000 lr=1.94e-04 d=0.2160 pixel=0.0982 perceptual=1.3627 adv=0.2391 g_total=1.7001 1.58 it/s
[x1024/random_fixed] step 6000/50000 lr=1.94e-04 d=0.1989 pixel=0.0993 perceptual=1.4184 adv=0.2456 g_total=1.7633 1.58 it/s
[x1024/random_fixed] step 6000 VAL ref_ssim=0.6598 (base 0.6194) ref_mse=0.042466 (base 0.036734) best_ssim=0.6598@6000 *
[x1024/random_fixed] step 6100/50000 lr=1.94e-04 d=0.3090 pixel=0.0720 perceptual=1.1207 adv=0.2416 g_total=1.4342 1.57 it/s
[x1024/random_fixed] step 6200/50000 lr=1.94e-04 d=0.2711 pixel=0.0925 perceptual=1.2255 adv=0.2198 g_total=1.5378 1.57 it/s
[x1024/random_fixed] step 6300/50000 lr=1.93e-04 d=0.1811 pixel=0.0996 perceptual=1.3975 adv=0.2054 g_total=1.7026 1.57 it/s
[x1024/random_fixed] step 6400/50000 lr=1.93e-04 d=0.1190 pixel=0.1096 perceptual=1.5208 adv=0.2272 g_total=1.8576 1.57 it/s
[x1024/random_fixed] step 6500/50000 lr=1.93e-04 d=0.1275 pixel=0.0950 perceptual=1.4480 adv=0.2253 g_total=1.7682 1.57 it/s
[x1024/random_fixed] step 6600/50000 lr=1.93e-04 d=0.2417 pixel=0.0887 perceptual=1.4133 adv=0.2255 g_total=1.7275 1.57 it/s
[x1024/random_fixed] step 6700/50000 lr=1.93e-04 d=0.1118 pixel=0.1001 perceptual=1.4497 adv=0.2381 g_total=1.7878 1.57 it/s
[x1024/random_fixed] step 6800/50000 lr=1.92e-04 d=0.1973 pixel=0.1044 perceptual=1.4336 adv=0.2171 g_total=1.7551 1.57 it/s
[x1024/random_fixed] step 6900/50000 lr=1.92e-04 d=0.1614 pixel=0.1151 perceptual=1.5270 adv=0.2265 g_total=1.8687 1.57 it/s
[x1024/random_fixed] step 7000/50000 lr=1.92e-04 d=0.1901 pixel=0.1023 perceptual=1.4662 adv=0.2232 g_total=1.7917 1.57 it/s
[x1024/random_fixed] step 7000 VAL ref_ssim=0.6591 (base 0.6194) ref_mse=0.042728 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 7100/50000 lr=1.92e-04 d=0.2475 pixel=0.0988 perceptual=1.3512 adv=0.2178 g_total=1.6679 1.56 it/s
[x1024/random_fixed] step 7200/50000 lr=1.91e-04 d=0.1378 pixel=0.1065 perceptual=1.5044 adv=0.2292 g_total=1.8402 1.56 it/s
[x1024/random_fixed] step 7300/50000 lr=1.91e-04 d=0.1285 pixel=0.1103 perceptual=1.4309 adv=0.2365 g_total=1.7777 1.56 it/s
[x1024/random_fixed] step 7400/50000 lr=1.91e-04 d=0.1862 pixel=0.0893 perceptual=1.2474 adv=0.2393 g_total=1.5760 1.56 it/s
[x1024/random_fixed] step 7500/50000 lr=1.90e-04 d=0.3971 pixel=0.1098 perceptual=1.4135 adv=0.1078 g_total=1.6311 1.56 it/s
[x1024/random_fixed] step 7600/50000 lr=1.90e-04 d=0.3062 pixel=0.0985 perceptual=1.3796 adv=0.2259 g_total=1.7040 1.57 it/s
[x1024/random_fixed] step 7700/50000 lr=1.90e-04 d=0.2641 pixel=0.0822 perceptual=1.2304 adv=0.2338 g_total=1.5464 1.57 it/s
[x1024/random_fixed] step 7800/50000 lr=1.90e-04 d=0.2234 pixel=0.0823 perceptual=1.2746 adv=0.2344 g_total=1.5913 1.57 it/s
[x1024/random_fixed] step 7900/50000 lr=1.89e-04 d=0.2236 pixel=0.1040 perceptual=1.4505 adv=0.2172 g_total=1.7716 1.57 it/s
[x1024/random_fixed] step 8000/50000 lr=1.89e-04 d=0.2598 pixel=0.0671 perceptual=1.0742 adv=0.2353 g_total=1.3766 1.57 it/s
[x1024/random_fixed] step 8000 VAL ref_ssim=0.6403 (base 0.6194) ref_mse=0.044378 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 8100/50000 lr=1.89e-04 d=0.2607 pixel=0.0999 perceptual=1.3678 adv=0.2283 g_total=1.6960 1.57 it/s
[x1024/random_fixed] step 8200/50000 lr=1.89e-04 d=0.1675 pixel=0.1081 perceptual=1.5024 adv=0.2167 g_total=1.8272 1.57 it/s
[x1024/random_fixed] step 8300/50000 lr=1.88e-04 d=0.2561 pixel=0.0956 perceptual=1.3399 adv=0.2355 g_total=1.6710 1.57 it/s
[x1024/random_fixed] step 8400/50000 lr=1.88e-04 d=0.1234 pixel=0.0944 perceptual=1.4389 adv=0.2341 g_total=1.7674 1.57 it/s
[x1024/random_fixed] step 8500/50000 lr=1.88e-04 d=0.2990 pixel=0.0867 perceptual=1.3295 adv=0.2137 g_total=1.6300 1.57 it/s
[x1024/random_fixed] step 8600/50000 lr=1.87e-04 d=0.1530 pixel=0.0869 perceptual=1.2935 adv=0.2192 g_total=1.5996 1.57 it/s
[x1024/random_fixed] step 8700/50000 lr=1.87e-04 d=0.1278 pixel=0.1016 perceptual=1.4450 adv=0.2232 g_total=1.7698 1.57 it/s
[x1024/random_fixed] step 8800/50000 lr=1.87e-04 d=0.3805 pixel=0.0805 perceptual=1.1171 adv=0.2317 g_total=1.4293 1.57 it/s
[x1024/random_fixed] step 8900/50000 lr=1.86e-04 d=0.2831 pixel=0.0811 perceptual=1.2071 adv=0.2341 g_total=1.5223 1.57 it/s
[x1024/random_fixed] step 9000/50000 lr=1.86e-04 d=0.1137 pixel=0.1089 perceptual=1.4978 adv=0.2274 g_total=1.8340 1.57 it/s
[x1024/random_fixed] step 9000 VAL ref_ssim=0.6331 (base 0.6194) ref_mse=0.043296 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 9100/50000 lr=1.86e-04 d=0.2390 pixel=0.0984 perceptual=1.3700 adv=0.2427 g_total=1.7111 1.57 it/s
[x1024/random_fixed] step 9200/50000 lr=1.85e-04 d=0.1225 pixel=0.1043 perceptual=1.4630 adv=0.2379 g_total=1.8051 1.57 it/s
[x1024/random_fixed] step 9300/50000 lr=1.85e-04 d=0.1984 pixel=0.0993 perceptual=1.3598 adv=0.2401 g_total=1.6992 1.57 it/s
[x1024/random_fixed] step 9400/50000 lr=1.85e-04 d=0.2247 pixel=0.1014 perceptual=1.4696 adv=0.2283 g_total=1.7993 1.57 it/s
[x1024/random_fixed] step 9500/50000 lr=1.84e-04 d=0.3071 pixel=0.0935 perceptual=1.3257 adv=0.2420 g_total=1.6613 1.57 it/s
[x1024/random_fixed] step 9600/50000 lr=1.84e-04 d=0.1434 pixel=0.0976 perceptual=1.3972 adv=0.2361 g_total=1.7308 1.57 it/s
[x1024/random_fixed] step 9700/50000 lr=1.84e-04 d=0.3668 pixel=0.1162 perceptual=1.5739 adv=0.2113 g_total=1.9014 1.57 it/s
[x1024/random_fixed] step 9800/50000 lr=1.83e-04 d=0.3169 pixel=0.0870 perceptual=1.2289 adv=0.2365 g_total=1.5523 1.57 it/s
[x1024/random_fixed] step 9900/50000 lr=1.83e-04 d=0.2722 pixel=0.0688 perceptual=1.2158 adv=0.2298 g_total=1.5143 1.57 it/s
[x1024/random_fixed] step 10000/50000 lr=1.83e-04 d=0.2247 pixel=0.0933 perceptual=1.3412 adv=0.2282 g_total=1.6627 1.57 it/s
[x1024/random_fixed] step 10000 VAL ref_ssim=0.6500 (base 0.6194) ref_mse=0.042153 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 10100/50000 lr=1.82e-04 d=0.2830 pixel=0.1269 perceptual=1.6676 adv=0.1929 g_total=1.9875 1.57 it/s
[x1024/random_fixed] step 10200/50000 lr=1.82e-04 d=0.3043 pixel=0.0730 perceptual=1.1958 adv=0.2375 g_total=1.5063 1.57 it/s
[x1024/random_fixed] step 10300/50000 lr=1.82e-04 d=0.2723 pixel=0.0905 perceptual=1.2907 adv=0.2262 g_total=1.6074 1.57 it/s
[x1024/random_fixed] step 10400/50000 lr=1.81e-04 d=0.1723 pixel=0.0906 perceptual=1.3295 adv=0.2443 g_total=1.6644 1.57 it/s
[x1024/random_fixed] step 10500/50000 lr=1.81e-04 d=0.3021 pixel=0.0826 perceptual=1.1785 adv=0.2124 g_total=1.4735 1.57 it/s
[x1024/random_fixed] step 10600/50000 lr=1.81e-04 d=0.1260 pixel=0.0938 perceptual=1.4072 adv=0.2388 g_total=1.7397 1.57 it/s
[x1024/random_fixed] step 10700/50000 lr=1.80e-04 d=0.2510 pixel=0.0971 perceptual=1.3466 adv=0.2230 g_total=1.6668 1.57 it/s
[x1024/random_fixed] step 10800/50000 lr=1.80e-04 d=0.1640 pixel=0.1017 perceptual=1.4502 adv=0.2444 g_total=1.7962 1.57 it/s
[x1024/random_fixed] step 10900/50000 lr=1.79e-04 d=0.3456 pixel=0.1010 perceptual=1.3071 adv=0.2295 g_total=1.6376 1.57 it/s
[x1024/random_fixed] step 11000/50000 lr=1.79e-04 d=0.2000 pixel=0.1109 perceptual=1.5081 adv=0.2385 g_total=1.8575 1.57 it/s
[x1024/random_fixed] step 11000 VAL ref_ssim=0.6443 (base 0.6194) ref_mse=0.040130 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 11100/50000 lr=1.79e-04 d=0.2428 pixel=0.0996 perceptual=1.4037 adv=0.2338 g_total=1.7372 1.57 it/s
[x1024/random_fixed] step 11200/50000 lr=1.78e-04 d=0.3318 pixel=0.0974 perceptual=1.3438 adv=0.1856 g_total=1.6267 1.57 it/s
[x1024/random_fixed] step 11300/50000 lr=1.78e-04 d=0.2877 pixel=0.0778 perceptual=1.1804 adv=0.2260 g_total=1.4842 1.57 it/s
[x1024/random_fixed] step 11400/50000 lr=1.77e-04 d=0.4361 pixel=0.0902 perceptual=1.2823 adv=0.2047 g_total=1.5772 1.57 it/s
[x1024/random_fixed] step 11500/50000 lr=1.77e-04 d=0.3130 pixel=0.0803 perceptual=1.1910 adv=0.2170 g_total=1.4883 1.57 it/s
[x1024/random_fixed] step 11600/50000 lr=1.77e-04 d=0.1961 pixel=0.1001 perceptual=1.3665 adv=0.2258 g_total=1.6924 1.57 it/s
[x1024/random_fixed] step 11700/50000 lr=1.76e-04 d=0.1511 pixel=0.1009 perceptual=1.3913 adv=0.2170 g_total=1.7091 1.58 it/s
[x1024/random_fixed] step 11800/50000 lr=1.76e-04 d=0.2693 pixel=0.0950 perceptual=1.3480 adv=0.2287 g_total=1.6717 1.58 it/s
[x1024/random_fixed] step 11900/50000 lr=1.75e-04 d=0.1463 pixel=0.0952 perceptual=1.2923 adv=0.2341 g_total=1.6216 1.58 it/s
[x1024/random_fixed] step 12000/50000 lr=1.75e-04 d=0.1294 pixel=0.1056 perceptual=1.4510 adv=0.2355 g_total=1.7920 1.58 it/s
[x1024/random_fixed] step 12000 VAL ref_ssim=0.6595 (base 0.6194) ref_mse=0.042098 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 12100/50000 lr=1.75e-04 d=0.2602 pixel=0.0956 perceptual=1.2613 adv=0.2260 g_total=1.5830 1.57 it/s
[x1024/random_fixed] step 12200/50000 lr=1.74e-04 d=0.1982 pixel=0.1138 perceptual=1.5139 adv=0.2408 g_total=1.8685 1.57 it/s
[x1024/random_fixed] step 12300/50000 lr=1.74e-04 d=0.1356 pixel=0.0939 perceptual=1.3549 adv=0.2439 g_total=1.6927 1.58 it/s
[x1024/random_fixed] step 12400/50000 lr=1.73e-04 d=0.3927 pixel=0.1063 perceptual=1.4674 adv=0.1878 g_total=1.7614 1.58 it/s
[x1024/random_fixed] step 12500/50000 lr=1.73e-04 d=0.1710 pixel=0.1081 perceptual=1.5156 adv=0.2278 g_total=1.8515 1.58 it/s
[x1024/random_fixed] step 12600/50000 lr=1.72e-04 d=0.2215 pixel=0.1065 perceptual=1.4185 adv=0.2314 g_total=1.7565 1.58 it/s
[x1024/random_fixed] step 12700/50000 lr=1.72e-04 d=0.2811 pixel=0.1099 perceptual=1.4170 adv=0.2181 g_total=1.7449 1.58 it/s
[x1024/random_fixed] step 12800/50000 lr=1.72e-04 d=0.1688 pixel=0.1005 perceptual=1.3786 adv=0.2241 g_total=1.7032 1.58 it/s
[x1024/random_fixed] step 12900/50000 lr=1.71e-04 d=0.2137 pixel=0.1040 perceptual=1.4838 adv=0.2126 g_total=1.8004 1.58 it/s
[x1024/random_fixed] step 13000/50000 lr=1.71e-04 d=0.1663 pixel=0.0957 perceptual=1.4224 adv=0.2186 g_total=1.7367 1.58 it/s
[x1024/random_fixed] step 13000 VAL ref_ssim=0.6582 (base 0.6194) ref_mse=0.041637 (base 0.036734) best_ssim=0.6598@6000
[x1024/random_fixed] step 13100/50000 lr=1.70e-04 d=0.3113 pixel=0.0932 perceptual=1.3579 adv=0.2237 g_total=1.6748 1.58 it/s
[x1024/random_fixed] step 13200/50000 lr=1.70e-04 d=0.2488 pixel=0.0863 perceptual=1.3414 adv=0.2372 g_total=1.6648 1.58 it/s
[x1024/random_fixed] step 13300/50000 lr=1.69e-04 d=0.1963 pixel=0.0998 perceptual=1.3689 adv=0.2351 g_total=1.7038 1.58 it/s
