step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta
200,inverse_warmup,1.0,0.016113927587866783,0.0013745658798143268,0.00824872124940157,0.8235720992088318,0.0,0.01871691644191742,0.44230183679928015,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
400,inverse_warmup,1.0,0.013816209509968758,0.0008893964695744216,0.008546886034309864,0.8092021346092224,0.0,0.024719346314668655,0.19588384336899306,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
600,inverse_warmup,1.0,0.012412788346409798,0.0006613507284782827,0.008056954480707645,0.8329141139984131,0.0,0.02107897587120533,0.2722199299680638,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
800,inverse_warmup,1.0,0.013972762040793896,0.0007649697363376617,0.0080810422077775,0.8330570459365845,0.0,0.024909429252147675,0.4273722233384338,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
1000,inverse_warmup,1.0,0.012019392102956772,0.0005529604386538267,0.008299394510686398,0.8291717171669006,0.0,0.028327859938144684,0.21804036737773,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
1200,inverse_warmup,1.0,0.011630484834313393,0.0005151249351911247,0.008273732848465443,0.8316465020179749,0.0,0.028137976303696632,0.17839555743011382,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
1400,inverse_warmup,1.0,0.011839106678962708,0.0004970034933649004,0.008382739499211311,0.8301929235458374,0.0,0.02127761021256447,0.2783179108586236,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
1600,joint_soft,1.0,0.010458379983901978,0.00039006417500786483,0.008163955993950367,0.8304551839828491,2.1059545929347223e-07,0.020186884328722954,0.1479918487126288,0.01004592701792717,0.990330696105957,0.49992674589157104,0.20857377350330353,0.028339385986328125,131368.69544910613,3.5856824713700917
1800,joint_soft,1.0,0.010787749662995338,0.0004134945629630238,0.008131175301969051,0.8318886756896973,2.2127035492758296e-07,0.021876225247979164,0.21124378996416585,0.010046419687569141,0.9903315305709839,0.49990981817245483,0.20858466625213623,0.0283660888671875,131376.2718301901,11.162063555326313
2000,joint_soft,1.0,0.011017560958862305,0.00042160204611718655,0.008393787778913975,0.8214852809906006,2.547502901961707e-07,0.02275923080742359,0.26793259142118947,0.010046818293631077,0.990332305431366,0.4998941421508789,0.20859596133232117,0.02837371826171875,131384.0815928627,18.9718262279348
2200,joint_soft,1.0,0.010649318806827068,0.000389994092984125,0.008375597186386585,0.8265994787216187,2.527528124574019e-07,0.023247746750712395,0.18510233907302906,0.010047150775790215,0.9903326630592346,0.49987924098968506,0.20860756933689117,0.028377532958984375,131392.05455429945,26.944787664688192
2400,joint_soft,1.0,0.010193339549005032,0.0003448461939115077,0.008064870722591877,0.8318566083908081,1.9330032330344693e-07,0.018086154013872147,0.22435967678654825,0.010047857649624348,0.9903333783149719,0.49986353516578674,0.20861992239952087,0.028377532958984375,131400.5569546796,35.447188044840004
2600,joint_soft,1.0,0.010519853793084621,0.0003528191882651299,0.008166101761162281,0.829921543598175,2.393870204286941e-07,0.023099182173609734,0.19227285045425271,0.010048327036201954,0.9903339743614197,0.4998489320278168,0.20863254368305206,0.028400421142578125,131409.20686161987,44.09709498510347
2800,joint_soft,1.0,0.010445534251630306,0.0003408474149182439,0.00835423730313778,0.8253316283226013,2.5336711928503064e-07,0.02242782711982727,0.21883315672123752,0.010048839263617992,0.990334689617157,0.49983471632003784,0.2086450755596161,0.0283966064453125,131417.77827980506,52.668513170297956
3000,joint_soft,1.0,0.009872461669147015,0.00030462059658020735,0.008241177536547184,0.8271806240081787,2.2533829735493782e-07,0.020073316991329193,0.15147400809125897,0.010049118660390377,0.99033522605896,0.4998202323913574,0.20865753293037415,0.02840423583984375,131426.33355610282,61.223789468058385
3200,joint_soft,1.0,0.01074496190994978,0.00036804587580263615,0.008198707364499569,0.830798864364624,2.2926748499685345e-07,0.019846763461828232,0.31847012360322263,0.010049521923065186,0.9903359413146973,0.4998067021369934,0.20866996049880981,0.02840423583984375,131434.90385738487,69.79409075010335
3400,joint_soft,1.0,0.00942078884691,0.00027190824039280415,0.008157673291862011,0.8320813775062561,1.8733302908913174e-07,0.01688615046441555,0.11070884782622543,0.010050024837255478,0.9903366565704346,0.49979305267333984,0.20868223905563354,0.028411865234375,131443.35674350377,78.24697686900618
3600,joint_soft,1.0,0.010097828693687916,0.00030916029936634004,0.008235477842390537,0.8173134326934814,2.2629227203196933e-07,0.018869059160351753,0.24915628127957357,0.010050499811768532,0.9903373718261719,0.49977943301200867,0.2086942344903946,0.02840423583984375,131451.6377075615,86.52794092672411
3800,joint_soft,1.0,0.00969154667109251,0.0002842433750629425,0.00806340854614973,0.8338345289230347,2.0118308441396948e-07,0.01737367920577526,0.16411568163884682,0.0100508788600564,0.9903379678726196,0.49976739287376404,0.208706334233284,0.028411865234375,131459.97267609637,94.86290946160443
4000,joint_soft,1.0,0.00961045827716589,0.000271427386905998,0.008087904192507267,0.8242603540420532,2.107806977846849e-07,0.018585382029414177,0.1559647416679514,0.010051429271697998,0.9903385043144226,0.4997543394565582,0.208718404173851,0.028408050537109375,131468.30711620196,103.19734956719913
4200,joint_soft,1.0,0.01017429307103157,0.0003049780789297074,0.008457779884338379,0.8094324469566345,2.257747269140964e-07,0.018883302807807922,0.2286004408038027,0.010052069090306759,0.9903392195701599,0.49974170327186584,0.20873042941093445,0.028415679931640625,131476.59429723604,111.48453060127213
4400,joint_soft,1.0,0.009852598421275616,0.00027474621310830116,0.008040300570428371,0.830044150352478,2.494677460163075e-07,0.02032788284122944,0.20017381717085728,0.01005243044346571,0.9903398156166077,0.4997292160987854,0.20874227583408356,0.028411865234375,131484.77192435632,119.66215772155556
