step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
500,inverse_warmup_m1,6,0.08448950201272964,0.04096374660730362,0.6557084321975708,0.04244691896438599,0.6501810070673625,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.20327243085299657,-0.9080122113227844,36.83258056640625,5.165051460266113,1.0
1000,inverse_warmup_m1,11,0.07742613554000854,0.03609706088900566,0.6916673183441162,0.03703635930021604,0.6901507616043091,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.09872200068945212,-0.8216329216957092,37.542938232421875,5.135129451751709,1.0
1500,inverse_warmup_m1,16,0.07415597140789032,0.03482571989297867,0.7050374746322632,0.03594082208474477,0.6996133120854696,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.06515547543078051,-0.8181079626083374,34.91374206542969,5.177623748779297,1.0
2000,inverse_warmup_m1,22,0.07257925719022751,0.033378586173057556,0.7089820504188538,0.03481142641107241,0.7033424504597982,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.06825200942982641,-0.7414728999137878,36.3949089050293,5.1608757972717285,1.0
2500,inverse_warmup_m1,27,0.07208676636219025,0.0333661288022995,0.7169801592826843,0.03408066948254903,0.7136580859820048,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.06011148030746076,-0.8284894227981567,36.7059440612793,5.251335144042969,1.0
3000,inverse_warmup_m1,32,0.07178886234760284,0.03685982525348663,0.7036621570587158,0.037632921179135644,0.7014077548980713,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.06289159699496721,-1.041181206703186,37.64885330200195,5.2208452224731445,1.0
3500,joint_soft_m1,6,0.06459091603755951,0.028138555586338043,0.7456731200218201,0.029134429201483725,0.7424782218933106,0.009827675297856331,0.990270733833313,0.49919140338897705,0.0290374755859375,6.7297702344149e-07,0.06464264297302567,-0.6821767091751099,37.71365737915039,5.13828182220459,1.0
4000,joint_soft_m1,11,0.06022049859166145,0.025045720860362053,0.7726569771766663,0.02549590446551641,0.7708320123354594,0.009826737456023693,0.9902089834213257,0.49856656789779663,0.02996826171875,6.744133429492649e-07,0.07011673455141484,-0.7272802591323853,35.853023529052734,5.152577877044678,1.0
4500,joint_soft_m1,16,0.05572083592414856,0.022300897166132927,0.7962436676025391,0.02287487051387628,0.7918768305778503,0.009838645346462727,0.9901514649391174,0.4979120194911957,0.030942916870117188,6.248753834370291e-07,0.06926218057503661,-0.6773320436477661,36.09122085571289,5.200650215148926,1.0
5000,joint_soft_m1,22,0.052414968609809875,0.020059969276189804,0.8124467134475708,0.020568021138509116,0.8103242971102397,0.009863203391432762,0.9901066422462463,0.49725401401519775,0.03195762634277344,5.970927645648771e-07,0.05993744257649619,-0.7696520686149597,38.35319137573242,5.1855268478393555,1.0
5500,joint_soft_m1,27,0.049494605511426926,0.018385522067546844,0.8248739838600159,0.01883103806277116,0.8224344202677409,0.009847773239016533,0.9901611804962158,0.49661725759506226,0.03307533264160156,5.657939823322522e-07,0.045960473177623015,-0.8106048107147217,35.561119079589844,5.128322601318359,1.0
6000,joint_soft_m1,32,0.04755093902349472,0.01729348674416542,0.8370862603187561,0.017523766338825224,0.8352786064147949,0.009838134050369263,0.9902220964431763,0.49598902463912964,0.0342254638671875,5.429658358480083e-07,0.05099182979630246,-0.8186733722686768,35.765869140625,5.143158912658691,1.0
6500,joint_soft_m1,38,0.045355409383773804,0.01609582081437111,0.8444315195083618,0.01664245148996512,0.8407075443267822,0.009830798022449017,0.9902804493904114,0.4953709542751312,0.03535270690917969,5.085011594019306e-07,0.04212318828804283,-0.7300748229026794,35.214500427246094,5.168888092041016,1.0
7000,joint_soft_m1,43,0.04359057918190956,0.014732173644006252,0.8564705848693848,0.015572663168112438,0.8512769366900126,0.009826245717704296,0.9903332591056824,0.49476364254951477,0.036602020263671875,4.825906785299594e-07,0.05017755198016296,-0.8887051343917847,36.401119232177734,5.16069221496582,1.0
7500,joint_soft_m1,48,0.04299643635749817,0.014378390274941921,0.8593563437461853,0.014788811360796293,0.8569895958900452,0.009828602895140648,0.9903806447982788,0.49415677785873413,0.037754058837890625,4.71023639647683e-07,0.029785829747264743,-0.7532147169113159,35.214019775390625,5.1260833740234375,1.0
8000,joint_soft_m1,54,0.041754838079214096,0.014224108308553696,0.8597850799560547,0.014577610353628794,0.8582966430981954,0.009829322807490826,0.9904255270957947,0.4935683608055115,0.039142608642578125,4.491999163747096e-07,0.04491912050770924,-0.8338899612426758,37.656883239746094,5.110718727111816,1.0
8500,joint_soft_m1,59,0.04047981649637222,0.013133373111486435,0.8701410293579102,0.013725014721353849,0.865801480293274,0.009832250885665417,0.990464448928833,0.49299418926239014,0.04050445556640625,4.463856271286204e-07,0.03193401120680982,-0.8463183045387268,34.99388885498047,5.1400933265686035,1.0
