[x64/learnable_frequency] loading frozen base ...
[x64/learnable_frequency] building caches (frozen base forward) ...
[x64/learnable_frequency] cache: train=7920 val=40 test=60 (56s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
  warnings.warn(f"Importing from {__name__} is deprecated, please import via timm.layers", FutureWarning)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/torch/functional.py:505: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4381.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
[x64/learnable_frequency] SwinIR params=11.50M embed_dim=180 depths=[6, 6, 6, 6, 6, 6] identity_init=True
[x64/learnable_frequency] base val: ssim=0.9078 mse=0.001144
[x64/learnable_frequency] step 100/50000 lr=4.00e-05 d=0.6811 pixel=0.0153 perceptual=1.0924 adv=0.0657 g_total=1.1734 1.62 it/s
[x64/learnable_frequency] step 200/50000 lr=8.00e-05 d=0.6835 pixel=0.0195 perceptual=1.0711 adv=0.0431 g_total=1.1338 1.61 it/s
[x64/learnable_frequency] step 300/50000 lr=1.20e-04 d=0.7031 pixel=0.0313 perceptual=1.0050 adv=0.0398 g_total=1.0761 1.61 it/s
[x64/learnable_frequency] step 400/50000 lr=1.60e-04 d=0.6365 pixel=0.0187 perceptual=0.7993 adv=0.0882 g_total=0.9062 1.62 it/s
[x64/learnable_frequency] step 500/50000 lr=2.00e-04 d=0.6906 pixel=0.0178 perceptual=0.8152 adv=0.0562 g_total=0.8892 1.62 it/s
[x64/learnable_frequency] step 600/50000 lr=2.00e-04 d=0.6837 pixel=0.0197 perceptual=0.7980 adv=0.0867 g_total=0.9044 1.62 it/s
[x64/learnable_frequency] step 700/50000 lr=2.00e-04 d=0.6845 pixel=0.0174 perceptual=0.7483 adv=0.0802 g_total=0.8458 1.62 it/s
[x64/learnable_frequency] step 800/50000 lr=2.00e-04 d=0.6804 pixel=0.0162 perceptual=0.7108 adv=0.0643 g_total=0.7913 1.62 it/s
[x64/learnable_frequency] step 900/50000 lr=2.00e-04 d=0.6651 pixel=0.0193 perceptual=0.8050 adv=0.0744 g_total=0.8987 1.62 it/s
[x64/learnable_frequency] step 1000/50000 lr=2.00e-04 d=0.6462 pixel=0.0146 perceptual=0.6448 adv=0.0774 g_total=0.7368 1.62 it/s
[x64/learnable_frequency] step 1000 VAL ref_ssim=0.8880 (base 0.9078) ref_mse=0.001189 (base 0.001144) best_ssim=0.8880@1000 *
[x64/learnable_frequency] step 1100/50000 lr=2.00e-04 d=0.6224 pixel=0.0158 perceptual=0.6280 adv=0.0719 g_total=0.7157 1.59 it/s
[x64/learnable_frequency] step 1200/50000 lr=2.00e-04 d=0.7109 pixel=0.0188 perceptual=0.8006 adv=0.0567 g_total=0.8761 1.60 it/s
[x64/learnable_frequency] step 1300/50000 lr=2.00e-04 d=0.6329 pixel=0.0247 perceptual=0.7169 adv=0.0806 g_total=0.8222 1.60 it/s
[x64/learnable_frequency] step 1400/50000 lr=2.00e-04 d=0.6347 pixel=0.0165 perceptual=0.7373 adv=0.0756 g_total=0.8294 1.60 it/s
[x64/learnable_frequency] step 1500/50000 lr=2.00e-04 d=0.6909 pixel=0.0169 perceptual=0.7112 adv=0.0876 g_total=0.8156 1.60 it/s
[x64/learnable_frequency] step 1600/50000 lr=2.00e-04 d=0.6991 pixel=0.0141 perceptual=0.6293 adv=0.0817 g_total=0.7251 1.60 it/s
[x64/learnable_frequency] step 1700/50000 lr=2.00e-04 d=0.7595 pixel=0.0220 perceptual=0.6764 adv=0.0738 g_total=0.7722 1.60 it/s
[x64/learnable_frequency] step 1800/50000 lr=2.00e-04 d=0.7057 pixel=0.0151 perceptual=0.6639 adv=0.0866 g_total=0.7657 1.60 it/s
[x64/learnable_frequency] step 1900/50000 lr=2.00e-04 d=0.6913 pixel=0.0163 perceptual=0.6490 adv=0.0697 g_total=0.7349 1.60 it/s
[x64/learnable_frequency] step 2000/50000 lr=2.00e-04 d=0.7181 pixel=0.0142 perceptual=0.6457 adv=0.0789 g_total=0.7388 1.60 it/s
[x64/learnable_frequency] step 2000 VAL ref_ssim=0.9003 (base 0.9078) ref_mse=0.001070 (base 0.001144) best_ssim=0.9003@2000 *
[x64/learnable_frequency] step 2100/50000 lr=1.99e-04 d=0.6909 pixel=0.0169 perceptual=0.7154 adv=0.0768 g_total=0.8091 1.59 it/s
[x64/learnable_frequency] step 2200/50000 lr=1.99e-04 d=0.6888 pixel=0.0155 perceptual=0.6835 adv=0.0706 g_total=0.7696 1.59 it/s
[x64/learnable_frequency] step 2300/50000 lr=1.99e-04 d=0.6918 pixel=0.0166 perceptual=0.6974 adv=0.0717 g_total=0.7856 1.59 it/s
[x64/learnable_frequency] step 2400/50000 lr=1.99e-04 d=0.6987 pixel=0.0164 perceptual=0.7104 adv=0.0759 g_total=0.8027 1.60 it/s
[x64/learnable_frequency] step 2500/50000 lr=1.99e-04 d=0.6934 pixel=0.0148 perceptual=0.6707 adv=0.0714 g_total=0.7569 1.60 it/s
[x64/learnable_frequency] step 2600/50000 lr=1.99e-04 d=0.5925 pixel=0.0173 perceptual=0.7337 adv=0.0777 g_total=0.8288 1.60 it/s
[x64/learnable_frequency] step 2700/50000 lr=1.99e-04 d=0.6956 pixel=0.0173 perceptual=0.7209 adv=0.0663 g_total=0.8044 1.60 it/s
[x64/learnable_frequency] step 2800/50000 lr=1.99e-04 d=0.6945 pixel=0.0167 perceptual=0.6745 adv=0.0734 g_total=0.7646 1.60 it/s
[x64/learnable_frequency] step 2900/50000 lr=1.99e-04 d=0.5921 pixel=0.0155 perceptual=0.6732 adv=0.0696 g_total=0.7583 1.60 it/s
[x64/learnable_frequency] step 3000/50000 lr=1.99e-04 d=0.6926 pixel=0.0170 perceptual=0.6936 adv=0.0698 g_total=0.7804 1.60 it/s
[x64/learnable_frequency] step 3000 VAL ref_ssim=0.9005 (base 0.9078) ref_mse=0.001042 (base 0.001144) best_ssim=0.9005@3000 *
[x64/learnable_frequency] step 3100/50000 lr=1.99e-04 d=0.9415 pixel=0.0154 perceptual=0.6675 adv=0.0853 g_total=0.7682 1.59 it/s
[x64/learnable_frequency] step 3200/50000 lr=1.99e-04 d=0.6946 pixel=0.0177 perceptual=0.7117 adv=0.0718 g_total=0.8012 1.59 it/s
[x64/learnable_frequency] step 3300/50000 lr=1.98e-04 d=0.6927 pixel=0.0167 perceptual=0.6583 adv=0.0701 g_total=0.7450 1.59 it/s
[x64/learnable_frequency] step 3400/50000 lr=1.98e-04 d=0.6949 pixel=0.0171 perceptual=0.6868 adv=0.0722 g_total=0.7761 1.59 it/s
[x64/learnable_frequency] step 3500/50000 lr=1.98e-04 d=0.6607 pixel=0.0179 perceptual=0.7179 adv=0.0691 g_total=0.8049 1.59 it/s
[x64/learnable_frequency] step 3600/50000 lr=1.98e-04 d=0.6948 pixel=0.0162 perceptual=0.6995 adv=0.0715 g_total=0.7872 1.59 it/s
[x64/learnable_frequency] step 3700/50000 lr=1.98e-04 d=0.6938 pixel=0.0180 perceptual=0.7269 adv=0.0708 g_total=0.8157 1.60 it/s
[x64/learnable_frequency] step 3800/50000 lr=1.98e-04 d=0.6933 pixel=0.0174 perceptual=0.7612 adv=0.0703 g_total=0.8489 1.60 it/s
[x64/learnable_frequency] step 3900/50000 lr=1.98e-04 d=0.5704 pixel=0.0157 perceptual=0.6934 adv=0.0698 g_total=0.7789 1.60 it/s
[x64/learnable_frequency] step 4000/50000 lr=1.98e-04 d=0.6933 pixel=0.0153 perceptual=0.6425 adv=0.0719 g_total=0.7298 1.60 it/s
[x64/learnable_frequency] step 4000 VAL ref_ssim=0.8979 (base 0.9078) ref_mse=0.001023 (base 0.001144) best_ssim=0.9005@3000
[x64/learnable_frequency] step 4100/50000 lr=1.97e-04 d=0.6943 pixel=0.0141 perceptual=0.6197 adv=0.0737 g_total=0.7075 1.59 it/s
[x64/learnable_frequency] step 4200/50000 lr=1.97e-04 d=0.6923 pixel=0.0163 perceptual=0.6841 adv=0.0720 g_total=0.7723 1.59 it/s
[x64/learnable_frequency] step 4300/50000 lr=1.97e-04 d=0.5736 pixel=0.0168 perceptual=0.6907 adv=0.0831 g_total=0.7906 1.59 it/s
[x64/learnable_frequency] step 4400/50000 lr=1.97e-04 d=0.6934 pixel=0.0158 perceptual=0.6420 adv=0.0698 g_total=0.7275 1.59 it/s
[x64/learnable_frequency] step 4500/50000 lr=1.97e-04 d=0.6914 pixel=0.0167 perceptual=0.7040 adv=0.0691 g_total=0.7898 1.59 it/s
[x64/learnable_frequency] step 4600/50000 lr=1.97e-04 d=0.6832 pixel=0.0148 perceptual=0.6380 adv=0.0703 g_total=0.7231 1.59 it/s
[x64/learnable_frequency] step 4700/50000 lr=1.97e-04 d=0.6935 pixel=0.0205 perceptual=0.7652 adv=0.0720 g_total=0.8577 1.59 it/s
[x64/learnable_frequency] step 4800/50000 lr=1.96e-04 d=0.6932 pixel=0.0165 perceptual=0.7185 adv=0.0723 g_total=0.8072 1.59 it/s
[x64/learnable_frequency] step 4900/50000 lr=1.96e-04 d=0.7037 pixel=0.0147 perceptual=0.6037 adv=0.0760 g_total=0.6944 1.59 it/s
[x64/learnable_frequency] step 5000/50000 lr=1.96e-04 d=0.6771 pixel=0.0155 perceptual=0.6483 adv=0.0803 g_total=0.7440 1.59 it/s
[x64/learnable_frequency] step 5000 VAL ref_ssim=0.9014 (base 0.9078) ref_mse=0.001060 (base 0.001144) best_ssim=0.9014@5000 *
[x64/learnable_frequency] step 5100/50000 lr=1.96e-04 d=0.6893 pixel=0.0162 perceptual=0.6752 adv=0.0683 g_total=0.7597 1.59 it/s
[x64/learnable_frequency] step 5200/50000 lr=1.96e-04 d=0.6886 pixel=0.0122 perceptual=0.5271 adv=0.0726 g_total=0.6119 1.59 it/s
[x64/learnable_frequency] step 5300/50000 lr=1.95e-04 d=0.6958 pixel=0.0147 perceptual=0.6410 adv=0.0695 g_total=0.7252 1.59 it/s
[x64/learnable_frequency] step 5400/50000 lr=1.95e-04 d=0.6842 pixel=0.0155 perceptual=0.6959 adv=0.0707 g_total=0.7820 1.59 it/s
[x64/learnable_frequency] step 5500/50000 lr=1.95e-04 d=0.6920 pixel=0.0175 perceptual=0.7428 adv=0.0692 g_total=0.8296 1.59 it/s
[x64/learnable_frequency] step 5600/50000 lr=1.95e-04 d=0.7067 pixel=0.0141 perceptual=0.6052 adv=0.0692 g_total=0.6885 1.59 it/s
[x64/learnable_frequency] step 5700/50000 lr=1.95e-04 d=0.6933 pixel=0.0175 perceptual=0.7210 adv=0.0735 g_total=0.8120 1.59 it/s
[x64/learnable_frequency] step 5800/50000 lr=1.95e-04 d=0.6941 pixel=0.0165 perceptual=0.6627 adv=0.0667 g_total=0.7459 1.59 it/s
[x64/learnable_frequency] step 5900/50000 lr=1.94e-04 d=0.6887 pixel=0.0186 perceptual=0.7040 adv=0.0655 g_total=0.7881 1.59 it/s
[x64/learnable_frequency] step 6000/50000 lr=1.94e-04 d=0.6932 pixel=0.0161 perceptual=0.6725 adv=0.0681 g_total=0.7567 1.59 it/s
[x64/learnable_frequency] step 6000 VAL ref_ssim=0.9024 (base 0.9078) ref_mse=0.000995 (base 0.001144) best_ssim=0.9024@6000 *
[x64/learnable_frequency] step 6100/50000 lr=1.94e-04 d=0.6941 pixel=0.0125 perceptual=0.5550 adv=0.0677 g_total=0.6352 1.59 it/s
[x64/learnable_frequency] step 6200/50000 lr=1.94e-04 d=0.6835 pixel=0.0136 perceptual=0.5521 adv=0.0710 g_total=0.6366 1.59 it/s
[x64/learnable_frequency] step 6300/50000 lr=1.93e-04 d=0.6936 pixel=0.0147 perceptual=0.6245 adv=0.0669 g_total=0.7061 1.59 it/s
[x64/learnable_frequency] step 6400/50000 lr=1.93e-04 d=0.6934 pixel=0.0181 perceptual=0.6830 adv=0.0680 g_total=0.7692 1.59 it/s
[x64/learnable_frequency] step 6500/50000 lr=1.93e-04 d=0.7083 pixel=0.0166 perceptual=0.7114 adv=0.0677 g_total=0.7956 1.59 it/s
[x64/learnable_frequency] step 6600/50000 lr=1.93e-04 d=0.6882 pixel=0.0138 perceptual=0.6452 adv=0.0704 g_total=0.7294 1.59 it/s
[x64/learnable_frequency] step 6700/50000 lr=1.93e-04 d=0.7505 pixel=0.0162 perceptual=0.6995 adv=0.0901 g_total=0.8059 1.59 it/s
[x64/learnable_frequency] step 6800/50000 lr=1.92e-04 d=0.6923 pixel=0.0159 perceptual=0.6704 adv=0.0741 g_total=0.7604 1.59 it/s
[x64/learnable_frequency] step 6900/50000 lr=1.92e-04 d=0.6648 pixel=0.0176 perceptual=0.7037 adv=0.0591 g_total=0.7804 1.59 it/s
[x64/learnable_frequency] step 7000/50000 lr=1.92e-04 d=0.6922 pixel=0.0165 perceptual=0.7042 adv=0.0746 g_total=0.7954 1.59 it/s
[x64/learnable_frequency] step 7000 VAL ref_ssim=0.9014 (base 0.9078) ref_mse=0.001034 (base 0.001144) best_ssim=0.9024@6000
[x64/learnable_frequency] step 7100/50000 lr=1.92e-04 d=0.6923 pixel=0.0162 perceptual=0.6212 adv=0.0713 g_total=0.7086 1.59 it/s
[x64/learnable_frequency] step 7200/50000 lr=1.91e-04 d=0.7234 pixel=0.0173 perceptual=0.7319 adv=0.0723 g_total=0.8215 1.59 it/s
[x64/learnable_frequency] step 7300/50000 lr=1.91e-04 d=0.7260 pixel=0.0179 perceptual=0.7142 adv=0.0652 g_total=0.7973 1.59 it/s
[x64/learnable_frequency] step 7400/50000 lr=1.91e-04 d=0.7231 pixel=0.0142 perceptual=0.6108 adv=0.0645 g_total=0.6895 1.59 it/s
[x64/learnable_frequency] step 7500/50000 lr=1.90e-04 d=0.7137 pixel=0.0149 perceptual=0.6264 adv=0.0659 g_total=0.7072 1.59 it/s
[x64/learnable_frequency] step 7600/50000 lr=1.90e-04 d=0.6935 pixel=0.0163 perceptual=0.6668 adv=0.0693 g_total=0.7524 1.59 it/s
[x64/learnable_frequency] step 7700/50000 lr=1.90e-04 d=0.6922 pixel=0.0150 perceptual=0.5937 adv=0.0739 g_total=0.6825 1.59 it/s
[x64/learnable_frequency] step 7800/50000 lr=1.90e-04 d=0.6964 pixel=0.0157 perceptual=0.6182 adv=0.0663 g_total=0.7003 1.59 it/s
[x64/learnable_frequency] step 7900/50000 lr=1.89e-04 d=0.7105 pixel=0.0197 perceptual=0.7092 adv=0.0776 g_total=0.8065 1.59 it/s
[x64/learnable_frequency] step 8000/50000 lr=1.89e-04 d=0.6878 pixel=0.0108 perceptual=0.5051 adv=0.0722 g_total=0.5881 1.59 it/s
[x64/learnable_frequency] step 8000 VAL ref_ssim=0.9032 (base 0.9078) ref_mse=0.000958 (base 0.001144) best_ssim=0.9032@8000 *
[x64/learnable_frequency] step 8100/50000 lr=1.89e-04 d=0.6948 pixel=0.0153 perceptual=0.6309 adv=0.0656 g_total=0.7117 1.59 it/s
[x64/learnable_frequency] step 8200/50000 lr=1.89e-04 d=0.6947 pixel=0.0176 perceptual=0.7285 adv=0.0725 g_total=0.8186 1.59 it/s
[x64/learnable_frequency] step 8300/50000 lr=1.88e-04 d=0.6972 pixel=0.0150 perceptual=0.6380 adv=0.0707 g_total=0.7236 1.59 it/s
[x64/learnable_frequency] step 8400/50000 lr=1.88e-04 d=0.6997 pixel=0.0149 perceptual=0.6315 adv=0.0746 g_total=0.7210 1.59 it/s
[x64/learnable_frequency] step 8500/50000 lr=1.88e-04 d=0.6783 pixel=0.0141 perceptual=0.6278 adv=0.0696 g_total=0.7116 1.59 it/s
[x64/learnable_frequency] step 8600/50000 lr=1.87e-04 d=0.6808 pixel=0.0157 perceptual=0.5873 adv=0.0701 g_total=0.6731 1.59 it/s
[x64/learnable_frequency] step 8700/50000 lr=1.87e-04 d=0.7162 pixel=0.0155 perceptual=0.6740 adv=0.0740 g_total=0.7635 1.59 it/s
[x64/learnable_frequency] step 8800/50000 lr=1.87e-04 d=0.6906 pixel=0.0129 perceptual=0.5601 adv=0.0766 g_total=0.6496 1.59 it/s
[x64/learnable_frequency] step 8900/50000 lr=1.86e-04 d=0.7075 pixel=0.0127 perceptual=0.5659 adv=0.0766 g_total=0.6552 1.59 it/s
[x64/learnable_frequency] step 9000/50000 lr=1.86e-04 d=0.6282 pixel=0.0167 perceptual=0.6729 adv=0.0638 g_total=0.7534 1.59 it/s
[x64/learnable_frequency] step 9000 VAL ref_ssim=0.8946 (base 0.9078) ref_mse=0.000999 (base 0.001144) best_ssim=0.9032@8000
[x64/learnable_frequency] step 9100/50000 lr=1.86e-04 d=0.7316 pixel=0.0155 perceptual=0.6560 adv=0.0517 g_total=0.7232 1.59 it/s
[x64/learnable_frequency] step 9200/50000 lr=1.85e-04 d=0.6847 pixel=0.0171 perceptual=0.7004 adv=0.0737 g_total=0.7912 1.59 it/s
[x64/learnable_frequency] step 9300/50000 lr=1.85e-04 d=0.6987 pixel=0.0152 perceptual=0.6397 adv=0.0791 g_total=0.7340 1.59 it/s
[x64/learnable_frequency] step 9400/50000 lr=1.85e-04 d=0.6821 pixel=0.0160 perceptual=0.6985 adv=0.0757 g_total=0.7902 1.59 it/s
[x64/learnable_frequency] step 9500/50000 lr=1.84e-04 d=0.7356 pixel=0.0172 perceptual=0.6531 adv=0.0748 g_total=0.7450 1.59 it/s
[x64/learnable_frequency] step 9600/50000 lr=1.84e-04 d=0.6522 pixel=0.0184 perceptual=0.6741 adv=0.0873 g_total=0.7797 1.59 it/s
[x64/learnable_frequency] step 9700/50000 lr=1.84e-04 d=0.7340 pixel=0.0217 perceptual=0.7664 adv=0.0872 g_total=0.8753 1.59 it/s
[x64/learnable_frequency] step 9800/50000 lr=1.83e-04 d=0.6805 pixel=0.0136 perceptual=0.5759 adv=0.0753 g_total=0.6648 1.59 it/s
[x64/learnable_frequency] step 9900/50000 lr=1.83e-04 d=0.5688 pixel=0.0120 perceptual=0.5493 adv=0.0743 g_total=0.6356 1.59 it/s
[x64/learnable_frequency] step 10000/50000 lr=1.83e-04 d=0.6951 pixel=0.0143 perceptual=0.6149 adv=0.0703 g_total=0.6996 1.59 it/s
[x64/learnable_frequency] step 10000 VAL ref_ssim=0.9041 (base 0.9078) ref_mse=0.000947 (base 0.001144) best_ssim=0.9041@10000 *
[x64/learnable_frequency] step 10100/50000 lr=1.82e-04 d=0.6874 pixel=0.0160 perceptual=0.6601 adv=0.0647 g_total=0.7408 1.59 it/s
[x64/learnable_frequency] step 10200/50000 lr=1.82e-04 d=0.6522 pixel=0.0126 perceptual=0.5582 adv=0.0677 g_total=0.6385 1.59 it/s
[x64/learnable_frequency] step 10300/50000 lr=1.82e-04 d=0.6911 pixel=0.0143 perceptual=0.6046 adv=0.0764 g_total=0.6953 1.59 it/s
[x64/learnable_frequency] step 10400/50000 lr=1.81e-04 d=0.6784 pixel=0.0145 perceptual=0.6418 adv=0.0728 g_total=0.7290 1.59 it/s
[x64/learnable_frequency] step 10500/50000 lr=1.81e-04 d=0.6863 pixel=0.0156 perceptual=0.5927 adv=0.0790 g_total=0.6872 1.59 it/s
[x64/learnable_frequency] step 10600/50000 lr=1.81e-04 d=0.7028 pixel=0.0166 perceptual=0.6315 adv=0.0473 g_total=0.6954 1.59 it/s
[x64/learnable_frequency] step 10700/50000 lr=1.80e-04 d=0.5413 pixel=0.0152 perceptual=0.6346 adv=0.0669 g_total=0.7168 1.59 it/s
[x64/learnable_frequency] step 10800/50000 lr=1.80e-04 d=0.6795 pixel=0.0166 perceptual=0.7055 adv=0.0802 g_total=0.8022 1.59 it/s
[x64/learnable_frequency] step 10900/50000 lr=1.79e-04 d=0.6198 pixel=0.0182 perceptual=0.6363 adv=0.0575 g_total=0.7119 1.59 it/s
[x64/learnable_frequency] step 11000/50000 lr=1.79e-04 d=0.6796 pixel=0.0167 perceptual=0.6703 adv=0.0703 g_total=0.7574 1.59 it/s
[x64/learnable_frequency] step 11000 VAL ref_ssim=0.9046 (base 0.9078) ref_mse=0.000963 (base 0.001144) best_ssim=0.9046@11000 *
[x64/learnable_frequency] step 11100/50000 lr=1.79e-04 d=0.6896 pixel=0.0173 perceptual=0.6966 adv=0.0748 g_total=0.7888 1.59 it/s
[x64/learnable_frequency] step 11200/50000 lr=1.78e-04 d=0.7073 pixel=0.0153 perceptual=0.6280 adv=0.0812 g_total=0.7245 1.59 it/s
[x64/learnable_frequency] step 11300/50000 lr=1.78e-04 d=0.7091 pixel=0.0133 perceptual=0.5695 adv=0.0688 g_total=0.6517 1.59 it/s
[x64/learnable_frequency] step 11400/50000 lr=1.77e-04 d=0.7102 pixel=0.0157 perceptual=0.6103 adv=0.0755 g_total=0.7015 1.59 it/s
[x64/learnable_frequency] step 11500/50000 lr=1.77e-04 d=0.6145 pixel=0.0131 perceptual=0.5658 adv=0.0535 g_total=0.6324 1.59 it/s
[x64/learnable_frequency] step 11600/50000 lr=1.77e-04 d=0.6890 pixel=0.0175 perceptual=0.6343 adv=0.0743 g_total=0.7261 1.59 it/s
[x64/learnable_frequency] step 11700/50000 lr=1.76e-04 d=0.6779 pixel=0.0166 perceptual=0.6826 adv=0.0693 g_total=0.7684 1.59 it/s
[x64/learnable_frequency] step 11800/50000 lr=1.76e-04 d=0.7235 pixel=0.0167 perceptual=0.6334 adv=0.0789 g_total=0.7290 1.59 it/s
[x64/learnable_frequency] step 11900/50000 lr=1.75e-04 d=0.7224 pixel=0.0154 perceptual=0.6180 adv=0.0782 g_total=0.7116 1.59 it/s
[x64/learnable_frequency] step 12000/50000 lr=1.75e-04 d=0.6922 pixel=0.0157 perceptual=0.6489 adv=0.0695 g_total=0.7342 1.59 it/s
[x64/learnable_frequency] step 12000 VAL ref_ssim=0.9052 (base 0.9078) ref_mse=0.000950 (base 0.001144) best_ssim=0.9052@12000 *
[x64/learnable_frequency] step 12100/50000 lr=1.75e-04 d=0.6012 pixel=0.0148 perceptual=0.6039 adv=0.0731 g_total=0.6918 1.59 it/s
[x64/learnable_frequency] step 12200/50000 lr=1.74e-04 d=0.6928 pixel=0.0166 perceptual=0.6768 adv=0.0723 g_total=0.7657 1.59 it/s
[x64/learnable_frequency] step 12300/50000 lr=1.74e-04 d=0.6886 pixel=0.0141 perceptual=0.6204 adv=0.0790 g_total=0.7136 1.59 it/s
[x64/learnable_frequency] step 12400/50000 lr=1.73e-04 d=0.6957 pixel=0.0137 perceptual=0.5978 adv=0.0808 g_total=0.6923 1.59 it/s
[x64/learnable_frequency] step 12500/50000 lr=1.73e-04 d=0.7118 pixel=0.0176 perceptual=0.7359 adv=0.0699 g_total=0.8235 1.59 it/s
[x64/learnable_frequency] step 12600/50000 lr=1.72e-04 d=0.6326 pixel=0.0174 perceptual=0.6470 adv=0.0842 g_total=0.7485 1.59 it/s
[x64/learnable_frequency] step 12700/50000 lr=1.72e-04 d=0.6605 pixel=0.0166 perceptual=0.6749 adv=0.0665 g_total=0.7580 1.59 it/s
[x64/learnable_frequency] step 12800/50000 lr=1.72e-04 d=0.6879 pixel=0.0154 perceptual=0.6588 adv=0.0770 g_total=0.7512 1.59 it/s
[x64/learnable_frequency] step 12900/50000 lr=1.71e-04 d=0.6981 pixel=0.0150 perceptual=0.6588 adv=0.0810 g_total=0.7548 1.59 it/s
[x64/learnable_frequency] step 13000/50000 lr=1.71e-04 d=0.6701 pixel=0.0154 perceptual=0.6545 adv=0.0769 g_total=0.7468 1.59 it/s
[x64/learnable_frequency] step 13000 VAL ref_ssim=0.9007 (base 0.9078) ref_mse=0.001008 (base 0.001144) best_ssim=0.9052@12000
