step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,inverse_warmup_m1,34,0.15228483080863953,0.09597267955541611,0.5631859302520752,0.1072869524359703,0.5641165375709534,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.2500249501114466,16.46697425842285,515.4973754882812,132.80661010742188,1.0
400,inverse_warmup_m1,67,0.13995331525802612,0.0862579345703125,0.5806726813316345,0.10100223869085312,0.5429026484489441,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.16504220629390412,10.208768844604492,470.3032531738281,131.43576049804688,1.0
600,inverse_warmup_m1,100,0.11272792518138885,0.06509742140769958,0.6286454796791077,0.10257870703935623,0.5635526180267334,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.24753009886453203,24.534645080566406,469.2818603515625,146.44943237304688,1.0
800,inverse_warmup_m1,134,0.1378200501203537,0.0798652321100235,0.5671277642250061,0.10040094703435898,0.5512950420379639,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.14506562727150968,16.46697425842285,515.4973754882812,132.80661010742188,1.0
1000,inverse_warmup_m1,167,0.12854242324829102,0.07884670794010162,0.6103261709213257,0.10334410518407822,0.5604394674301147,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.19361816780688437,10.208768844604492,470.3032531738281,131.43576049804688,1.0
1200,inverse_warmup_m1,200,0.08887958526611328,0.044577136635780334,0.6481586694717407,0.10036641359329224,0.5384093523025513,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.2977433760202528,24.534645080566406,469.2818603515625,146.44943237304688,1.0
1400,inverse_warmup_m1,234,0.12938271462917328,0.07907720655202866,0.5420680642127991,0.10604654252529144,0.5210539698600769,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.1793078832334,16.46697425842285,515.4973754882812,132.80661010742188,1.0
1500,inverse_warmup_m1,250,0.0777900367975235,0.04584512114524841,0.6302711963653564,0.10601875185966492,0.5212088823318481,0.010045974515378475,0.990330696105957,0.4999280571937561,0.028331756591796875,0.0,0.20033352058141454,24.534645080566406,469.2818603515625,146.44943237304688,1.0
1700,joint_soft_m1,34,0.13093766570091248,0.07742539793252945,0.5561696290969849,0.10403131693601608,0.5286203026771545,0.01008671522140503,0.9903214573860168,0.4998462498188019,0.028339385986328125,6.402671033356455e-07,0.09680776195899103,11.16180419921875,495.9916687011719,139.69287109375,1.0
1900,joint_soft_m1,67,0.1277184784412384,0.07606575638055801,0.5723196864128113,0.10129579156637192,0.542372465133667,0.009928349405527115,0.9903254508972168,0.4996958076953888,0.0283355712890625,7.709114129283989e-07,0.15450856655679887,7.620437145233154,515.2095947265625,140.9129638671875,1.0
2100,joint_soft_m1,100,0.06540966033935547,0.029778193682432175,0.7047160863876343,0.09699150919914246,0.5311278104782104,0.009311019442975521,0.9903926849365234,0.4994596540927887,0.028316497802734375,1.153402195086528e-06,0.3089472809959908,21.101802825927734,435.951904296875,131.7712860107422,1.0
2300,joint_soft_m1,134,0.1092892587184906,0.060262300074100494,0.5890290141105652,0.08716587722301483,0.5552991628646851,0.008664906956255436,0.9905656576156616,0.4991755783557892,0.02840423583984375,1.1638337582553504e-06,0.19850041263241017,11.120057106018066,498.6103820800781,139.5089874267578,1.0
2500,joint_soft_m1,167,0.09078729897737503,0.05205625295639038,0.6044213771820068,0.07586325705051422,0.5664092302322388,0.008302073925733566,0.9908776879310608,0.4989014267921448,0.0284881591796875,1.361042109238042e-06,0.22855342471778514,7.50363826751709,514.3190307617188,140.68946838378906,1.0
2700,joint_soft_m1,200,0.04152427613735199,0.019562067463994026,0.6929927468299866,0.0643439069390297,0.5310145020484924,0.00802804809063673,0.9911935925483704,0.4986785650253296,0.02848052978515625,1.6025995819290983e-06,0.2439641867751848,21.0515193939209,436.6554870605469,131.5403594970703,1.0
2900,joint_soft_m1,234,0.07056871056556702,0.02986822836101055,0.6756353974342346,0.05325174331665039,0.6162919402122498,0.0077777826227247715,0.991450846195221,0.4985252618789673,0.02855682373046875,1.4980666946939891e-06,0.42185642468449386,11.100682258605957,500.4180908203125,139.32333374023438,1.0
3100,joint_soft_m1,267,0.05977017804980278,0.030482936650514603,0.7066081762313843,0.047569360584020615,0.6549833416938782,0.0076419576071202755,0.9916585087776184,0.4984073042869568,0.02863311767578125,1.309765366386273e-06,0.24514350943295476,7.444369316101074,514.7250366210938,140.5455780029297,1.0
3300,joint_soft_m1,300,0.034853432327508926,0.011498700827360153,0.8051296472549438,0.043073318898677826,0.6607639193534851,0.007572796195745468,0.9918457865715027,0.49830153584480286,0.02870941162109375,1.435037574992748e-06,0.26481183474882214,20.884021759033203,437.9566955566406,131.4306640625,1.0
