step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
500,inverse_warmup_m1,6,0.0856463685631752,0.04095287621021271,0.6500396728515625,0.04213462583720684,0.6451137016216913,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.3625583903401949,-0.8301421999931335,37.67667007446289,5.1439642906188965,1.0
1000,inverse_warmup_m1,11,0.07710621505975723,0.03605899214744568,0.6930025815963745,0.03704959650834402,0.6903525988260905,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.12179579985101889,-0.8216329216957092,38.030311584472656,5.168605804443359,1.0
1500,inverse_warmup_m1,16,0.07515217363834381,0.035469986498355865,0.7025352120399475,0.03611534864952167,0.6995207170645396,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.0950725744600766,-0.8297986388206482,36.62715530395508,5.188816070556641,1.0
2000,inverse_warmup_m1,22,0.07305124402046204,0.03349924832582474,0.7117140293121338,0.034812054286400475,0.7047585745652517,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.09095267610845736,-0.8037755489349365,37.45308303833008,5.247772693634033,1.0
2500,inverse_warmup_m1,27,0.07249034196138382,0.03365211561322212,0.7108762264251709,0.03487607246885697,0.7063106248776118,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.12728785799645184,-0.9256850481033325,36.56484603881836,5.2357072830200195,1.0
3000,inverse_warmup_m1,32,0.07034671306610107,0.032137446105480194,0.7176761031150818,0.03379000506053368,0.7114480833212534,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.04694921433540164,-0.7964356541633606,35.716796875,5.146493911743164,1.0
3500,joint_soft_m1,6,0.0652044489979744,0.02911227196455002,0.7436459064483643,0.029968449069807928,0.740493486324946,0.009861322119832039,0.9902647733688354,0.4991969168186188,0.029039382934570312,6.804549457228859e-07,0.0628265281329138,-0.882671058177948,40.2093620300293,5.194904327392578,1.0
4000,joint_soft_m1,11,0.05914876610040665,0.024732472375035286,0.7755600810050964,0.025934680830687284,0.7686020185550054,0.009868559427559376,0.9902033805847168,0.4985807538032532,0.029918670654296875,6.631450446548115e-07,0.05894828143271928,-0.8945342302322388,36.045902252197266,5.218760967254639,1.0
4500,joint_soft_m1,16,0.05608852207660675,0.022915448993444443,0.7896007299423218,0.02352754973496,0.7869457056125005,0.009884451515972614,0.9901512861251831,0.49793416261672974,0.030973434448242188,6.137387913440762e-07,0.07618588751038355,-0.742424488067627,34.54728317260742,5.195076942443848,1.0
5000,joint_soft_m1,22,0.05235549807548523,0.02054271101951599,0.8110827207565308,0.02103027344370882,0.8084499686956406,0.009887914173305035,0.9901082515716553,0.497281938791275,0.03197669982910156,5.893759293940093e-07,0.0648652871317289,-0.982977032661438,37.787635803222656,5.210454940795898,1.0
5500,joint_soft_m1,27,0.04923766478896141,0.018582601100206375,0.8213397264480591,0.01928783239175876,0.8184820959965388,0.009870121255517006,0.9901694655418396,0.49664145708084106,0.033084869384765625,6.70996371354704e-07,0.05671549338258605,-0.7813950777053833,34.10987854003906,5.117142200469971,1.0
6000,joint_soft_m1,32,0.04772205650806427,0.16166183352470398,0.3872532248497009,0.16474179551005363,0.38277419408162433,0.00985751487314701,0.9902366995811462,0.4960075318813324,0.0343475341796875,5.311887321113318e-07,0.0404732612844421,-0.7928112149238586,37.26957702636719,5.149259090423584,1.0
6500,joint_soft_m1,38,0.045868169516325,0.01630007103085518,0.8451213836669922,0.016655441994468372,0.8424130380153656,0.00985300075262785,0.9902997016906738,0.4953775703907013,0.0355072021484375,5.105333116262045e-07,0.05810855865716274,-0.8144851326942444,37.118412017822266,5.182039260864258,1.0
7000,joint_soft_m1,43,0.04396425932645798,0.015195244923233986,0.852424144744873,0.01568001671694219,0.8492047339677811,0.009851242415606976,0.9903638958930969,0.4947715401649475,0.03673744201660156,4.984026986676326e-07,0.03978408953940922,-0.7946618795394897,38.23882293701172,5.12930965423584,1.0
7500,joint_soft_m1,48,0.043532274663448334,0.0146873127669096,0.8589385151863098,0.015056806228434047,0.8561805486679077,0.009850642643868923,0.9904178977012634,0.494174987077713,0.03790092468261719,4.6940039055698435e-07,0.06439936604837504,-0.6608440279960632,35.716941833496094,5.189410209655762,1.0
8000,joint_soft_m1,54,0.04176868498325348,0.013870233669877052,0.8642643690109253,0.014304389012977481,0.861590693394343,0.009853187017142773,0.9904661178588867,0.49358975887298584,0.03917121887207031,4.5821877847629366e-07,0.031889128260040214,-0.9202553033828735,36.874000549316406,5.17875862121582,1.0
