run_id,dataset,pattern_mode,downscale_factor,num_patterns,compression,upsampling_type,frequency_domain_optimization,noise_mode,photon_count,sigma_read,loss,MSE,SSIM,checkpoint_path,figure_path,notes
noise/k10_sigma2.7_random_fixed_seed44,patchmnist,random_fixed,8,8,8.0,locality_aware,False,differentiable_poisson_plus_read,10,2.7,l1,0.019683423539002737,0.8199250022570292,/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/runs/paper_v1/jobs/noise/k10_sigma2.7_random_fixed_seed44/attempt_001/checkpoints/best.pt,/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/runs/paper_v1/jobs/noise/k10_sigma2.7_random_fixed_seed44/attempt_001/figures/reconstruction.png,test
