run_id,dataset,pattern_mode,downscale_factor,num_patterns,compression,upsampling_type,frequency_domain_optimization,noise_mode,photon_count,sigma_read,loss,MSE,SSIM,checkpoint_path,figure_path,notes
noise/k10000_sigma2_random_fixed_seed44,patchmnist,random_fixed,8,8,8.0,locality_aware,False,differentiable_poisson_plus_read,10000,2,l1,0.009762614739437897,0.9031830908457438,/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/runs/paper_v1/jobs/noise/k10000_sigma2_random_fixed_seed44/attempt_001/checkpoints/best.pt,/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/runs/paper_v1/jobs/noise/k10000_sigma2_random_fixed_seed44/attempt_001/figures/reconstruction.png,test
