step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
500,inverse_warmup_m1,6,0.07513771951198578,0.036119427531957626,0.7046699523925781,0.03849363436301549,0.6941558222770691,0.010792618617415428,0.9884657859802246,0.5003795027732849,0.028184890747070312,0.0,0.21693519587223034,-0.00046300829853862524,33.92439270019531,4.150649070739746,1.0
1000,inverse_warmup_m1,11,0.05601174756884575,0.021271489560604095,0.80251145362854,0.02250332146883011,0.7959427202542623,0.010792618617415428,0.9884657859802246,0.5003795027732849,0.028184890747070312,0.0,0.1580963046360645,-0.00033384072594344616,35.087432861328125,4.158801555633545,1.0
1500,inverse_warmup_m1,16,0.04992138594388962,0.017802176997065544,0.8309346437454224,0.019152422815561294,0.8214104108810425,0.010792618617415428,0.9884657859802246,0.5003795027732849,0.028184890747070312,0.0,0.13004856324398897,-0.0003622182412073016,33.0843505859375,4.176599502563477,1.0
2000,inverse_warmup_m1,22,0.04675684869289398,0.0160834938287735,0.8457792401313782,0.017510175337394077,0.8363137316703796,0.010792618617415428,0.9884657859802246,0.5003795027732849,0.028184890747070312,0.0,0.14756157515346743,-0.0004688174230977893,33.84736633300781,4.202170372009277,1.0
2500,inverse_warmup_m1,27,0.04907064139842987,0.016365591436624527,0.8439963459968567,0.01764652035633723,0.8349390837351481,0.010792618617415428,0.9884657859802246,0.5003795027732849,0.028184890747070312,0.0,0.39316197967396227,-0.00040018593426793814,34.177425384521484,4.186063766479492,1.0
3000,inverse_warmup_m1,32,0.04322386533021927,0.014155743643641472,0.8648031949996948,0.015480480305850506,0.8548403013547261,0.010792618617415428,0.9884657859802246,0.5003795027732849,0.028184890747070312,0.0,0.15078048716432996,-0.00047312246169894934,33.552005767822266,4.2267022132873535,1.0
3500,joint_soft_m1,6,0.03506059944629669,0.00999394990503788,0.9027677774429321,0.010853728850682576,0.8951728434562684,0.010784770362079144,0.9883827567100525,0.5000446438789368,0.028257369995117188,1.3086644230497768e-06,0.13842841921906915,-0.0005563307786360383,34.28090286254883,4.191364765167236,1.0
4000,joint_soft_m1,11,0.03098886087536812,0.007943901233375072,0.9198915958404541,0.008576423642536005,0.9151137639681498,0.010766305029392242,0.9883756637573242,0.49976158142089844,0.028255462646484375,1.141510551860847e-06,0.07620960325666619,-0.0005221578758209944,33.05126190185547,4.188605308532715,1.0
4500,joint_soft_m1,16,0.028737157583236694,0.006711964495480061,0.9325175285339355,0.007229921512305736,0.9279189680417379,0.010764085687696934,0.9883745908737183,0.4995048940181732,0.028276443481445312,1.0791706017698743e-06,0.08948001098470808,-0.00039279391057789326,36.10888671875,4.162384510040283,1.0
5000,joint_soft_m1,22,0.026971954852342606,0.005978283006697893,0.9408663511276245,0.006563101332634687,0.9357073009808858,0.010777299292385578,0.9883760213851929,0.4992654621601105,0.02826690673828125,1.0241687959933188e-06,0.09666915901372222,-0.0003302167169749737,34.213932037353516,4.180908679962158,1.0
