step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,3,0.09899598360061646,0.05194827541708946,0.5078160166740417,0.051323170095682144,0.5128484722773234,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.21827978451913846,0.0,40.08319854736328,4.22607421875,10.0
400,5,0.08392464369535446,0.04154220223426819,0.6498462557792664,0.041885326713323595,0.6525085719426473,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.11208073341914813,0.0,40.13011169433594,4.1682891845703125,10.0
600,7,0.08038280159235,0.03907953202724457,0.674821138381958,0.03971816186110179,0.6721815134684245,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.19669272888152284,0.0,39.38600540161133,4.138274192810059,10.0
800,9,0.07899630069732666,0.038290541619062424,0.6923303604125977,0.038783629248539606,0.6908066215515136,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.1391411774722092,0.0,40.60148620605469,4.189746856689453,10.0
1000,11,0.07862751185894012,0.03855779767036438,0.6851507425308228,0.03870525904496511,0.6868921726544698,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.1124596046377527,0.0,36.22452926635742,4.141991138458252,10.0
1200,13,0.07814202457666397,0.036925993859767914,0.6926933526992798,0.03707574435075124,0.6937903410593669,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.10367239914575728,0.0,36.7068977355957,4.187075614929199,10.0
1400,15,0.07791689783334732,0.036913853138685226,0.691872239112854,0.03685564239819845,0.6945871939659118,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.31856397962551014,0.0,38.9553108215332,4.183148384094238,10.0
1600,18,0.0782138854265213,0.038767799735069275,0.6912453174591064,0.03847015995780627,0.6957061371803284,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.1909005038309535,0.0,38.23982620239258,4.191851615905762,10.0
1800,20,0.07696084678173065,0.03811722248792648,0.6847383975982666,0.03825547035535177,0.6867726850509643,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.1339816016907537,0.0,39.04359817504883,4.185145854949951,10.0
2000,22,0.07704523205757141,0.03693632036447525,0.6943531036376953,0.036887181262175245,0.6971586254437765,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.08619768774452981,0.0,37.16359329223633,4.1658244132995605,10.0
2200,24,0.07700937241315842,0.036583080887794495,0.694496750831604,0.03641857489943504,0.6988874878883362,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.41938243834364264,0.0,39.67283248901367,4.158770561218262,10.0
2400,26,0.07683467864990234,0.036893121898174286,0.6996687650680542,0.03673816390832265,0.7014953729311625,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.13966075721327353,0.0,40.83421325683594,4.228302955627441,10.0
2600,28,0.07550563663244247,0.03590487688779831,0.7007542848587036,0.03619498344262441,0.7021450562477112,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.14854257311177493,0.0,38.17219161987305,4.172807693481445,10.0
2800,30,0.07540342211723328,0.036180153489112854,0.7053812742233276,0.03658336063226064,0.7049693549474081,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.10745679480407021,0.0,38.37105941772461,4.187028408050537,10.0
3000,32,0.07679174840450287,0.037548504769802094,0.6893576383590698,0.03742740475138028,0.6914579493204752,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.07266476909350834,0.0,38.38279342651367,4.222768306732178,10.0
3200,35,0.07768451422452927,0.04047929868102074,0.6740367412567139,0.0401498482922713,0.6796981240908305,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.07589828099041299,0.0,39.85265350341797,4.194972038269043,10.0
3400,37,0.07665596157312393,0.03655209019780159,0.6991084814071655,0.03635429261128108,0.7025845457712809,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.06632670739124782,0.0,38.03960037231445,4.227869510650635,10.0
3600,39,0.07567454874515533,0.03592146188020706,0.6983970403671265,0.03631489225228628,0.6976777208646139,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.148937203262425,0.0,40.13011169433594,4.1668548583984375,10.0
3800,41,0.07576920092105865,0.0359572172164917,0.703988790512085,0.03617057059208552,0.7039304374059041,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.07150473754172008,0.0,37.47074508666992,4.261347770690918,10.0
4000,43,0.0744076818227768,0.036663174629211426,0.6898058652877808,0.037468279143174486,0.6877874210675557,9.642706125646334e-21,1.0,0.5000282526016235,0.8262901306152344,0.0,0.06751086782310362,0.0,38.07618713378906,4.1741719245910645,10.0
