[x256/learnable_frequency] loading frozen base ...
[x256/learnable_frequency] building caches (frozen base forward) ...
[x256/learnable_frequency] cache: train=7920 val=40 test=60 (61s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
  warnings.warn(f"Importing from {__name__} is deprecated, please import via timm.layers", FutureWarning)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/torch/functional.py:505: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4381.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
[x256/learnable_frequency] SwinIR params=11.50M embed_dim=180 depths=[6, 6, 6, 6, 6, 6] identity_init=True
[x256/learnable_frequency] base val: ssim=0.8305 mse=0.004486
[x256/learnable_frequency] step 100/50000 lr=4.00e-05 d=0.6305 pixel=0.0299 perceptual=1.2631 adv=0.0922 g_total=1.3852 1.61 it/s
[x256/learnable_frequency] step 200/50000 lr=8.00e-05 d=0.6840 pixel=0.0358 perceptual=1.2560 adv=0.0679 g_total=1.3597 1.60 it/s
[x256/learnable_frequency] step 300/50000 lr=1.20e-04 d=0.6476 pixel=0.0330 perceptual=1.2119 adv=0.0747 g_total=1.3195 1.62 it/s
[x256/learnable_frequency] step 400/50000 lr=1.60e-04 d=0.6130 pixel=0.0273 perceptual=1.0213 adv=0.0846 g_total=1.1332 1.62 it/s
[x256/learnable_frequency] step 500/50000 lr=2.00e-04 d=0.6256 pixel=0.0354 perceptual=1.1020 adv=0.0982 g_total=1.2357 1.62 it/s
[x256/learnable_frequency] step 600/50000 lr=2.00e-04 d=0.7392 pixel=0.0523 perceptual=1.1308 adv=0.0566 g_total=1.2398 1.62 it/s
[x256/learnable_frequency] step 700/50000 lr=2.00e-04 d=0.6739 pixel=0.0349 perceptual=1.0460 adv=0.0714 g_total=1.1523 1.62 it/s
[x256/learnable_frequency] step 800/50000 lr=2.00e-04 d=0.6982 pixel=0.0363 perceptual=0.9779 adv=0.0661 g_total=1.0804 1.62 it/s
[x256/learnable_frequency] step 900/50000 lr=2.00e-04 d=0.7509 pixel=0.0423 perceptual=1.1135 adv=0.0560 g_total=1.2119 1.62 it/s
[x256/learnable_frequency] step 1000/50000 lr=2.00e-04 d=0.6806 pixel=0.0257 perceptual=0.8798 adv=0.0757 g_total=0.9812 1.62 it/s
[x256/learnable_frequency] step 1000 VAL ref_ssim=0.7382 (base 0.8305) ref_mse=0.004463 (base 0.004486) best_ssim=0.7382@1000 *
[x256/learnable_frequency] step 1100/50000 lr=2.00e-04 d=0.6320 pixel=0.0260 perceptual=0.8078 adv=0.0698 g_total=0.9037 1.60 it/s
[x256/learnable_frequency] step 1200/50000 lr=2.00e-04 d=0.7057 pixel=0.0361 perceptual=1.1408 adv=0.0849 g_total=1.2618 1.60 it/s
[x256/learnable_frequency] step 1300/50000 lr=2.00e-04 d=0.6404 pixel=0.0401 perceptual=1.0014 adv=0.0721 g_total=1.1136 1.60 it/s
[x256/learnable_frequency] step 1400/50000 lr=2.00e-04 d=0.6305 pixel=0.0323 perceptual=1.0431 adv=0.0584 g_total=1.1337 1.60 it/s
[x256/learnable_frequency] step 1500/50000 lr=2.00e-04 d=0.6756 pixel=0.0257 perceptual=0.9045 adv=0.0814 g_total=1.0115 1.60 it/s
[x256/learnable_frequency] step 1600/50000 lr=2.00e-04 d=0.6472 pixel=0.0273 perceptual=0.8668 adv=0.0757 g_total=0.9698 1.60 it/s
[x256/learnable_frequency] step 1700/50000 lr=2.00e-04 d=0.7080 pixel=0.0305 perceptual=0.9267 adv=0.0661 g_total=1.0234 1.60 it/s
[x256/learnable_frequency] step 1800/50000 lr=2.00e-04 d=0.7102 pixel=0.0277 perceptual=0.9150 adv=0.1045 g_total=1.0472 1.61 it/s
[x256/learnable_frequency] step 1900/50000 lr=2.00e-04 d=0.6626 pixel=0.0293 perceptual=0.9363 adv=0.0731 g_total=1.0387 1.61 it/s
[x256/learnable_frequency] step 2000/50000 lr=2.00e-04 d=0.6623 pixel=0.0257 perceptual=0.8795 adv=0.0812 g_total=0.9864 1.61 it/s
[x256/learnable_frequency] step 2000 VAL ref_ssim=0.8162 (base 0.8305) ref_mse=0.004153 (base 0.004486) best_ssim=0.8162@2000 *
[x256/learnable_frequency] step 2100/50000 lr=1.99e-04 d=0.6585 pixel=0.0340 perceptual=0.9416 adv=0.0525 g_total=1.0282 1.60 it/s
[x256/learnable_frequency] step 2200/50000 lr=1.99e-04 d=0.6397 pixel=0.0274 perceptual=0.9482 adv=0.0907 g_total=1.0663 1.60 it/s
[x256/learnable_frequency] step 2300/50000 lr=1.99e-04 d=0.6749 pixel=0.0301 perceptual=0.9611 adv=0.0944 g_total=1.0856 1.60 it/s
[x256/learnable_frequency] step 2400/50000 lr=1.99e-04 d=0.6298 pixel=0.0293 perceptual=0.9942 adv=0.0880 g_total=1.1115 1.60 it/s
[x256/learnable_frequency] step 2500/50000 lr=1.99e-04 d=0.6966 pixel=0.0306 perceptual=0.9397 adv=0.1013 g_total=1.0716 1.60 it/s
[x256/learnable_frequency] step 2600/50000 lr=1.99e-04 d=0.6367 pixel=0.0350 perceptual=1.0345 adv=0.0710 g_total=1.1404 1.60 it/s
[x256/learnable_frequency] step 2700/50000 lr=1.99e-04 d=0.7264 pixel=0.0325 perceptual=0.9786 adv=0.0572 g_total=1.0683 1.60 it/s
[x256/learnable_frequency] step 2800/50000 lr=1.99e-04 d=0.6175 pixel=0.0285 perceptual=0.9560 adv=0.0742 g_total=1.0586 1.60 it/s
[x256/learnable_frequency] step 2900/50000 lr=1.99e-04 d=0.7423 pixel=0.0315 perceptual=0.9392 adv=0.0816 g_total=1.0523 1.60 it/s
[x256/learnable_frequency] step 3000/50000 lr=1.99e-04 d=0.6357 pixel=0.0314 perceptual=0.9734 adv=0.0542 g_total=1.0590 1.60 it/s
[x256/learnable_frequency] step 3000 VAL ref_ssim=0.8162 (base 0.8305) ref_mse=0.004157 (base 0.004486) best_ssim=0.8162@2000
[x256/learnable_frequency] step 3100/50000 lr=1.99e-04 d=0.6998 pixel=0.0343 perceptual=0.9429 adv=0.0656 g_total=1.0428 1.59 it/s
[x256/learnable_frequency] step 3200/50000 lr=1.99e-04 d=0.6688 pixel=0.0384 perceptual=1.0340 adv=0.0950 g_total=1.1675 1.60 it/s
[x256/learnable_frequency] step 3300/50000 lr=1.98e-04 d=0.6140 pixel=0.0305 perceptual=0.9370 adv=0.0827 g_total=1.0503 1.60 it/s
[x256/learnable_frequency] step 3400/50000 lr=1.98e-04 d=0.8062 pixel=0.0326 perceptual=0.9377 adv=0.0634 g_total=1.0336 1.60 it/s
[x256/learnable_frequency] step 3500/50000 lr=1.98e-04 d=0.6191 pixel=0.0299 perceptual=1.0067 adv=0.0900 g_total=1.1266 1.60 it/s
[x256/learnable_frequency] step 3600/50000 lr=1.98e-04 d=0.6919 pixel=0.0336 perceptual=0.9949 adv=0.0666 g_total=1.0952 1.60 it/s
[x256/learnable_frequency] step 3700/50000 lr=1.98e-04 d=0.6653 pixel=0.0338 perceptual=1.0233 adv=0.0683 g_total=1.1254 1.60 it/s
[x256/learnable_frequency] step 3800/50000 lr=1.98e-04 d=0.6383 pixel=0.0323 perceptual=1.0986 adv=0.0687 g_total=1.1996 1.60 it/s
[x256/learnable_frequency] step 3900/50000 lr=1.98e-04 d=0.7071 pixel=0.0317 perceptual=1.0184 adv=0.0972 g_total=1.1473 1.60 it/s
[x256/learnable_frequency] step 4000/50000 lr=1.98e-04 d=0.6010 pixel=0.0298 perceptual=0.9075 adv=0.0848 g_total=1.0221 1.60 it/s
[x256/learnable_frequency] step 4000 VAL ref_ssim=0.8304 (base 0.8305) ref_mse=0.003950 (base 0.004486) best_ssim=0.8304@4000 *
[x256/learnable_frequency] step 4100/50000 lr=1.97e-04 d=0.6210 pixel=0.0278 perceptual=0.8828 adv=0.0701 g_total=0.9807 1.59 it/s
[x256/learnable_frequency] step 4200/50000 lr=1.97e-04 d=0.6423 pixel=0.0332 perceptual=0.9883 adv=0.0954 g_total=1.1168 1.59 it/s
[x256/learnable_frequency] step 4300/50000 lr=1.97e-04 d=0.6274 pixel=0.0302 perceptual=0.9671 adv=0.0640 g_total=1.0613 1.59 it/s
[x256/learnable_frequency] step 4400/50000 lr=1.97e-04 d=0.6445 pixel=0.0282 perceptual=0.9080 adv=0.0985 g_total=1.0347 1.60 it/s
[x256/learnable_frequency] step 4500/50000 lr=1.97e-04 d=0.6458 pixel=0.0329 perceptual=0.9897 adv=0.0820 g_total=1.1046 1.60 it/s
[x256/learnable_frequency] step 4600/50000 lr=1.97e-04 d=0.6290 pixel=0.0310 perceptual=0.9116 adv=0.0672 g_total=1.0098 1.60 it/s
[x256/learnable_frequency] step 4700/50000 lr=1.97e-04 d=0.7709 pixel=0.0445 perceptual=1.1721 adv=0.0677 g_total=1.2843 1.60 it/s
[x256/learnable_frequency] step 4800/50000 lr=1.96e-04 d=0.7291 pixel=0.0334 perceptual=1.0752 adv=0.0710 g_total=1.1796 1.60 it/s
[x256/learnable_frequency] step 4900/50000 lr=1.96e-04 d=0.6751 pixel=0.0237 perceptual=0.8248 adv=0.0704 g_total=0.9188 1.60 it/s
[x256/learnable_frequency] step 5000/50000 lr=1.96e-04 d=0.6027 pixel=0.0285 perceptual=0.8671 adv=0.0916 g_total=0.9872 1.60 it/s
[x256/learnable_frequency] step 5000 VAL ref_ssim=0.8365 (base 0.8305) ref_mse=0.004129 (base 0.004486) best_ssim=0.8365@5000 *
[x256/learnable_frequency] step 5100/50000 lr=1.96e-04 d=0.5934 pixel=0.0282 perceptual=0.9417 adv=0.0705 g_total=1.0404 1.59 it/s
[x256/learnable_frequency] step 5200/50000 lr=1.96e-04 d=0.7094 pixel=0.0240 perceptual=0.7276 adv=0.0604 g_total=0.8120 1.59 it/s
[x256/learnable_frequency] step 5300/50000 lr=1.95e-04 d=0.6337 pixel=0.0271 perceptual=0.9151 adv=0.0649 g_total=1.0070 1.59 it/s
[x256/learnable_frequency] step 5400/50000 lr=1.95e-04 d=0.6318 pixel=0.0314 perceptual=1.0406 adv=0.0644 g_total=1.1365 1.59 it/s
[x256/learnable_frequency] step 5500/50000 lr=1.95e-04 d=0.6859 pixel=0.0385 perceptual=1.0643 adv=0.0780 g_total=1.1808 1.60 it/s
[x256/learnable_frequency] step 5600/50000 lr=1.95e-04 d=0.6905 pixel=0.0247 perceptual=0.8350 adv=0.0917 g_total=0.9514 1.60 it/s
[x256/learnable_frequency] step 5700/50000 lr=1.95e-04 d=0.6325 pixel=0.0364 perceptual=1.0628 adv=0.0977 g_total=1.1968 1.60 it/s
[x256/learnable_frequency] step 5800/50000 lr=1.95e-04 d=0.6437 pixel=0.0296 perceptual=0.9473 adv=0.0577 g_total=1.0347 1.60 it/s
[x256/learnable_frequency] step 5900/50000 lr=1.94e-04 d=0.5739 pixel=0.0327 perceptual=0.9686 adv=0.0851 g_total=1.0865 1.60 it/s
[x256/learnable_frequency] step 6000/50000 lr=1.94e-04 d=0.6371 pixel=0.0311 perceptual=0.9535 adv=0.0640 g_total=1.0485 1.60 it/s
[x256/learnable_frequency] step 6000 VAL ref_ssim=0.8234 (base 0.8305) ref_mse=0.004045 (base 0.004486) best_ssim=0.8365@5000
[x256/learnable_frequency] step 6100/50000 lr=1.94e-04 d=0.6365 pixel=0.0242 perceptual=0.7960 adv=0.0744 g_total=0.8946 1.59 it/s
[x256/learnable_frequency] step 6200/50000 lr=1.94e-04 d=0.6965 pixel=0.0248 perceptual=0.7759 adv=0.0524 g_total=0.8532 1.59 it/s
[x256/learnable_frequency] step 6300/50000 lr=1.93e-04 d=0.8582 pixel=0.0286 perceptual=0.9263 adv=0.0503 g_total=1.0051 1.59 it/s
[x256/learnable_frequency] step 6400/50000 lr=1.93e-04 d=0.6500 pixel=0.0354 perceptual=1.0311 adv=0.0983 g_total=1.1649 1.59 it/s
[x256/learnable_frequency] step 6500/50000 lr=1.93e-04 d=0.6461 pixel=0.0354 perceptual=0.9854 adv=0.0719 g_total=1.0927 1.59 it/s
[x256/learnable_frequency] step 6600/50000 lr=1.93e-04 d=0.6888 pixel=0.0300 perceptual=0.9128 adv=0.0678 g_total=1.0106 1.60 it/s
[x256/learnable_frequency] step 6700/50000 lr=1.93e-04 d=0.5603 pixel=0.0283 perceptual=0.9391 adv=0.0643 g_total=1.0318 1.60 it/s
[x256/learnable_frequency] step 6800/50000 lr=1.92e-04 d=0.6571 pixel=0.0317 perceptual=0.9961 adv=0.0827 g_total=1.1104 1.60 it/s
[x256/learnable_frequency] step 6900/50000 lr=1.92e-04 d=0.6660 pixel=0.0358 perceptual=1.0410 adv=0.0897 g_total=1.1665 1.60 it/s
[x256/learnable_frequency] step 7000/50000 lr=1.92e-04 d=0.6828 pixel=0.0308 perceptual=1.0101 adv=0.0844 g_total=1.1253 1.60 it/s
[x256/learnable_frequency] step 7000 VAL ref_ssim=0.8274 (base 0.8305) ref_mse=0.004119 (base 0.004486) best_ssim=0.8365@5000
[x256/learnable_frequency] step 7100/50000 lr=1.92e-04 d=0.6747 pixel=0.0318 perceptual=0.9143 adv=0.0927 g_total=1.0389 1.59 it/s
[x256/learnable_frequency] step 7200/50000 lr=1.91e-04 d=0.6432 pixel=0.0321 perceptual=1.0072 adv=0.1010 g_total=1.1403 1.59 it/s
[x256/learnable_frequency] step 7300/50000 lr=1.91e-04 d=0.5956 pixel=0.0384 perceptual=1.0346 adv=0.0732 g_total=1.1463 1.59 it/s
[x256/learnable_frequency] step 7400/50000 lr=1.91e-04 d=0.6571 pixel=0.0247 perceptual=0.8405 adv=0.1042 g_total=0.9693 1.59 it/s
[x256/learnable_frequency] step 7500/50000 lr=1.90e-04 d=0.6776 pixel=0.0268 perceptual=0.8927 adv=0.0736 g_total=0.9931 1.59 it/s
[x256/learnable_frequency] step 7600/50000 lr=1.90e-04 d=0.6964 pixel=0.0352 perceptual=0.9205 adv=0.0703 g_total=1.0261 1.60 it/s
[x256/learnable_frequency] step 7700/50000 lr=1.90e-04 d=0.6776 pixel=0.0273 perceptual=0.8619 adv=0.0776 g_total=0.9667 1.60 it/s
[x256/learnable_frequency] step 7800/50000 lr=1.90e-04 d=0.6806 pixel=0.0276 perceptual=0.8505 adv=0.0932 g_total=0.9713 1.60 it/s
[x256/learnable_frequency] step 7900/50000 lr=1.89e-04 d=0.6348 pixel=0.0320 perceptual=0.9792 adv=0.0631 g_total=1.0743 1.60 it/s
[x256/learnable_frequency] step 8000/50000 lr=1.89e-04 d=0.7364 pixel=0.0238 perceptual=0.6849 adv=0.0786 g_total=0.7873 1.60 it/s
[x256/learnable_frequency] step 8000 VAL ref_ssim=0.8044 (base 0.8305) ref_mse=0.004837 (base 0.004486) best_ssim=0.8365@5000
[x256/learnable_frequency] step 8100/50000 lr=1.89e-04 d=0.6203 pixel=0.0352 perceptual=0.9130 adv=0.0788 g_total=1.0270 1.59 it/s
[x256/learnable_frequency] step 8200/50000 lr=1.89e-04 d=0.4985 pixel=0.0318 perceptual=0.9985 adv=0.0886 g_total=1.1189 1.59 it/s
[x256/learnable_frequency] step 8300/50000 lr=1.88e-04 d=0.5689 pixel=0.0303 perceptual=0.9152 adv=0.0661 g_total=1.0116 1.59 it/s
[x256/learnable_frequency] step 8400/50000 lr=1.88e-04 d=0.6831 pixel=0.0280 perceptual=0.9175 adv=0.1092 g_total=1.0547 1.59 it/s
[x256/learnable_frequency] step 8500/50000 lr=1.88e-04 d=0.6168 pixel=0.0288 perceptual=0.8886 adv=0.0716 g_total=0.9890 1.59 it/s
[x256/learnable_frequency] step 8600/50000 lr=1.87e-04 d=0.6671 pixel=0.0284 perceptual=0.8279 adv=0.0720 g_total=0.9283 1.59 it/s
[x256/learnable_frequency] step 8700/50000 lr=1.87e-04 d=0.5913 pixel=0.0292 perceptual=0.9214 adv=0.0761 g_total=1.0266 1.59 it/s
[x256/learnable_frequency] step 8800/50000 lr=1.87e-04 d=0.6813 pixel=0.0224 perceptual=0.7692 adv=0.0994 g_total=0.8910 1.60 it/s
[x256/learnable_frequency] step 8900/50000 lr=1.86e-04 d=0.6312 pixel=0.0248 perceptual=0.7838 adv=0.0869 g_total=0.8954 1.60 it/s
[x256/learnable_frequency] step 9000/50000 lr=1.86e-04 d=0.5462 pixel=0.0332 perceptual=0.9986 adv=0.0784 g_total=1.1102 1.60 it/s
[x256/learnable_frequency] step 9000 VAL ref_ssim=0.8394 (base 0.8305) ref_mse=0.004113 (base 0.004486) best_ssim=0.8394@9000 *
[x256/learnable_frequency] step 9100/50000 lr=1.86e-04 d=0.7213 pixel=0.0313 perceptual=0.8896 adv=0.0552 g_total=0.9761 1.59 it/s
[x256/learnable_frequency] step 9200/50000 lr=1.85e-04 d=0.6885 pixel=0.0341 perceptual=1.0071 adv=0.0534 g_total=1.0947 1.59 it/s
[x256/learnable_frequency] step 9300/50000 lr=1.85e-04 d=0.6631 pixel=0.0288 perceptual=0.9156 adv=0.0998 g_total=1.0441 1.59 it/s
[x256/learnable_frequency] step 9400/50000 lr=1.85e-04 d=0.6586 pixel=0.0306 perceptual=0.9936 adv=0.0846 g_total=1.1089 1.59 it/s
[x256/learnable_frequency] step 9500/50000 lr=1.84e-04 d=0.6149 pixel=0.0299 perceptual=0.9121 adv=0.0955 g_total=1.0375 1.59 it/s
[x256/learnable_frequency] step 9600/50000 lr=1.84e-04 d=0.6496 pixel=0.0326 perceptual=0.9426 adv=0.1067 g_total=1.0819 1.59 it/s
[x256/learnable_frequency] step 9700/50000 lr=1.84e-04 d=0.5891 pixel=0.0434 perceptual=1.1275 adv=0.0877 g_total=1.2586 1.59 it/s
[x256/learnable_frequency] step 9800/50000 lr=1.83e-04 d=0.6923 pixel=0.0247 perceptual=0.8130 adv=0.0773 g_total=0.9150 1.59 it/s
[x256/learnable_frequency] step 9900/50000 lr=1.83e-04 d=0.6483 pixel=0.0233 perceptual=0.7711 adv=0.0773 g_total=0.8716 1.59 it/s
[x256/learnable_frequency] step 10000/50000 lr=1.83e-04 d=0.6582 pixel=0.0274 perceptual=0.9085 adv=0.0904 g_total=1.0262 1.60 it/s
[x256/learnable_frequency] step 10000 VAL ref_ssim=0.8356 (base 0.8305) ref_mse=0.004170 (base 0.004486) best_ssim=0.8394@9000
[x256/learnable_frequency] step 10100/50000 lr=1.82e-04 d=0.6100 pixel=0.0317 perceptual=0.9471 adv=0.0960 g_total=1.0749 1.59 it/s
[x256/learnable_frequency] step 10200/50000 lr=1.82e-04 d=0.6592 pixel=0.0242 perceptual=0.7987 adv=0.0704 g_total=0.8933 1.59 it/s
[x256/learnable_frequency] step 10300/50000 lr=1.82e-04 d=0.6307 pixel=0.0296 perceptual=0.8884 adv=0.0793 g_total=0.9973 1.59 it/s
[x256/learnable_frequency] step 10400/50000 lr=1.81e-04 d=0.6856 pixel=0.0271 perceptual=0.9131 adv=0.1013 g_total=1.0415 1.59 it/s
[x256/learnable_frequency] step 10500/50000 lr=1.81e-04 d=0.6773 pixel=0.0306 perceptual=0.8111 adv=0.0733 g_total=0.9150 1.59 it/s
[x256/learnable_frequency] step 10600/50000 lr=1.81e-04 d=0.7149 pixel=0.0269 perceptual=0.8892 adv=0.0979 g_total=1.0141 1.59 it/s
[x256/learnable_frequency] step 10700/50000 lr=1.80e-04 d=0.5966 pixel=0.0280 perceptual=0.9085 adv=0.0862 g_total=1.0226 1.59 it/s
[x256/learnable_frequency] step 10800/50000 lr=1.80e-04 d=0.5977 pixel=0.0331 perceptual=1.0183 adv=0.0865 g_total=1.1379 1.59 it/s
[x256/learnable_frequency] step 10900/50000 lr=1.79e-04 d=0.6112 pixel=0.0324 perceptual=0.8713 adv=0.0739 g_total=0.9776 1.59 it/s
[x256/learnable_frequency] step 11000/50000 lr=1.79e-04 d=0.7437 pixel=0.0311 perceptual=0.9906 adv=0.0545 g_total=1.0762 1.59 it/s
[x256/learnable_frequency] step 11000 VAL ref_ssim=0.8083 (base 0.8305) ref_mse=0.004016 (base 0.004486) best_ssim=0.8394@9000
[x256/learnable_frequency] step 11100/50000 lr=1.79e-04 d=0.5654 pixel=0.0325 perceptual=1.0112 adv=0.0724 g_total=1.1160 1.59 it/s
[x256/learnable_frequency] step 11200/50000 lr=1.78e-04 d=0.6262 pixel=0.0278 perceptual=0.8921 adv=0.0748 g_total=0.9947 1.59 it/s
[x256/learnable_frequency] step 11300/50000 lr=1.78e-04 d=0.6065 pixel=0.0243 perceptual=0.7956 adv=0.0867 g_total=0.9066 1.59 it/s
[x256/learnable_frequency] step 11400/50000 lr=1.77e-04 d=0.5770 pixel=0.0277 perceptual=0.8321 adv=0.0882 g_total=0.9480 1.59 it/s
[x256/learnable_frequency] step 11500/50000 lr=1.77e-04 d=0.6178 pixel=0.0259 perceptual=0.7930 adv=0.0913 g_total=0.9101 1.59 it/s
[x256/learnable_frequency] step 11600/50000 lr=1.77e-04 d=0.6561 pixel=0.0297 perceptual=0.8528 adv=0.0861 g_total=0.9687 1.59 it/s
[x256/learnable_frequency] step 11700/50000 lr=1.76e-04 d=0.6378 pixel=0.0312 perceptual=0.9817 adv=0.0712 g_total=1.0840 1.59 it/s
[x256/learnable_frequency] step 11800/50000 lr=1.76e-04 d=0.6254 pixel=0.0272 perceptual=0.8928 adv=0.0935 g_total=1.0135 1.59 it/s
[x256/learnable_frequency] step 11900/50000 lr=1.75e-04 d=0.7077 pixel=0.0275 perceptual=0.8303 adv=0.0673 g_total=0.9251 1.59 it/s
[x256/learnable_frequency] step 12000/50000 lr=1.75e-04 d=0.5879 pixel=0.0301 perceptual=0.9729 adv=0.0935 g_total=1.0965 1.59 it/s
[x256/learnable_frequency] step 12000 VAL ref_ssim=0.8426 (base 0.8305) ref_mse=0.003872 (base 0.004486) best_ssim=0.8426@12000 *
[x256/learnable_frequency] step 12100/50000 lr=1.75e-04 d=0.5806 pixel=0.0258 perceptual=0.8172 adv=0.0795 g_total=0.9226 1.59 it/s
[x256/learnable_frequency] step 12200/50000 lr=1.74e-04 d=0.6356 pixel=0.0299 perceptual=0.9671 adv=0.0914 g_total=1.0883 1.59 it/s
[x256/learnable_frequency] step 12300/50000 lr=1.74e-04 d=0.6804 pixel=0.0299 perceptual=0.9146 adv=0.0898 g_total=1.0343 1.59 it/s
[x256/learnable_frequency] step 12400/50000 lr=1.73e-04 d=0.6547 pixel=0.0240 perceptual=0.8312 adv=0.0906 g_total=0.9459 1.59 it/s
[x256/learnable_frequency] step 12500/50000 lr=1.73e-04 d=0.6764 pixel=0.0341 perceptual=1.0527 adv=0.0675 g_total=1.1542 1.59 it/s
[x256/learnable_frequency] step 12600/50000 lr=1.72e-04 d=0.6941 pixel=0.0318 perceptual=0.9033 adv=0.0553 g_total=0.9905 1.59 it/s
[x256/learnable_frequency] step 12700/50000 lr=1.72e-04 d=0.6471 pixel=0.0352 perceptual=0.9724 adv=0.0712 g_total=1.0787 1.59 it/s
[x256/learnable_frequency] step 12800/50000 lr=1.72e-04 d=0.6183 pixel=0.0290 perceptual=0.9056 adv=0.0893 g_total=1.0240 1.59 it/s
[x256/learnable_frequency] step 12900/50000 lr=1.71e-04 d=0.6348 pixel=0.0276 perceptual=0.9246 adv=0.0738 g_total=1.0259 1.59 it/s
[x256/learnable_frequency] step 13000/50000 lr=1.71e-04 d=0.6068 pixel=0.0268 perceptual=0.9352 adv=0.0791 g_total=1.0410 1.59 it/s
[x256/learnable_frequency] step 13000 VAL ref_ssim=0.8329 (base 0.8305) ref_mse=0.003915 (base 0.004486) best_ssim=0.8426@12000
[x256/learnable_frequency] step 13100/50000 lr=1.70e-04 d=0.5939 pixel=0.0290 perceptual=0.9315 adv=0.0799 g_total=1.0404 1.59 it/s
