step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,11,0.08311422169208527,0.04101358354091644,0.5916174650192261,0.045444681813319524,0.5698173775672912,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.13969312281072419,0.0,36.997047424316406,4.149036407470703,10.0
400,22,0.05951042100787163,0.02424146980047226,0.7826266288757324,0.0292645738919576,0.7508963781992595,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.34527265984593913,0.0,36.740962982177734,4.193643569946289,10.0
600,32,0.04970366507768631,0.017133211717009544,0.8328460454940796,0.02200505105157693,0.7977468662261963,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.189587634763445,0.0,41.71156311035156,4.160747051239014,10.0
800,43,0.043513838201761246,0.01435413584113121,0.8599240779876709,0.02008317795395851,0.8165217707951864,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.1140070768287279,0.0,38.35321807861328,4.2004899978637695,10.0
1000,53,0.040996164083480835,0.012672828510403633,0.8706339597702026,0.018451675737897556,0.8261572167078653,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.14211462859360288,0.0,41.71156311035156,4.172586441040039,10.0
1200,64,0.03927743434906006,0.01158930640667677,0.882901668548584,0.017986402571201324,0.834315227985382,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.16106571635171368,0.0,39.01559829711914,4.261594772338867,10.0
1400,74,0.03874678909778595,0.011667197570204735,0.8801934719085693,0.017850398709376655,0.8333607432047526,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.1837270006089676,0.0,38.012603759765625,4.1734819412231445,10.0
1600,85,0.03617898374795914,0.01013244315981865,0.895573616027832,0.016983915790915488,0.8408113404909769,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.16018633634464852,0.0,36.41707229614258,4.155778884887695,10.0
1800,95,0.036068785935640335,0.010232977569103241,0.8942545652389526,0.016747303505738578,0.8422836607297262,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.1264977753479115,0.0,37.27177810668945,4.197346210479736,10.0
2000,106,0.03504899516701698,0.009553640149533749,0.900467038154602,0.01662607882420222,0.8445353598594666,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.18861735634938082,0.0,38.627357482910156,4.211001396179199,10.0
2200,116,0.03479279577732086,0.009699264541268349,0.8973145484924316,0.01637763373553753,0.8451927561759949,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.17161907518801978,0.0,39.36060333251953,4.161877632141113,10.0
2400,127,0.034390076994895935,0.008947046473622322,0.9051239490509033,0.016222071821490925,0.8471626985867818,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.2607880021940137,0.0,36.74795150756836,4.177087783813477,10.0
2600,137,0.03386560082435608,0.009212957695126534,0.9020134210586548,0.01623686198890209,0.8463558400472005,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.18963017090018539,0.0,41.71156311035156,4.1257781982421875,10.0
2800,148,0.03274098038673401,0.008603546768426895,0.9074561595916748,0.016224067057172456,0.8479880644480388,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.13574299140573293,0.0,39.01559829711914,4.178823471069336,10.0
3000,158,0.03271028399467468,0.008552001789212227,0.9105302691459656,0.01599268727004528,0.8508313396771748,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.1161726623535375,0.0,38.627357482910156,4.246646881103516,10.0
3200,169,0.031803198158741,0.008106024004518986,0.9127898812294006,0.015868656471371652,0.8506410040855408,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.1468573965575879,0.0,37.643402099609375,4.160953998565674,10.0
3400,179,0.03237547725439072,0.008388037793338299,0.9116212725639343,0.015819030483563742,0.8520109165509542,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.15018734060373873,0.0,38.35321807861328,4.203797340393066,10.0
3600,190,0.03156767040491104,0.008067579939961433,0.9141517281532288,0.015960989847779276,0.8512010065714518,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.1078503486529459,0.0,39.770835876464844,4.214203834533691,10.0
3800,200,0.03137524053454399,0.007995734922587872,0.9136899709701538,0.015961183592677116,0.8498919024467468,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.1553068515045946,0.0,37.81863784790039,4.203004837036133,10.0
4000,211,0.030688077211380005,0.008087832480669022,0.9129055738449097,0.01620668491721153,0.8481434383392334,2.3899818295786993e-20,1.0,0.5011695027351379,0.8263893127441406,0.0,0.13657168208001283,0.0,36.74014663696289,4.18685245513916,10.0
