step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
500,inverse_warmup_m1,6,0.07375796139240265,0.0327337309718132,0.71533203125,0.034405057008067765,0.7073072691758474,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.1561652900090234,-0.0005946439923718572,34.25962448120117,4.141634464263916,1.0
1000,inverse_warmup_m1,11,0.05573815479874611,0.021075664088129997,0.8045130372047424,0.022424342576414347,0.7970554580291113,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.15312851949654308,-0.0006043165340088308,32.78754806518555,4.172590255737305,1.0
1500,inverse_warmup_m1,16,0.05067388713359833,0.018447618931531906,0.828911542892456,0.019609621725976467,0.8205432693163554,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.27588458085228396,-0.0006218519993126392,33.15196228027344,4.188087463378906,1.0
2000,inverse_warmup_m1,22,0.04698968678712845,0.01659703627228737,0.8454818725585938,0.0181277544858555,0.8344942082961401,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.10110746240900452,-0.0006108868983574212,34.08015441894531,4.249932289123535,1.0
2500,inverse_warmup_m1,27,0.045196473598480225,0.015201359987258911,0.8548204302787781,0.016639132673541706,0.8450168619553248,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.12361590235194866,-0.0007129766745492816,34.51488494873047,4.236790657043457,1.0
3000,inverse_warmup_m1,32,0.043302010744810104,0.014319414272904396,0.8612508773803711,0.01620327743391196,0.8489770144224167,0.009865387342870235,0.990330696105957,0.4997187852859497,0.028219223022460938,0.0,0.20895522345303508,-0.000560749031137675,32.87221145629883,4.147834777832031,1.0
3500,joint_soft_m1,6,0.035477470606565475,0.01011892780661583,0.9007545709609985,0.010944435993830362,0.8947530339161555,0.009922655299305916,0.9902589321136475,0.49936527013778687,0.028247833251953125,1.2866620409113239e-06,0.10705428060050544,-0.0006803167634643614,36.734928131103516,4.196645259857178,1.0
4000,joint_soft_m1,11,0.031458910554647446,0.008074861019849777,0.9184207320213318,0.008977351166928807,0.9108868141969045,0.009919499047100544,0.9902161359786987,0.49907660484313965,0.028284072875976562,1.1464258022897411e-06,0.13097380532081018,-0.0006350198527798057,34.381813049316406,4.226052284240723,1.0
4500,joint_soft_m1,16,0.029560210183262825,0.007052099332213402,0.9293001890182495,0.007761968648992479,0.9230270832777023,0.009897199459373951,0.9902999401092529,0.49880096316337585,0.028310775756835938,1.0572671271802392e-06,0.1260844777820741,-0.0006205813260748982,33.024620056152344,4.203463554382324,1.0
5000,joint_soft_m1,22,0.027333559468388557,0.006026679649949074,0.939482569694519,0.006732888170517981,0.9331758320331573,0.009878055192530155,0.9903621673583984,0.49855315685272217,0.028362274169921875,9.943614713847637e-07,0.08817343057045195,-0.0007699584821239114,33.82659912109375,4.2209272384643555,1.0
