step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta
200,inverse_warmup,1.0,0.10404033213853836,0.057029999792575836,0.05824849413086971,0.5208596289157867,0.0,0.019365189597010612,0.3244046912474212,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
400,inverse_warmup,1.0,0.08847139775753021,0.04494631290435791,0.044599316703776516,0.6283591737349828,0.0,0.01922287605702877,0.08627316570531103,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
600,inverse_warmup,1.0,0.08120410144329071,0.03947196155786514,0.038163104405005775,0.6740666081508001,0.0,0.027725020423531532,0.19033078203725817,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
800,inverse_warmup,1.0,0.07532916963100433,0.03458058834075928,0.035732327649990715,0.7030954460302988,0.0,0.03397800400853157,0.22555851695942117,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
1000,inverse_warmup,1.0,0.07048192620277405,0.03159176558256149,0.031993444077670574,0.7189240356286367,0.0,0.03720061480998993,0.08968669387845139,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
1200,inverse_warmup,1.0,0.06918875873088837,0.03083471953868866,0.03144696727395058,0.7284114013115565,0.0,0.037491388618946075,0.12755912715716153,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
1400,inverse_warmup,1.0,0.06616941094398499,0.029580658301711082,0.030020469489196937,0.737647275129954,0.0,0.03839438036084175,0.18592064527574756,0.010045974515378475,0.990330696105957,0.4999280571937561,0.20856866240501404,0.028331756591796875,131365.10976663476,0.0
1600,joint_soft,1.0,0.06251952052116394,0.026385441422462463,0.026957766618579626,0.7617812007665634,1.3867414736523642e-06,0.036976225674152374,0.17636305996535367,0.010059792548418045,0.9902832508087158,0.49982723593711853,0.20883217453956604,0.028339385986328125,131524.32888253033,159.2191158955684
1800,joint_soft,1.0,0.05598652362823486,0.022983219474554062,0.023351836794366438,0.7922926197449366,1.333152908955526e-06,0.03661783039569855,0.11803836073593782,0.010097166523337364,0.9901894927024841,0.49962347745895386,0.20940178632736206,0.0283203125,131857.8551016207,492.7453349859279
2000,joint_soft,1.0,0.052453216165304184,0.019883690401911736,0.020567753973106544,0.8112329443295797,1.208243361361383e-06,0.03306104242801666,0.13129884521179894,0.01013016328215599,0.9900716543197632,0.4994257390499115,0.20999771356582642,0.02834320068359375,132204.06432481567,838.954558180907
2200,joint_soft,1.0,0.04866469278931618,0.018086377531290054,0.01864570379257202,0.8315862864255905,1.162129706244741e-06,0.031687233597040176,0.05758818054500043,0.010146797634661198,0.9899542331695557,0.4992442727088928,0.2105710655450821,0.0283203125,132533.2298859422,1168.120119307423
