step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta
200,inverse_warmup,1.0,0.026518529281020164,0.004319655708968639,0.0053724865429103374,0.8540444374084473,0.0,0.016882535070180893,0.06391108376409217,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,131045.45043609869,0.0
400,inverse_warmup,1.0,0.02458302304148674,0.0036995576228946447,0.005310398060828447,0.8652529120445251,0.0,0.020499536767601967,0.18720188982252453,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,131045.45043609869,0.0
600,inverse_warmup,1.0,0.01582501083612442,0.0015568810049444437,0.005280358251184225,0.862707257270813,0.0,0.01612471416592598,0.04931400216577336,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,131045.45043609869,0.0
800,inverse_warmup,1.0,0.023258429020643234,0.0031687698792666197,0.0054826694540679455,0.8530948162078857,0.0,0.02079533226788044,0.11285067059468622,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,131045.45043609869,0.0
1000,inverse_warmup,1.0,0.02124001272022724,0.0026635462418198586,0.005217127967625856,0.8550943732261658,0.0,0.011932309716939926,0.07029319701765496,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,131045.45043609869,0.0
1200,inverse_warmup,1.0,0.014967246912419796,0.0011953880311921239,0.005424247123301029,0.8386090993881226,0.0,0.017549877986311913,0.09965292592926446,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,131045.45043609869,0.0
1400,inverse_warmup,1.0,0.02116231620311737,0.00247003510594368,0.005476513411849737,0.8469905257225037,0.0,0.02550444006919861,0.11952725496932962,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,131045.45043609869,0.0
1600,joint_soft,1.0,0.021313831210136414,0.002361743478104472,0.00497936736792326,0.8662527203559875,2.553851118136663e-06,0.03943871334195137,0.16036501312150206,0.011308101005852222,0.988470196723938,0.49989598989486694,0.20833955705165863,0.02777099609375,131052.79546808607,7.345031987380935
1800,joint_soft,1.0,0.013850542716681957,0.0010172110050916672,0.00529372226446867,0.8595660924911499,2.230968050298543e-07,0.014860044233500957,0.06347911201077358,0.01130522321909666,0.988474428653717,0.499874472618103,0.20836016535758972,0.027759552001953125,131067.15225410217,21.701818003479275
2000,joint_soft,1.0,0.0202231016010046,0.002176662441343069,0.0051789600402116776,0.8655528426170349,1.7673470438239747e-06,0.02958785742521286,0.13443971428533033,0.011301577091217041,0.9884780049324036,0.49985015392303467,0.2083824723958969,0.027767181396484375,131082.74174734062,37.29131124193373
2200,joint_soft,1.0,0.019814515486359596,0.002115065697580576,0.005406599026173353,0.8599143624305725,2.5125660840785713e-07,0.011438961140811443,0.1250543468971724,0.011298333294689655,0.9884816408157349,0.4998266398906708,0.20840667188167572,0.027782440185546875,131099.6064677541,54.15603165542416
2400,joint_soft,1.0,0.013698767870664597,0.0009602207574062049,0.005290476605296135,0.8483328223228455,2.1827153773301688e-07,0.014343383722007275,0.07033658813009289,0.011294770054519176,0.98848557472229,0.49980252981185913,0.20843195915222168,0.02777099609375,131117.25781147194,71.80737537324603
2600,joint_soft,1.0,0.01906999573111534,0.0019286959432065487,0.005185048095881939,0.8647505640983582,4.827630277759454e-07,0.013375521637499332,0.09273950067542296,0.011290724389255047,0.9884890913963318,0.49978068470954895,0.2084585726261139,0.027801513671875,131135.60956506056,90.15912896186637
