step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,inverse_warmup_m1,34,0.14657609164714813,0.09154464304447174,0.5884284973144531,0.1102536991238594,0.5412432551383972,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.15833867642010468,6.845567226409912,487.81695556640625,129.8719482421875,1.0
400,inverse_warmup_m1,67,0.14967234432697296,0.08919377624988556,0.5642207860946655,0.1035575121641159,0.5342904329299927,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.07438921124922097,7.7011823654174805,458.9175109863281,137.71392822265625,1.0
600,inverse_warmup_m1,100,0.1364845484495163,0.07641279697418213,0.6005102396011353,0.10288576036691666,0.5334044098854065,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.20610090035435072,18.49679946899414,487.81695556640625,130.6913604736328,1.0
800,inverse_warmup_m1,134,0.14420385658740997,0.08701648563146591,0.58115553855896,0.10870018601417542,0.5419653058052063,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.12002972308801826,11.32875919342041,523.2730712890625,143.717041015625,1.0
1000,inverse_warmup_m1,167,0.14106051623821259,0.08096236735582352,0.564716100692749,0.1041889414191246,0.5323835015296936,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.10279407276125806,10.370600700378418,473.01385498046875,142.14126586914062,1.0
1200,inverse_warmup_m1,200,0.16279901564121246,0.09024903178215027,0.5462234616279602,0.10850544273853302,0.5333763360977173,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.15243292829349414,22.365217208862305,451.6748352050781,154.49578857421875,1.0
1400,inverse_warmup_m1,234,0.1261606216430664,0.07280843704938889,0.6004163026809692,0.1054816022515297,0.5292359590530396,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.11959572390777645,6.845567226409912,487.81695556640625,133.09169006347656,1.0
1500,inverse_warmup_m1,250,0.11563898622989655,0.04370655119419098,0.7218957543373108,0.10998445749282837,0.5290440917015076,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.31324317782097805,10.925742149353027,466.5436706542969,88.50001525878906,1.0
1700,joint_soft_m1,34,0.14132705330848694,0.08130382001399994,0.5720322728157043,0.1031893789768219,0.5310513973236084,0.005575503222644329,0.9864646196365356,0.4994773268699646,0.027858734130859375,3.5785248542197223e-07,0.08130118066890081,7.688231468200684,490.603271484375,137.73464965820312,1.0
1900,joint_soft_m1,67,0.13258668780326843,0.0762992799282074,0.5912607312202454,0.10364314913749695,0.529975414276123,0.005560870282351971,0.9865202903747559,0.49940556287765503,0.027843475341796875,3.676139215258445e-07,0.13258829272508052,6.840932846069336,522.3543090820312,135.2720184326172,1.0
2100,joint_soft_m1,100,0.1562957763671875,0.08696861565113068,0.5372355580329895,0.10700389742851257,0.5118865370750427,0.005547727458178997,0.9865715503692627,0.49928921461105347,0.02783966064453125,1.0181262268815772e-06,0.18864178239190607,22.594329833984375,448.6383972167969,153.16683959960938,1.0
2300,joint_soft_m1,134,0.1205197125673294,0.06868160516023636,0.6099623441696167,0.10414709895849228,0.5270726084709167,0.005539252422749996,0.986605703830719,0.4990938901901245,0.02776336669921875,6.263067575673631e-07,0.17712377764197668,12.719463348388672,489.4817810058594,136.5124053955078,1.0
2500,joint_soft_m1,167,0.11699776351451874,0.06420409679412842,0.5939286947250366,0.09420301020145416,0.5302338004112244,0.005517431069165468,0.9866609573364258,0.49876344203948975,0.02783203125,1.1376394013495883e-06,0.1613456764406113,10.9124755859375,498.133544921875,137.50494384765625,1.0
2700,joint_soft_m1,200,0.09765194356441498,0.04313033074140549,0.6324096918106079,0.0736691877245903,0.5595006346702576,0.005304976366460323,0.9869123697280884,0.4983481168746948,0.027851104736328125,2.1881555767322425e-06,0.22042326490417719,7.530181407928467,485.9625549316406,140.9300537109375,1.0
2900,joint_soft_m1,234,0.07425203919410706,0.033567629754543304,0.701644778251648,0.05979636684060097,0.6107684373855591,0.00509995361790061,0.9872574210166931,0.4980384409427643,0.028049468994140625,1.622440095161437e-06,0.24555900304741318,10.211050987243652,521.1873779296875,131.540771484375,1.0
3100,joint_soft_m1,267,0.071162149310112,0.03363817185163498,0.6758533716201782,0.0530366450548172,0.6132422089576721,0.004956155549734831,0.9874088764190674,0.4978219270706177,0.028156280517578125,1.5931377674860414e-06,0.239407230393395,6.774354934692383,476.4444580078125,141.11463928222656,1.0
3300,joint_soft_m1,300,0.07330341637134552,0.021231185644865036,0.6804100275039673,0.040028590708971024,0.6614425182342529,0.004871650133281946,0.9875027537345886,0.4976520538330078,0.0281982421875,1.8214645933767315e-06,0.22016728068849628,20.36454200744629,459.0954895019531,137.5350799560547,1.0
3500,joint_soft_m1,334,0.05682085454463959,0.020961083471775055,0.7275682091712952,0.038772400468587875,0.6523969173431396,0.0048110149800777435,0.9875311255455017,0.49751389026641846,0.02817535400390625,1.4098735618972569e-06,0.3410839144485572,6.76583194732666,495.6471252441406,137.91693115234375,1.0
