step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta,H_t_displacement,tau_displacement,illum_frozen
200,inverse_warmup_m1,1.0,0.09840235114097595,0.052943065762519836,0.0528514605636398,0.5779277980327606,0.0,0.01543213240802288,0.3322854503371122,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
400,inverse_warmup_m1,1.0,0.0848664715886116,0.04210289195179939,0.04227059613913298,0.6541857421398163,0.0,0.021280359476804733,0.24434955082011517,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
600,inverse_warmup_m1,1.0,0.0752621442079544,0.03480655699968338,0.03550433522711197,0.6963513940572739,0.0,0.030239230021834373,0.07838819074139862,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
800,inverse_warmup_m1,1.0,0.0703948512673378,0.031282082200050354,0.03208258282393217,0.7230243782202402,0.0,0.03486449643969536,0.14785518238476697,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
1000,inverse_warmup_m1,1.0,0.06751079857349396,0.029854584485292435,0.030874584491054218,0.7358635266621908,0.0,0.03723490238189697,0.37451149905085335,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
1200,inverse_warmup_m1,1.0,0.06574225425720215,0.02895146980881691,0.029148926958441734,0.7450524518887202,0.0,0.037002574652433395,0.2024824812106287,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
1400,inverse_warmup_m1,1.0,0.06300676614046097,0.027312882244586945,0.028417964931577444,0.7529818813006083,0.0,0.03623617812991142,0.131350214161276,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
1600,inverse_warmup_m1,1.0,0.06265249848365784,0.027680007740855217,0.027441163857777912,0.7600790212551752,0.0,0.036971431225538254,0.11176859774206459,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
1800,inverse_warmup_m1,1.0,0.0614493191242218,0.026703886687755585,0.02681157210220893,0.7640375842650732,0.0,0.03534086421132088,0.11281112761985532,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
2000,inverse_warmup_m1,1.0,0.06021164357662201,0.025482065975666046,0.026736895088106394,0.7676044454177221,0.0,0.033865805715322495,0.22561263589484376,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
2200,inverse_warmup_m1,1.0,0.059502094984054565,0.02510031871497631,0.02655743978296717,0.7702229171991348,0.0,0.03568779677152634,0.060480387219116125,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
2400,inverse_warmup_m1,1.0,0.059625253081321716,0.02520276978611946,0.026405260432511568,0.7708850999673208,0.0,0.034455474466085434,0.6926085181389272,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
2600,inverse_warmup_m1,1.0,0.0591636523604393,0.025113573297858238,0.025717835252483685,0.771941751241684,0.0,0.03576022386550903,0.9066289511245449,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
2800,inverse_warmup_m1,1.0,0.0584314689040184,0.02450692281126976,0.025643004414935906,0.7782691071430842,0.0,0.03689973056316376,0.15133681625739806,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
3000,inverse_warmup_m1,1.0,0.057289958000183105,0.02396896295249462,0.02649582565451662,0.7724479734897614,0.0,0.034509964287281036,0.3111067331230513,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
3200,inverse_warmup_m1,1.0,0.057525962591171265,0.02405230700969696,0.02481175136441986,0.7832602461179098,0.0,0.03498467803001404,0.33950492586939846,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
3400,inverse_warmup_m1,1.0,0.05617759749293327,0.02318049781024456,0.024890958176304896,0.7833549777666727,0.0,0.03311436250805855,0.2561920412271689,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
3600,inverse_warmup_m1,1.0,0.057015471160411835,0.0235781017690897,0.025009664706885815,0.780131126443545,0.0,0.032231539487838745,0.10257831367048752,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
3800,inverse_warmup_m1,1.0,0.0566321462392807,0.02380911447107792,0.02453210499758522,0.7871162444353104,0.0,0.0339433029294014,0.5132085294082781,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
4000,inverse_warmup_m1,1.0,0.05493554472923279,0.02247798442840576,0.02483807100603978,0.7860190520683924,0.0,0.032174404710531235,0.13606818745677993,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
4200,inverse_warmup_m1,1.0,0.056401416659355164,0.023360829800367355,0.023805706140895683,0.7852804213762283,0.0,0.032820504158735275,0.17549580224203512,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
4400,inverse_warmup_m1,1.0,0.055132463574409485,0.022424712777137756,0.02460379060357809,0.7867488116025925,0.0,0.031933560967445374,0.21080940838447812,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
4600,inverse_warmup_m1,1.0,0.05611336976289749,0.023256272077560425,0.023952345984677475,0.7878717084725698,0.0,0.03174194321036339,0.10732065261202661,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
4800,inverse_warmup_m1,1.0,0.05486059561371803,0.02232222631573677,0.02416896152620514,0.7886098424593607,0.0,0.03158453851938248,0.28287313883869647,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
5000,inverse_warmup_m1,1.0,0.05560838058590889,0.022684933617711067,0.02395977048824231,0.7914343575636545,0.0,0.029863033443689346,0.3748589548938401,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
5200,inverse_warmup_m1,1.0,0.05401207506656647,0.02155301347374916,0.023432645325859387,0.7917958498001099,0.0,0.029864128679037094,0.20237634384445394,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
5400,inverse_warmup_m1,1.0,0.05426914244890213,0.02204744517803192,0.023240114872654278,0.7946438590685526,0.0,0.030243471264839172,0.2625644352492038,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
5600,inverse_warmup_m1,1.0,0.053684815764427185,0.02185002528131008,0.022851082496345043,0.7962946891784668,0.0,0.029574763029813766,0.3576955828198678,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
5800,inverse_warmup_m1,1.0,0.05475260317325592,0.02264314517378807,0.023282223381102085,0.7952015598615011,0.0,0.030737310647964478,0.11095219177451568,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
6000,inverse_warmup_m1,1.0,0.054297011345624924,0.022410646080970764,0.02336537775894006,0.7945782045523325,0.0,0.030701255425810814,0.23958739496430323,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
6200,inverse_warmup_m1,1.0,0.05337008833885193,0.02127891406416893,0.02383308531716466,0.7941557317972183,0.0,0.029767770320177078,0.2768816134224458,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
6400,inverse_warmup_m1,1.0,0.05337569862604141,0.021221676841378212,0.023614932006845873,0.7961907237768173,0.0,0.02851019613444805,0.11725854992883554,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.2083292007446289,0.027744293212890625,511.8962907660105,0.0,0.0,0.0,1
