step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta
200,inverse_warmup,1.0,0.1019752025604248,0.05669863894581795,0.05758499385168155,0.5675640205542246,0.0,0.01729031652212143,0.3455722145575279,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
400,inverse_warmup,1.0,0.08752256631851196,0.04495210945606232,0.044394941379626594,0.64034337302049,0.0,0.020258381962776184,0.29798048685580214,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
600,inverse_warmup,1.0,0.07637235522270203,0.03533092886209488,0.036554643884301186,0.6945531368255615,0.0,0.029469266533851624,0.11590462304862155,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
800,inverse_warmup,1.0,0.0710744857788086,0.03184429556131363,0.03317598067224026,0.7203459739685059,0.0,0.033577628433704376,0.2931710755189207,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
1000,inverse_warmup,1.0,0.06771153956651688,0.029852891340851784,0.031111932825297117,0.7322133928537369,0.0,0.036121007055044174,0.19070799781490344,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
1200,inverse_warmup,1.0,0.06623885035514832,0.029230618849396706,0.030153694562613964,0.7421035716931025,0.0,0.035026706755161285,0.2656817851798409,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
1400,inverse_warmup,1.0,0.06389228254556656,0.027995504438877106,0.028962303573886555,0.7506219148635864,0.0,0.036333728581666946,0.290096018419108,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
1600,joint_soft,1.0,0.04559426009654999,0.015800291672348976,0.015512460609897971,0.8520151476065317,1.1310810805298388e-05,0.011095285415649414,0.10893724180798083,1.0719062402131385e-06,0.9999996423721313,0.5277047753334045,0.4860990047454834,0.9621353149414062,3288.735167203343,2777.4371865697403
1800,joint_soft,1.0,0.037124019116163254,0.011188600212335587,0.010912511497735977,0.897031287352244,7.383489446510794e-06,0.011267724446952343,0.13047663678847407,1.5966453048577023e-08,1.0,0.5299167633056641,0.4920071065425873,0.9850807189941406,3468.350616647631,2957.0526360140284
2000,joint_soft,1.0,0.03361999988555908,0.009422101080417633,0.009437448345124722,0.9107092519601186,6.101765848143259e-06,0.01172634121030569,0.08075378475720436,3.267070780577086e-10,1.0,0.5280781388282776,0.4940360486507416,0.9909248352050781,3611.024508363243,3099.72652772964
