step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,inverse_warmup_m1,4,0.11546135693788528,0.06016182899475098,0.38839811086654663,0.06347226724028587,0.354924875497818,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.3351214487636898,20.415538787841797,617.933837890625,241.21499633789062,1.0
400,inverse_warmup_m1,7,0.1074753999710083,0.04384765774011612,0.5741907358169556,0.04024646282196045,0.5921076774597168,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.09856875654450396,27.611064910888672,1988.88818359375,278.08746337890625,1.0
600,inverse_warmup_m1,10,0.086030013859272,0.03390861302614212,0.6641885042190552,0.042402586340904234,0.6287067413330079,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.1956156929579031,24.794925689697266,677.2701416015625,218.46116638183594,1.0
800,inverse_warmup_m1,13,0.09845086187124252,0.03828064724802971,0.6070809960365295,0.03888397291302681,0.6265605449676513,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.046066755405942815,27.49884796142578,592.2550659179688,249.45541381835938,1.0
1000,inverse_warmup_m1,17,0.1031470000743866,0.04005726799368858,0.6037490367889404,0.03835209757089615,0.6267085075378418,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.1348294008218111,8.498408317565918,744.68505859375,256.81512451171875,1.0
1200,inverse_warmup_m1,20,0.09752865135669708,0.0346529558300972,0.593701958656311,0.037969228625297544,0.6230152130126954,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.062087404824047926,29.27297019958496,548.5178833007812,244.59645080566406,1.0
1400,inverse_warmup_m1,23,0.09792299568653107,0.03881552815437317,0.6279768347740173,0.04014739245176315,0.6463696241378785,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.03657510349254164,29.345237731933594,683.3762817382812,255.12158203125,1.0
1500,inverse_warmup_m1,25,0.10009216517210007,0.039514634758234024,0.6229128837585449,0.03915027678012848,0.6387142539024353,0.005578533746302128,0.986409068107605,0.49952149391174316,0.0278167724609375,0.0,0.058815122080612035,28.784555435180664,653.4368286132812,255.53433227539062,1.0
1700,joint_soft_m1,4,0.08616269379854202,0.03506166487932205,0.6793757677078247,0.04039902836084366,0.6420750379562378,0.005578451789915562,0.9864094853401184,0.4995189309120178,0.027820587158203125,2.4845158819175595e-08,0.0528583871971989,14.14023494720459,836.1803588867188,227.5863037109375,1.0
1900,joint_soft_m1,7,0.10482284426689148,0.040298931300640106,0.6038191318511963,0.039539261162281035,0.6416637301445007,0.005578364711254835,0.9864102005958557,0.4995158314704895,0.0278167724609375,3.062648090690345e-08,0.046048023190452286,24.48268699645996,766.2642211914062,274.32354736328125,1.0
2100,joint_soft_m1,10,0.0912647694349289,0.03457953780889511,0.6362484693527222,0.039992086589336395,0.6466799020767212,0.005578301381319761,0.9864107966423035,0.49951171875,0.02780914306640625,2.814983268706328e-08,0.02236563116263914,26.925905227661133,1361.517822265625,264.36956787109375,1.0
