job,stage,condition,seed,metric,value,source
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Set5.psnr,27.12497762044271,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Set5.ssim,0.776933897676922,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Set5.stitched_psnr,24.572708511352538,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Set5.stitched_ssim,0.7282410502433777,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Set14.psnr,25.049094611299253,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Set14.ssim,0.6876398995964826,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Set14.stitched_psnr,22.928662708827428,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Set14.stitched_ssim,0.6096350316490445,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.BSD100.psnr,24.89258814076015,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.BSD100.ssim,0.6245802692472935,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.BSD100.stitched_psnr,22.89988758087158,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.BSD100.stitched_ssim,0.5636220549046993,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Urban100.psnr,24.01776551768518,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Urban100.ssim,0.6483842633212465,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Urban100.stitched_psnr,20.766343069076537,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Urban100.stitched_ssim,0.5887086413800716,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Manga109.psnr,26.103655383528455,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Manga109.ssim,0.7834141600878315,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Manga109.stitched_psnr,22.689294517587083,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_with_li_seed42,sr,swinir_with_li,42,per_dataset_final.Manga109.stitched_ssim,0.7359677227812076,jobs/sr/swinir_with_li_seed42/attempt_001/swinir_with_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Set5.psnr,24.880509794326056,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Set5.ssim,0.7022163252035777,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Set5.stitched_psnr,22.130556869506837,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Set5.stitched_ssim,0.6208809196949006,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Set14.psnr,23.353192442191574,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Set14.ssim,0.6126480717100427,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Set14.stitched_psnr,21.004920414515905,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Set14.stitched_ssim,0.5236942023038864,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.BSD100.psnr,23.458745851516724,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.BSD100.ssim,0.5638776818556445,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.BSD100.stitched_psnr,21.448271217346193,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.BSD100.stitched_ssim,0.49362783387303355,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Urban100.psnr,22.376941085967424,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Urban100.ssim,0.5698452582397293,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Urban100.stitched_psnr,19.15655321121216,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Urban100.stitched_ssim,0.49730980917811396,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Manga109.psnr,24.582169230492283,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Manga109.ssim,0.7066538399678177,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Manga109.stitched_psnr,20.35558562322494,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_best.Manga109.stitched_ssim,0.6429898637697238,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Set5.psnr,24.880509794326056,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Set5.ssim,0.7022163252035777,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Set5.stitched_psnr,22.130556869506837,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Set5.stitched_ssim,0.6208809196949006,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Set14.psnr,23.353192442191574,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Set14.ssim,0.6126480717100427,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Set14.stitched_psnr,21.004920414515905,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Set14.stitched_ssim,0.5236942023038864,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.BSD100.psnr,23.458745851516724,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.BSD100.ssim,0.5638776818556445,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.BSD100.stitched_psnr,21.448271217346193,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.BSD100.stitched_ssim,0.49362783387303355,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Urban100.psnr,22.376941085967424,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Urban100.ssim,0.5698452582397293,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Urban100.stitched_psnr,19.15655321121216,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Urban100.stitched_ssim,0.49730980917811396,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Manga109.psnr,24.582169230492283,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Manga109.ssim,0.7066538399678177,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Manga109.stitched_psnr,20.35558562322494,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
sr/swinir_wo_li_seed43,sr,swinir_wo_li,43,per_dataset_final.Manga109.stitched_ssim,0.6429898637697238,jobs/sr/swinir_wo_li_seed43/attempt_001/swinir_wo_li/result.json
