job,stage,condition,seed,metric,value,source
upsampling/s256_n3000_transpose_conv_seed44,upsampling,s256_n3000_transpose_conv,44,best_val_mse,0.03603839361667633,jobs/upsampling/s256_n3000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n3000_transpose_conv_seed44,upsampling,s256_n3000_transpose_conv,44,final_val_mse,0.036283975422382354,jobs/upsampling/s256_n3000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n3000_locality_aware_seed44,upsampling,s256_n3000_locality_aware,44,test_mse,0.011611620699365935,jobs/upsampling/s256_n3000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n3000_locality_aware_seed44,upsampling,s256_n3000_locality_aware,44,test_ssim,0.8864448033968607,jobs/upsampling/s256_n3000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n3000_locality_aware_seed44,upsampling,s256_n3000_locality_aware,44,best_val_mse,0.011565399028360844,jobs/upsampling/s256_n3000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n3000_locality_aware_seed44,upsampling,s256_n3000_locality_aware,44,final_val_mse,0.011565399028360844,jobs/upsampling/s256_n3000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n6000_transpose_conv_seed44,upsampling,s256_n6000_transpose_conv,44,test_mse,0.03625713408986728,jobs/upsampling/s256_n6000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n6000_transpose_conv_seed44,upsampling,s256_n6000_transpose_conv,44,test_ssim,0.7027494862874349,jobs/upsampling/s256_n6000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n6000_transpose_conv_seed44,upsampling,s256_n6000_transpose_conv,44,best_val_mse,0.03596071406205495,jobs/upsampling/s256_n6000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n6000_transpose_conv_seed44,upsampling,s256_n6000_transpose_conv,44,final_val_mse,0.03819594738880793,jobs/upsampling/s256_n6000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n6000_locality_aware_seed44,upsampling,s256_n6000_locality_aware,44,test_mse,0.011149926620225112,jobs/upsampling/s256_n6000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n6000_locality_aware_seed44,upsampling,s256_n6000_locality_aware,44,test_ssim,0.8905495576858521,jobs/upsampling/s256_n6000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n6000_locality_aware_seed44,upsampling,s256_n6000_locality_aware,44,best_val_mse,0.01109808240334193,jobs/upsampling/s256_n6000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s256_n6000_locality_aware_seed44,upsampling,s256_n6000_locality_aware,44,final_val_mse,0.0113117440144221,jobs/upsampling/s256_n6000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n600_transpose_conv_seed44,upsampling,s512_n600_transpose_conv,44,test_mse,0.03569141905506452,jobs/upsampling/s512_n600_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n600_transpose_conv_seed44,upsampling,s512_n600_transpose_conv,44,test_ssim,0.7077822779019673,jobs/upsampling/s512_n600_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n600_transpose_conv_seed44,upsampling,s512_n600_transpose_conv,44,best_val_mse,0.03530121111869812,jobs/upsampling/s512_n600_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n600_transpose_conv_seed44,upsampling,s512_n600_transpose_conv,44,final_val_mse,0.03530121111869812,jobs/upsampling/s512_n600_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n600_locality_aware_seed44,upsampling,s512_n600_locality_aware,44,test_mse,0.015073472373187543,jobs/upsampling/s512_n600_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n600_locality_aware_seed44,upsampling,s512_n600_locality_aware,44,test_ssim,0.8561748830477397,jobs/upsampling/s512_n600_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n600_locality_aware_seed44,upsampling,s512_n600_locality_aware,44,best_val_mse,0.014981440238654614,jobs/upsampling/s512_n600_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n600_locality_aware_seed44,upsampling,s512_n600_locality_aware,44,final_val_mse,0.014981440238654614,jobs/upsampling/s512_n600_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n3000_transpose_conv_seed44,upsampling,s512_n3000_transpose_conv,44,test_mse,0.035740380873282754,jobs/upsampling/s512_n3000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n3000_transpose_conv_seed44,upsampling,s512_n3000_transpose_conv,44,test_ssim,0.7055339838663737,jobs/upsampling/s512_n3000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n3000_transpose_conv_seed44,upsampling,s512_n3000_transpose_conv,44,best_val_mse,0.03536672366658847,jobs/upsampling/s512_n3000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n3000_transpose_conv_seed44,upsampling,s512_n3000_transpose_conv,44,final_val_mse,0.036400238384803135,jobs/upsampling/s512_n3000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n3000_locality_aware_seed44,upsampling,s512_n3000_locality_aware,44,test_mse,0.01106575099627177,jobs/upsampling/s512_n3000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n3000_locality_aware_seed44,upsampling,s512_n3000_locality_aware,44,test_ssim,0.8916220293045044,jobs/upsampling/s512_n3000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n3000_locality_aware_seed44,upsampling,s512_n3000_locality_aware,44,best_val_mse,0.011042470042904219,jobs/upsampling/s512_n3000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n3000_locality_aware_seed44,upsampling,s512_n3000_locality_aware,44,final_val_mse,0.011227335676550865,jobs/upsampling/s512_n3000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n6000_transpose_conv_seed44,upsampling,s512_n6000_transpose_conv,44,test_mse,0.035487746000289914,jobs/upsampling/s512_n6000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n6000_transpose_conv_seed44,upsampling,s512_n6000_transpose_conv,44,test_ssim,0.705445852279663,jobs/upsampling/s512_n6000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n6000_transpose_conv_seed44,upsampling,s512_n6000_transpose_conv,44,best_val_mse,0.03518669678767522,jobs/upsampling/s512_n6000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n6000_transpose_conv_seed44,upsampling,s512_n6000_transpose_conv,44,final_val_mse,0.03519291018446286,jobs/upsampling/s512_n6000_transpose_conv_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n6000_locality_aware_seed44,upsampling,s512_n6000_locality_aware,44,test_mse,0.01051752861092488,jobs/upsampling/s512_n6000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n6000_locality_aware_seed44,upsampling,s512_n6000_locality_aware,44,test_ssim,0.8955761772791545,jobs/upsampling/s512_n6000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n6000_locality_aware_seed44,upsampling,s512_n6000_locality_aware,44,best_val_mse,0.010470714218914509,jobs/upsampling/s512_n6000_locality_aware_seed44/attempt_001/metrics/run_summary.json
upsampling/s512_n6000_locality_aware_seed44,upsampling,s512_n6000_locality_aware,44,final_val_mse,0.010470714218914509,jobs/upsampling/s512_n6000_locality_aware_seed44/attempt_001/metrics/run_summary.json
noise/k10_sigma0_random_fixed_seed42,noise,k10_sigma0_random_fixed,42,test_mse,0.019029950921734175,jobs/noise/k10_sigma0_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_random_fixed_seed42,noise,k10_sigma0_random_fixed,42,test_ssim,0.8241918150583903,jobs/noise/k10_sigma0_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_random_fixed_seed42,noise,k10_sigma0_random_fixed,42,best_val_mse,0.0188589126765728,jobs/noise/k10_sigma0_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_random_fixed_seed42,noise,k10_sigma0_random_fixed,42,final_val_mse,0.0188589126765728,jobs/noise/k10_sigma0_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed42,noise,k10_sigma0_learnable_frequency,42,test_mse,0.006300825513899326,jobs/noise/k10_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed42,noise,k10_sigma0_learnable_frequency,42,test_ssim,0.9348231813112895,jobs/noise/k10_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed42,noise,k10_sigma0_learnable_frequency,42,sharpened_test_mse,0.0062969164525469145,jobs/noise/k10_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed42,noise,k10_sigma0_learnable_frequency,42,sharpened_test_ssim,0.9347886411348979,jobs/noise/k10_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed42,noise,k10_sigma0_learnable_frequency,42,thresholded_test_mse,0.0064796492829918865,jobs/noise/k10_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed42,noise,k10_sigma0_learnable_frequency,42,thresholded_test_ssim,0.9329310658772787,jobs/noise/k10_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed42,noise,k10_sigma0_learnable_frequency,42,best_val_mse,0.006279265164087216,jobs/noise/k10_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_random_fixed_seed42,noise,k10_sigma2.7_random_fixed,42,test_mse,0.0197385080854098,jobs/noise/k10_sigma2.7_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_random_fixed_seed42,noise,k10_sigma2.7_random_fixed,42,test_ssim,0.8180749375025431,jobs/noise/k10_sigma2.7_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_random_fixed_seed42,noise,k10_sigma2.7_random_fixed,42,best_val_mse,0.01959880987306436,jobs/noise/k10_sigma2.7_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_random_fixed_seed42,noise,k10_sigma2.7_random_fixed,42,final_val_mse,0.01959880987306436,jobs/noise/k10_sigma2.7_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_learnable_frequency_seed42,noise,k10_sigma2.7_learnable_frequency,42,test_mse,0.006572521205991506,jobs/noise/k10_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_learnable_frequency_seed42,noise,k10_sigma2.7_learnable_frequency,42,test_ssim,0.9318126443227133,jobs/noise/k10_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_learnable_frequency_seed42,noise,k10_sigma2.7_learnable_frequency,42,sharpened_test_mse,0.006557689368724823,jobs/noise/k10_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_learnable_frequency_seed42,noise,k10_sigma2.7_learnable_frequency,42,sharpened_test_ssim,0.9318385580380758,jobs/noise/k10_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_learnable_frequency_seed42,noise,k10_sigma2.7_learnable_frequency,42,thresholded_test_mse,0.006732548877596855,jobs/noise/k10_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_learnable_frequency_seed42,noise,k10_sigma2.7_learnable_frequency,42,thresholded_test_ssim,0.9301605186462403,jobs/noise/k10_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2.7_learnable_frequency_seed42,noise,k10_sigma2.7_learnable_frequency,42,best_val_mse,0.0065269074638684595,jobs/noise/k10_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_random_fixed_seed42,noise,k10_sigma2_random_fixed,42,test_mse,0.019304944172501563,jobs/noise/k10_sigma2_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_random_fixed_seed42,noise,k10_sigma2_random_fixed,42,test_ssim,0.8216016484896342,jobs/noise/k10_sigma2_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_random_fixed_seed42,noise,k10_sigma2_random_fixed,42,best_val_mse,0.0191768419444561,jobs/noise/k10_sigma2_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_random_fixed_seed42,noise,k10_sigma2_random_fixed,42,final_val_mse,0.0191768419444561,jobs/noise/k10_sigma2_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_learnable_frequency_seed42,noise,k10_sigma2_learnable_frequency,42,test_mse,0.006440510808179776,jobs/noise/k10_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_learnable_frequency_seed42,noise,k10_sigma2_learnable_frequency,42,test_ssim,0.9330678299268087,jobs/noise/k10_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_learnable_frequency_seed42,noise,k10_sigma2_learnable_frequency,42,sharpened_test_mse,0.006435321256518364,jobs/noise/k10_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_learnable_frequency_seed42,noise,k10_sigma2_learnable_frequency,42,sharpened_test_ssim,0.9329952745437622,jobs/noise/k10_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_learnable_frequency_seed42,noise,k10_sigma2_learnable_frequency,42,thresholded_test_mse,0.006613140085091194,jobs/noise/k10_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_learnable_frequency_seed42,noise,k10_sigma2_learnable_frequency,42,thresholded_test_ssim,0.9312011108398438,jobs/noise/k10_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma2_learnable_frequency_seed42,noise,k10_sigma2_learnable_frequency,42,best_val_mse,0.00641704540203015,jobs/noise/k10_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_random_fixed_seed42,noise,k10_sigma6_random_fixed,42,test_mse,0.02148189597825209,jobs/noise/k10_sigma6_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_random_fixed_seed42,noise,k10_sigma6_random_fixed,42,test_ssim,0.8012204650243123,jobs/noise/k10_sigma6_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_random_fixed_seed42,noise,k10_sigma6_random_fixed,42,best_val_mse,0.021338992024461427,jobs/noise/k10_sigma6_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_random_fixed_seed42,noise,k10_sigma6_random_fixed,42,final_val_mse,0.021338992024461427,jobs/noise/k10_sigma6_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_learnable_frequency_seed42,noise,k10_sigma6_learnable_frequency,42,test_mse,0.00736261019607385,jobs/noise/k10_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_learnable_frequency_seed42,noise,k10_sigma6_learnable_frequency,42,test_ssim,0.9220123241742452,jobs/noise/k10_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_learnable_frequency_seed42,noise,k10_sigma6_learnable_frequency,42,sharpened_test_mse,0.0073431306021908916,jobs/noise/k10_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_learnable_frequency_seed42,noise,k10_sigma6_learnable_frequency,42,sharpened_test_ssim,0.9221548619270324,jobs/noise/k10_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_learnable_frequency_seed42,noise,k10_sigma6_learnable_frequency,42,thresholded_test_mse,0.007488968178629875,jobs/noise/k10_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_learnable_frequency_seed42,noise,k10_sigma6_learnable_frequency,42,thresholded_test_ssim,0.9208078662554423,jobs/noise/k10_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma6_learnable_frequency_seed42,noise,k10_sigma6_learnable_frequency,42,best_val_mse,0.007316082832713922,jobs/noise/k10_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_random_fixed_seed42,noise,k10000_sigma0_random_fixed,42,test_mse,0.009377239137887955,jobs/noise/k10000_sigma0_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_random_fixed_seed42,noise,k10000_sigma0_random_fixed,42,test_ssim,0.9080447144508362,jobs/noise/k10000_sigma0_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_random_fixed_seed42,noise,k10000_sigma0_random_fixed,42,best_val_mse,0.009350173545380433,jobs/noise/k10000_sigma0_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_random_fixed_seed42,noise,k10000_sigma0_random_fixed,42,final_val_mse,0.009386241689324379,jobs/noise/k10000_sigma0_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_learnable_frequency_seed42,noise,k10000_sigma0_learnable_frequency,42,test_mse,0.003043584468464057,jobs/noise/k10000_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_learnable_frequency_seed42,noise,k10000_sigma0_learnable_frequency,42,test_ssim,0.9692496741612753,jobs/noise/k10000_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_learnable_frequency_seed42,noise,k10000_sigma0_learnable_frequency,42,sharpened_test_mse,0.003085086012259126,jobs/noise/k10000_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_learnable_frequency_seed42,noise,k10000_sigma0_learnable_frequency,42,sharpened_test_ssim,0.9688370380401611,jobs/noise/k10000_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_learnable_frequency_seed42,noise,k10000_sigma0_learnable_frequency,42,thresholded_test_mse,0.004636465324709813,jobs/noise/k10000_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_learnable_frequency_seed42,noise,k10000_sigma0_learnable_frequency,42,thresholded_test_ssim,0.952025591691335,jobs/noise/k10000_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma0_learnable_frequency_seed42,noise,k10000_sigma0_learnable_frequency,42,best_val_mse,0.0030452076587826012,jobs/noise/k10000_sigma0_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_random_fixed_seed42,noise,k10000_sigma2.7_random_fixed,42,test_mse,0.009332933458189169,jobs/noise/k10000_sigma2.7_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_random_fixed_seed42,noise,k10000_sigma2.7_random_fixed,42,test_ssim,0.9086078537305197,jobs/noise/k10000_sigma2.7_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_random_fixed_seed42,noise,k10000_sigma2.7_random_fixed,42,best_val_mse,0.009336608745157718,jobs/noise/k10000_sigma2.7_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_random_fixed_seed42,noise,k10000_sigma2.7_random_fixed,42,final_val_mse,0.009339561112225055,jobs/noise/k10000_sigma2.7_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_learnable_frequency_seed42,noise,k10000_sigma2.7_learnable_frequency,42,test_mse,0.0030828952621668577,jobs/noise/k10000_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_learnable_frequency_seed42,noise,k10000_sigma2.7_learnable_frequency,42,test_ssim,0.9689308295249939,jobs/noise/k10000_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_learnable_frequency_seed42,noise,k10000_sigma2.7_learnable_frequency,42,sharpened_test_mse,0.0031236873467763264,jobs/noise/k10000_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_learnable_frequency_seed42,noise,k10000_sigma2.7_learnable_frequency,42,sharpened_test_ssim,0.9684902647336324,jobs/noise/k10000_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_learnable_frequency_seed42,noise,k10000_sigma2.7_learnable_frequency,42,thresholded_test_mse,0.0046746617965400215,jobs/noise/k10000_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_learnable_frequency_seed42,noise,k10000_sigma2.7_learnable_frequency,42,thresholded_test_ssim,0.9512384570439657,jobs/noise/k10000_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2.7_learnable_frequency_seed42,noise,k10000_sigma2.7_learnable_frequency,42,best_val_mse,0.003093034548064073,jobs/noise/k10000_sigma2.7_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_random_fixed_seed42,noise,k10000_sigma2_random_fixed,42,test_mse,0.009331930910547574,jobs/noise/k10000_sigma2_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_random_fixed_seed42,noise,k10000_sigma2_random_fixed,42,test_ssim,0.9083836444218953,jobs/noise/k10000_sigma2_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_random_fixed_seed42,noise,k10000_sigma2_random_fixed,42,best_val_mse,0.009315352571507295,jobs/noise/k10000_sigma2_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_random_fixed_seed42,noise,k10000_sigma2_random_fixed,42,final_val_mse,0.009398809264103572,jobs/noise/k10000_sigma2_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_learnable_frequency_seed42,noise,k10000_sigma2_learnable_frequency,42,test_mse,0.0030127479806542398,jobs/noise/k10000_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_learnable_frequency_seed42,noise,k10000_sigma2_learnable_frequency,42,test_ssim,0.9696549483935039,jobs/noise/k10000_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_learnable_frequency_seed42,noise,k10000_sigma2_learnable_frequency,42,sharpened_test_mse,0.0030564117332299552,jobs/noise/k10000_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_learnable_frequency_seed42,noise,k10000_sigma2_learnable_frequency,42,sharpened_test_ssim,0.9691843640009562,jobs/noise/k10000_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_learnable_frequency_seed42,noise,k10000_sigma2_learnable_frequency,42,thresholded_test_mse,0.004660982381552458,jobs/noise/k10000_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_learnable_frequency_seed42,noise,k10000_sigma2_learnable_frequency,42,thresholded_test_ssim,0.9515670447349548,jobs/noise/k10000_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma2_learnable_frequency_seed42,noise,k10000_sigma2_learnable_frequency,42,best_val_mse,0.003032701355094711,jobs/noise/k10000_sigma2_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_random_fixed_seed42,noise,k10000_sigma6_random_fixed,42,test_mse,0.00951176418364048,jobs/noise/k10000_sigma6_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_random_fixed_seed42,noise,k10000_sigma6_random_fixed,42,test_ssim,0.9067462412516276,jobs/noise/k10000_sigma6_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_random_fixed_seed42,noise,k10000_sigma6_random_fixed,42,best_val_mse,0.009453891130785147,jobs/noise/k10000_sigma6_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_random_fixed_seed42,noise,k10000_sigma6_random_fixed,42,final_val_mse,0.00950971764822801,jobs/noise/k10000_sigma6_random_fixed_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_learnable_frequency_seed42,noise,k10000_sigma6_learnable_frequency,42,test_mse,0.003087559132526318,jobs/noise/k10000_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_learnable_frequency_seed42,noise,k10000_sigma6_learnable_frequency,42,test_ssim,0.9688380500475565,jobs/noise/k10000_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_learnable_frequency_seed42,noise,k10000_sigma6_learnable_frequency,42,sharpened_test_mse,0.003125561101982991,jobs/noise/k10000_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_learnable_frequency_seed42,noise,k10000_sigma6_learnable_frequency,42,sharpened_test_ssim,0.9684429721832275,jobs/noise/k10000_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_learnable_frequency_seed42,noise,k10000_sigma6_learnable_frequency,42,thresholded_test_mse,0.004677277321616808,jobs/noise/k10000_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_learnable_frequency_seed42,noise,k10000_sigma6_learnable_frequency,42,thresholded_test_ssim,0.9515688044230143,jobs/noise/k10000_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10000_sigma6_learnable_frequency_seed42,noise,k10000_sigma6_learnable_frequency,42,best_val_mse,0.003103249768416087,jobs/noise/k10000_sigma6_learnable_frequency_seed42/attempt_001/metrics/run_summary.json
noise/k10_sigma0_random_fixed_seed43,noise,k10_sigma0_random_fixed,43,test_mse,0.018764368524154026,jobs/noise/k10_sigma0_random_fixed_seed43/attempt_001/metrics/run_summary.json
noise/k10_sigma0_random_fixed_seed43,noise,k10_sigma0_random_fixed,43,test_ssim,0.8270705107053121,jobs/noise/k10_sigma0_random_fixed_seed43/attempt_001/metrics/run_summary.json
noise/k10_sigma0_random_fixed_seed43,noise,k10_sigma0_random_fixed,43,best_val_mse,0.018672613168756166,jobs/noise/k10_sigma0_random_fixed_seed43/attempt_001/metrics/run_summary.json
noise/k10_sigma0_random_fixed_seed43,noise,k10_sigma0_random_fixed,43,final_val_mse,0.018672613168756166,jobs/noise/k10_sigma0_random_fixed_seed43/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed43,noise,k10_sigma0_learnable_frequency,43,test_mse,0.006378176728884379,jobs/noise/k10_sigma0_learnable_frequency_seed43/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed43,noise,k10_sigma0_learnable_frequency,43,test_ssim,0.9341442362467448,jobs/noise/k10_sigma0_learnable_frequency_seed43/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed43,noise,k10_sigma0_learnable_frequency,43,sharpened_test_mse,0.006347161946197351,jobs/noise/k10_sigma0_learnable_frequency_seed43/attempt_001/metrics/run_summary.json
noise/k10_sigma0_learnable_frequency_seed43,noise,k10_sigma0_learnable_frequency,43,sharpened_test_ssim,0.9343399022420248,jobs/noise/k10_sigma0_learnable_frequency_seed43/attempt_001/metrics/run_summary.json
