step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,inverse_warmup_m1,4,0.11826145648956299,0.05647633224725723,0.5785486698150635,0.05456363707780838,0.6157385826110839,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.14069072229512763,20.936981201171875,778.4378051757812,272.4359130859375,1.0
400,inverse_warmup_m1,7,0.09589289873838425,0.03963745757937431,0.41097915172576904,0.044622375071048735,0.41920057535171507,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.0541307884589407,25.481815338134766,668.5070190429688,244.01776123046875,1.0
600,inverse_warmup_m1,10,0.09643017500638962,0.036326147615909576,0.6177217960357666,0.038673761487007144,0.6266809463500976,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.08667672870995927,22.75067710876465,1449.180908203125,260.5618591308594,1.0
800,inverse_warmup_m1,13,0.0887056291103363,0.03477895259857178,0.6609799861907959,0.04087467417120934,0.6462583065032959,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.037345081985080054,21.984214782714844,684.5983276367188,228.02944946289062,1.0
1000,inverse_warmup_m1,17,0.09656305611133575,0.03543455898761749,0.60994553565979,0.03815740942955017,0.6233075737953186,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.03507190235437608,22.545251846313477,638.7315673828125,246.27276611328125,1.0
1200,inverse_warmup_m1,20,0.10331238806247711,0.0369381457567215,0.5838247537612915,0.03785253465175629,0.6207857847213745,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.06315462046342561,15.923192024230957,1538.0999755859375,288.755859375,1.0
1400,inverse_warmup_m1,23,0.09162163734436035,0.03303081914782524,0.6219091415405273,0.037375429272651674,0.6170132875442504,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.07430685085497744,23.4921875,744.6194458007812,232.966552734375,1.0
1500,inverse_warmup_m1,25,0.0961897075176239,0.03803127259016037,0.6299396753311157,0.04015899002552033,0.6470053672790528,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.027744293212890625,0.0,0.02739884203498019,28.40522003173828,609.4815063476562,245.92478942871094,1.0
1700,joint_soft_m1,4,0.08850206434726715,0.0325404554605484,0.6373080015182495,0.038488440215587616,0.6276908397674561,0.011310163885354996,0.9884660243988037,0.4999083876609802,0.027744293212890625,2.6435813538228103e-08,0.045313511996096574,19.983203887939453,643.4411010742188,226.36016845703125,1.0
1900,joint_soft_m1,7,0.08914367854595184,0.035275042057037354,0.6654456853866577,0.03940961435437203,0.6417189717292786,0.01130970660597086,0.9884660243988037,0.49990618228912354,0.027751922607421875,2.4144215515775613e-08,0.03529536306899785,15.413414001464844,609.5050048828125,232.6017608642578,1.0
2100,joint_soft_m1,10,0.09185069054365158,0.036255139857530594,0.6471855640411377,0.03859966695308685,0.6378490447998046,0.011309188790619373,0.9884661436080933,0.4999036490917206,0.027736663818359375,2.4002806853218317e-08,0.03549183837163971,17.497661590576172,696.5216064453125,234.99557495117188,1.0
2300,joint_soft_m1,13,0.10108225792646408,0.04066832736134529,0.6197183132171631,0.038876377046108246,0.6245554924011231,0.011308517307043076,0.9884662628173828,0.49990007281303406,0.027744293212890625,2.2066343419169243e-08,0.032088482013008325,26.778470993041992,676.71875,261.60699462890625,1.0
2500,joint_soft_m1,17,0.085910364985466,0.030352193862199783,0.6494646668434143,0.03810214176774025,0.6337650775909424,0.011307978071272373,0.9884660243988037,0.49989575147628784,0.027736663818359375,4.258268759826933e-08,0.02376842684710313,28.135271072387695,732.0875854492188,233.18893432617188,1.0
2700,joint_soft_m1,20,0.09070642292499542,0.03665266931056976,0.659083902835846,0.04229230806231499,0.6563079953193665,0.011307258158922195,0.9884662628173828,0.49989089369773865,0.027744293212890625,1.3814537069833932e-08,0.0266247817670867,20.041900634765625,723.81640625,236.08026123046875,1.0
2900,joint_soft_m1,23,0.08929894119501114,0.03492491692304611,0.6619557738304138,0.03957275301218033,0.6473126411437988,0.011306640692055225,0.9884665012359619,0.4998858869075775,0.027740478515625,2.74950338052804e-08,0.025187600746008683,11.502917289733887,773.20703125,234.06288146972656,1.0
3100,joint_soft_m1,26,0.09134536236524582,0.03866395354270935,0.6673132181167603,0.04200460091233253,0.6554438352584839,0.011305921711027622,0.9884666204452515,0.49988019466400146,0.027751922607421875,2.3796852488544573e-08,0.03726273305749331,28.344676971435547,836.4152221679688,240.43789672851562,1.0
3300,joint_soft_m1,30,0.10535500943660736,0.04461014270782471,0.6295106410980225,0.04061499685049057,0.6511099576950073,0.011304977349936962,0.988466739654541,0.49987515807151794,0.02777099609375,2.292282985649763e-08,0.0362506462719282,34.26728820800781,694.3543701171875,273.89862060546875,1.0
3500,joint_soft_m1,33,0.09485174715518951,0.03657564893364906,0.6386066675186157,0.03931078463792801,0.6376721501350403,0.01130410935729742,0.988466739654541,0.49987056851387024,0.02777099609375,2.2945654265527082e-08,0.021934644138959916,21.513505935668945,717.9213256835938,247.08856201171875,1.0
3700,joint_soft_m1,36,0.10230445116758347,0.0333431139588356,0.6234865188598633,0.04126947447657585,0.6538496732711792,0.01130298525094986,0.9884666204452515,0.4998644292354584,0.027782440185546875,4.321457325318079e-08,0.26729183973128295,33.0208625793457,1521.8089599609375,297.7054138183594,1.0
3900,joint_soft_m1,39,0.09187765419483185,0.036048345267772675,0.6436875462532043,0.041870579868555066,0.6579488754272461,0.011301961727440357,0.9884665012359619,0.4998573064804077,0.02777862548828125,2.7572141902965086e-08,0.026029767634471047,19.717628479003906,637.5459594726562,234.45977783203125,1.0
4100,joint_soft_m1,42,0.09527531266212463,0.039113786071538925,0.6568085551261902,0.04016957879066467,0.6507938623428344,0.011300724931061268,0.9884665012359619,0.49985140562057495,0.027774810791015625,3.325914477159131e-08,0.021718162889719575,14.199295997619629,864.2196044921875,247.92257690429688,1.0
4300,joint_soft_m1,46,0.09328659623861313,0.03596637398004532,0.6416758298873901,0.03893528878688812,0.642898440361023,0.011299371719360352,0.9884662628173828,0.49984484910964966,0.027782440185546875,3.0271316120433767e-08,0.02040165913526402,28.525169372558594,687.5230102539062,243.14666748046875,1.0
4500,joint_soft_m1,49,0.09582723677158356,0.03940640389919281,0.6501888632774353,0.041164439916610715,0.6554539442062378,0.011297869496047497,0.9884661436080933,0.49983805418014526,0.0277862548828125,2.404450327730956e-08,0.010071245578713478,27.8808536529541,856.4325561523438,251.3421630859375,1.0
4700,joint_soft_m1,52,0.09501189738512039,0.04068431258201599,0.6416090726852417,0.04317334592342377,0.652160370349884,0.011296112090349197,0.9884656667709351,0.4998309016227722,0.027805328369140625,2.2616056583046884e-08,0.016490877184700766,20.04546546936035,819.486083984375,245.59292602539062,1.0
