step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta
200,inverse_warmup,1.0,0.10101913660764694,0.05493444204330444,0.05605372301737468,0.5722419147491455,0.0,0.017254918813705444,0.17564544552674582,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
400,inverse_warmup,1.0,0.08652666956186295,0.04335940629243851,0.04306921045978864,0.6603192796707154,0.0,0.022128812968730927,0.3661492741202731,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
600,inverse_warmup,1.0,0.07700507342815399,0.03602512925863266,0.036660526633262636,0.6904442798296611,0.0,0.02921420708298683,0.17854096996727076,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
800,inverse_warmup,1.0,0.0718810111284256,0.032671425491571426,0.03347685273488363,0.7166847491264343,0.0,0.034452617168426514,0.14028480053218978,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
1000,inverse_warmup,1.0,0.06734095513820648,0.030363062396645546,0.0302600802530845,0.7369807526270549,0.0,0.03562527149915695,0.5304964302556565,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
1200,inverse_warmup,1.0,0.06670698523521423,0.029701558873057365,0.029569005543986955,0.7486010681788127,0.0,0.03954625502228737,0.14190484285713997,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
1400,inverse_warmup,1.0,0.06318558007478714,0.027146093547344208,0.02771529467900594,0.7552719133694966,0.0,0.03529352322220802,0.0831160974713935,0.0055785286240279675,0.986409068107605,0.49952149391174316,0.2080632597208023,0.0278167724609375,511.2979806336027,0.0
1600,joint_soft,1.0,0.044690847396850586,0.015516218729317188,0.015270463258028031,0.8545743209520976,1.1274740245426074e-05,0.010695680044591427,0.06160698509371091,1.016959117805527e-06,0.9999985694885254,0.5290060043334961,0.4857404828071594,0.96142578125,3281.2787141600757,2769.980733526473
1800,joint_soft,1.0,0.03603900969028473,0.010851874016225338,0.010854243549207847,0.8979867294629414,7.790285962983035e-06,0.011264831759035587,0.09736113408641528,3.141906956827256e-09,1.0,0.5289549827575684,0.4920327067375183,0.9848594665527344,3469.6789476837766,2958.380967050174
2000,joint_soft,1.0,0.03335227072238922,0.009462442249059677,0.00943348581592242,0.912176189104716,6.738318461430026e-06,0.011723393574357033,0.09573515878400966,1.0413847562062983e-09,1.0,0.5274679064750671,0.49406203627586365,0.9903717041015625,3613.8973422055033,3102.5993615719008
2200,joint_soft,1.0,0.03174716606736183,0.008532483130693436,0.00853402940928936,0.9195466000239054,5.473330020322464e-06,0.01165495254099369,0.08830404856564339,8.617507263330992e-10,1.0,0.526114284992218,0.49537891149520874,0.9938774108886719,3750.511965052238,3239.213984418635
2400,joint_soft,1.0,0.030465051531791687,0.008046919479966164,0.008020385970671971,0.9249435095787049,4.8131328185263555e-06,0.011545867659151554,0.11324995601855362,2.0578569404072766e-10,1.0,0.52546626329422,0.4961327910423279,0.9953765869140625,3877.180934648266,3365.8829540146635
2600,joint_soft,1.0,0.02948380634188652,0.007569277659058571,0.007728594244768222,0.9266426606178284,4.132639787712833e-06,0.011482116766273975,0.0985379031373103,4.190239735052392e-12,1.0,0.5248005390167236,0.49674737453460693,0.996673583984375,3994.279910071401,3482.9819294377985
2800,joint_soft,1.0,0.02963199093937874,0.007592393085360527,0.007810496463129918,0.9248817335764568,3.3961482586164493e-06,0.011334569193422794,0.08662800087813914,4.1886498609866596e-12,1.0,0.5240108966827393,0.4972190260887146,0.9975166320800781,4103.500456926988,3592.202476293385
3000,joint_soft,1.0,0.02937133237719536,0.007463973946869373,0.007704702059427897,0.9282801839510599,3.3310079743387178e-06,0.011501184664666653,0.16010058971494123,4.096163946226694e-12,1.0,0.5233096480369568,0.4975462555885315,0.9980316162109375,4204.919499823986,3693.621519190384
3200,joint_soft,1.0,0.028103426098823547,0.006972337141633034,0.007219481644531091,0.9324045422871907,3.1605370622855844e-06,0.01117232721298933,0.08384202689298144,4.096163946226694e-12,1.0,0.522913932800293,0.4978102743625641,0.9983596801757812,4297.804323139899,3786.5063425062963
