step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta,H_t_displacement,tau_displacement,illum_frozen
200,inverse_warmup_m1,1.0,0.0981026142835617,0.05246046185493469,0.053863558607796826,0.5610943088928858,0.0,0.015779638662934303,0.20706471111378597,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
400,inverse_warmup_m1,1.0,0.08424519002437592,0.04169366881251335,0.04203741221378247,0.6410761525233587,0.0,0.022369680926203728,0.22752796927648666,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
600,inverse_warmup_m1,1.0,0.07523021101951599,0.03456936776638031,0.03550905485947927,0.6994918634494146,0.0,0.03290198743343353,0.17996272816549758,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
800,inverse_warmup_m1,1.0,0.07033446431159973,0.031193286180496216,0.03228967388470968,0.7233827362457911,0.0,0.035179316997528076,0.14949033645113557,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
1000,inverse_warmup_m1,1.0,0.06705087423324585,0.029393477365374565,0.03071931718538205,0.7367062022288641,0.0,0.036404795944690704,0.3577425800402984,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
1200,inverse_warmup_m1,1.0,0.0655248612165451,0.029075630009174347,0.029326530328641336,0.7463886688152949,0.0,0.03740479052066803,0.10974336990959169,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
1400,inverse_warmup_m1,1.0,0.0626164972782135,0.02743874117732048,0.02837616732964913,0.7559440036614736,0.0,0.03750807046890259,0.312944704482676,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
1600,inverse_warmup_m1,1.0,0.06264552474021912,0.027248241007328033,0.02750399646659692,0.7601908097664515,0.0,0.036397092044353485,0.1293453300579944,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
1800,inverse_warmup_m1,1.0,0.061040621250867844,0.026316948235034943,0.0271335329550008,0.763208011786143,0.0,0.035951901227235794,0.265039912149128,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
2000,inverse_warmup_m1,1.0,0.06033353880047798,0.025540683418512344,0.026657481988271076,0.7662927707036337,0.0,0.03528044372797012,0.4849773854689355,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
2200,inverse_warmup_m1,1.0,0.05971086025238037,0.02560112252831459,0.027515624649822712,0.7660689502954483,0.0,0.036284010857343674,0.13830263770769038,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
2400,inverse_warmup_m1,1.0,0.05927601084113121,0.024897966533899307,0.02665528344611327,0.7686891357103983,0.0,0.03470152989029884,0.3856750335236897,0.011310596950352192,0.9884657859802246,0.4999101758003235,0.20832917094230652,0.027744293212890625,131045.43480793216,0.0,0.0,0.0,1
