[x16/random_fixed] loading frozen base ...
[x16/random_fixed] building caches (frozen base forward) ...
[x16/random_fixed] cache: train=7920 val=40 test=60 (68s)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/timm/models/layers/__init__.py:49: FutureWarning: Importing from timm.models.layers is deprecated, please import via timm.layers
  warnings.warn(f"Importing from {__name__} is deprecated, please import via timm.layers", FutureWarning)
/home/leonidas/workspace/differentiable_micoscopy_replication/microscopy-clean/.venv/lib/python3.12/site-packages/torch/functional.py:505: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4381.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
[x16/random_fixed] SwinIR params=11.50M embed_dim=180 depths=[6, 6, 6, 6, 6, 6] identity_init=True
[x16/random_fixed] base val: ssim=0.9211 mse=0.000825
[x16/random_fixed] step 100/50000 lr=4.00e-05 d=0.6795 pixel=0.0155 perceptual=1.0264 adv=0.1299 g_total=1.1717 1.61 it/s
[x16/random_fixed] step 200/50000 lr=8.00e-05 d=0.7372 pixel=0.0204 perceptual=0.9595 adv=0.1247 g_total=1.1047 1.60 it/s
[x16/random_fixed] step 300/50000 lr=1.20e-04 d=0.6514 pixel=0.0172 perceptual=0.8205 adv=0.0688 g_total=0.9066 1.61 it/s
[x16/random_fixed] step 400/50000 lr=1.60e-04 d=0.6439 pixel=0.0144 perceptual=0.7313 adv=0.0648 g_total=0.8105 1.61 it/s
[x16/random_fixed] step 500/50000 lr=2.00e-04 d=0.6704 pixel=0.0169 perceptual=0.7381 adv=0.0788 g_total=0.8337 1.61 it/s
[x16/random_fixed] step 600/50000 lr=2.00e-04 d=0.6192 pixel=0.0180 perceptual=0.7389 adv=0.0707 g_total=0.8277 1.61 it/s
[x16/random_fixed] step 700/50000 lr=2.00e-04 d=0.6897 pixel=0.0153 perceptual=0.7059 adv=0.0728 g_total=0.7939 1.61 it/s
[x16/random_fixed] step 800/50000 lr=2.00e-04 d=0.6850 pixel=0.0139 perceptual=0.6422 adv=0.0810 g_total=0.7371 1.61 it/s
[x16/random_fixed] step 900/50000 lr=2.00e-04 d=0.7309 pixel=0.0162 perceptual=0.7324 adv=0.0676 g_total=0.8162 1.61 it/s
[x16/random_fixed] step 1000/50000 lr=2.00e-04 d=0.7149 pixel=0.0145 perceptual=0.5964 adv=0.0613 g_total=0.6722 1.61 it/s
[x16/random_fixed] step 1000 VAL ref_ssim=0.8983 (base 0.9211) ref_mse=0.000925 (base 0.000825) best_ssim=0.8983@1000 *
[x16/random_fixed] step 1100/50000 lr=2.00e-04 d=0.7107 pixel=0.0143 perceptual=0.5897 adv=0.0941 g_total=0.6981 1.58 it/s
[x16/random_fixed] step 1200/50000 lr=2.00e-04 d=0.5788 pixel=0.0149 perceptual=0.7103 adv=0.0720 g_total=0.7973 1.59 it/s
[x16/random_fixed] step 1300/50000 lr=2.00e-04 d=0.6419 pixel=0.0213 perceptual=0.6604 adv=0.0731 g_total=0.7548 1.59 it/s
[x16/random_fixed] step 1400/50000 lr=2.00e-04 d=0.7044 pixel=0.0139 perceptual=0.6643 adv=0.0788 g_total=0.7570 1.59 it/s
[x16/random_fixed] step 1500/50000 lr=2.00e-04 d=0.6859 pixel=0.0135 perceptual=0.6309 adv=0.0709 g_total=0.7154 1.59 it/s
[x16/random_fixed] step 1600/50000 lr=2.00e-04 d=0.6967 pixel=0.0138 perceptual=0.5887 adv=0.0766 g_total=0.6791 1.59 it/s
[x16/random_fixed] step 1700/50000 lr=2.00e-04 d=0.6932 pixel=0.0133 perceptual=0.5936 adv=0.0704 g_total=0.6774 1.59 it/s
[x16/random_fixed] step 1800/50000 lr=2.00e-04 d=0.6936 pixel=0.0137 perceptual=0.5943 adv=0.0696 g_total=0.6776 1.59 it/s
[x16/random_fixed] step 1900/50000 lr=2.00e-04 d=0.6945 pixel=0.0140 perceptual=0.6216 adv=0.0753 g_total=0.7109 1.59 it/s
[x16/random_fixed] step 2000/50000 lr=2.00e-04 d=0.7135 pixel=0.0125 perceptual=0.5798 adv=0.0808 g_total=0.6732 1.59 it/s
[x16/random_fixed] step 2000 VAL ref_ssim=0.9039 (base 0.9211) ref_mse=0.000811 (base 0.000825) best_ssim=0.9039@2000 *
[x16/random_fixed] step 2100/50000 lr=1.99e-04 d=0.6938 pixel=0.0144 perceptual=0.6367 adv=0.0717 g_total=0.7228 1.58 it/s
[x16/random_fixed] step 2200/50000 lr=1.99e-04 d=0.6934 pixel=0.0138 perceptual=0.6345 adv=0.0705 g_total=0.7187 1.58 it/s
[x16/random_fixed] step 2300/50000 lr=1.99e-04 d=0.6932 pixel=0.0135 perceptual=0.6240 adv=0.0698 g_total=0.7073 1.59 it/s
[x16/random_fixed] step 2400/50000 lr=1.99e-04 d=0.6932 pixel=0.0146 perceptual=0.6252 adv=0.0683 g_total=0.7080 1.59 it/s
[x16/random_fixed] step 2500/50000 lr=1.99e-04 d=0.6931 pixel=0.0131 perceptual=0.6081 adv=0.0707 g_total=0.6920 1.59 it/s
[x16/random_fixed] step 2600/50000 lr=1.99e-04 d=0.6508 pixel=0.0152 perceptual=0.6738 adv=0.0677 g_total=0.7568 1.59 it/s
[x16/random_fixed] step 2700/50000 lr=1.99e-04 d=0.6009 pixel=0.0140 perceptual=0.6418 adv=0.0691 g_total=0.7249 1.59 it/s
[x16/random_fixed] step 2800/50000 lr=1.99e-04 d=0.5857 pixel=0.0138 perceptual=0.6235 adv=0.0728 g_total=0.7102 1.59 it/s
[x16/random_fixed] step 2900/50000 lr=1.99e-04 d=0.6691 pixel=0.0133 perceptual=0.6072 adv=0.0690 g_total=0.6896 1.59 it/s
[x16/random_fixed] step 3000/50000 lr=1.99e-04 d=0.6371 pixel=0.0136 perceptual=0.6128 adv=0.0691 g_total=0.6955 1.59 it/s
[x16/random_fixed] step 3000 VAL ref_ssim=0.9143 (base 0.9211) ref_mse=0.000718 (base 0.000825) best_ssim=0.9143@3000 *
[x16/random_fixed] step 3100/50000 lr=1.99e-04 d=0.6895 pixel=0.0134 perceptual=0.5827 adv=0.0652 g_total=0.6613 1.58 it/s
[x16/random_fixed] step 3200/50000 lr=1.99e-04 d=0.6484 pixel=0.0158 perceptual=0.6406 adv=0.0709 g_total=0.7273 1.58 it/s
[x16/random_fixed] step 3300/50000 lr=1.98e-04 d=0.6370 pixel=0.0152 perceptual=0.5995 adv=0.0668 g_total=0.6815 1.58 it/s
[x16/random_fixed] step 3400/50000 lr=1.98e-04 d=0.6768 pixel=0.0138 perceptual=0.6209 adv=0.0718 g_total=0.7064 1.58 it/s
[x16/random_fixed] step 3500/50000 lr=1.98e-04 d=0.7967 pixel=0.0150 perceptual=0.6673 adv=0.0573 g_total=0.7396 1.59 it/s
[x16/random_fixed] step 3600/50000 lr=1.98e-04 d=0.6514 pixel=0.0135 perceptual=0.6264 adv=0.0680 g_total=0.7079 1.59 it/s
[x16/random_fixed] step 3700/50000 lr=1.98e-04 d=0.6977 pixel=0.0141 perceptual=0.6527 adv=0.0703 g_total=0.7370 1.59 it/s
[x16/random_fixed] step 3800/50000 lr=1.98e-04 d=0.5369 pixel=0.0144 perceptual=0.6900 adv=0.0734 g_total=0.7778 1.59 it/s
[x16/random_fixed] step 3900/50000 lr=1.98e-04 d=0.6947 pixel=0.0136 perceptual=0.6256 adv=0.0713 g_total=0.7105 1.59 it/s
[x16/random_fixed] step 4000/50000 lr=1.98e-04 d=0.6464 pixel=0.0132 perceptual=0.5838 adv=0.0661 g_total=0.6631 1.59 it/s
[x16/random_fixed] step 4000 VAL ref_ssim=0.9118 (base 0.9211) ref_mse=0.000721 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 4100/50000 lr=1.97e-04 d=0.7452 pixel=0.0137 perceptual=0.5718 adv=0.0865 g_total=0.6720 1.58 it/s
[x16/random_fixed] step 4200/50000 lr=1.97e-04 d=0.6348 pixel=0.0146 perceptual=0.6175 adv=0.0779 g_total=0.7100 1.58 it/s
[x16/random_fixed] step 4300/50000 lr=1.97e-04 d=0.6256 pixel=0.0142 perceptual=0.6281 adv=0.0718 g_total=0.7141 1.58 it/s
[x16/random_fixed] step 4400/50000 lr=1.97e-04 d=0.6900 pixel=0.0129 perceptual=0.5734 adv=0.0696 g_total=0.6559 1.58 it/s
[x16/random_fixed] step 4500/50000 lr=1.97e-04 d=0.6268 pixel=0.0147 perceptual=0.6407 adv=0.0764 g_total=0.7318 1.58 it/s
[x16/random_fixed] step 4600/50000 lr=1.97e-04 d=0.7025 pixel=0.0134 perceptual=0.5810 adv=0.0760 g_total=0.6704 1.58 it/s
[x16/random_fixed] step 4700/50000 lr=1.97e-04 d=0.6730 pixel=0.0180 perceptual=0.6947 adv=0.0665 g_total=0.7791 1.59 it/s
[x16/random_fixed] step 4800/50000 lr=1.96e-04 d=0.6664 pixel=0.0138 perceptual=0.6436 adv=0.0626 g_total=0.7201 1.59 it/s
[x16/random_fixed] step 4900/50000 lr=1.96e-04 d=0.6337 pixel=0.0123 perceptual=0.5405 adv=0.0716 g_total=0.6244 1.59 it/s
[x16/random_fixed] step 5000/50000 lr=1.96e-04 d=0.6955 pixel=0.0130 perceptual=0.5896 adv=0.0687 g_total=0.6713 1.59 it/s
[x16/random_fixed] step 5000 VAL ref_ssim=0.9065 (base 0.9211) ref_mse=0.000715 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 5100/50000 lr=1.96e-04 d=0.6581 pixel=0.0132 perceptual=0.6017 adv=0.0786 g_total=0.6935 1.58 it/s
[x16/random_fixed] step 5200/50000 lr=1.96e-04 d=0.6641 pixel=0.0113 perceptual=0.4863 adv=0.0725 g_total=0.5702 1.58 it/s
[x16/random_fixed] step 5300/50000 lr=1.95e-04 d=0.7181 pixel=0.0129 perceptual=0.6022 adv=0.0561 g_total=0.6711 1.58 it/s
[x16/random_fixed] step 5400/50000 lr=1.95e-04 d=0.7167 pixel=0.0137 perceptual=0.6432 adv=0.0832 g_total=0.7400 1.58 it/s
[x16/random_fixed] step 5500/50000 lr=1.95e-04 d=0.6911 pixel=0.0150 perceptual=0.6629 adv=0.0758 g_total=0.7536 1.58 it/s
[x16/random_fixed] step 5600/50000 lr=1.95e-04 d=0.5789 pixel=0.0117 perceptual=0.5632 adv=0.0686 g_total=0.6435 1.58 it/s
[x16/random_fixed] step 5700/50000 lr=1.95e-04 d=0.6983 pixel=0.0146 perceptual=0.6490 adv=0.0760 g_total=0.7397 1.58 it/s
[x16/random_fixed] step 5800/50000 lr=1.95e-04 d=0.6779 pixel=0.0138 perceptual=0.6157 adv=0.0699 g_total=0.6994 1.58 it/s
[x16/random_fixed] step 5900/50000 lr=1.94e-04 d=0.6952 pixel=0.0168 perceptual=0.6425 adv=0.0699 g_total=0.7292 1.58 it/s
[x16/random_fixed] step 6000/50000 lr=1.94e-04 d=0.6968 pixel=0.0136 perceptual=0.6215 adv=0.0707 g_total=0.7058 1.59 it/s
[x16/random_fixed] step 6000 VAL ref_ssim=0.9127 (base 0.9211) ref_mse=0.000715 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 6100/50000 lr=1.94e-04 d=0.7305 pixel=0.0107 perceptual=0.5156 adv=0.0676 g_total=0.5939 1.58 it/s
[x16/random_fixed] step 6200/50000 lr=1.94e-04 d=0.7453 pixel=0.0129 perceptual=0.5290 adv=0.0602 g_total=0.6021 1.58 it/s
[x16/random_fixed] step 6300/50000 lr=1.93e-04 d=0.5889 pixel=0.0137 perceptual=0.5825 adv=0.0635 g_total=0.6598 1.58 it/s
[x16/random_fixed] step 6400/50000 lr=1.93e-04 d=0.5708 pixel=0.0168 perceptual=0.6428 adv=0.0625 g_total=0.7221 1.58 it/s
[x16/random_fixed] step 6500/50000 lr=1.93e-04 d=0.6905 pixel=0.0137 perceptual=0.6266 adv=0.0726 g_total=0.7129 1.58 it/s
[x16/random_fixed] step 6600/50000 lr=1.93e-04 d=0.6876 pixel=0.0122 perceptual=0.5970 adv=0.0607 g_total=0.6699 1.58 it/s
[x16/random_fixed] step 6700/50000 lr=1.93e-04 d=0.7000 pixel=0.0135 perceptual=0.6312 adv=0.0740 g_total=0.7187 1.58 it/s
[x16/random_fixed] step 6800/50000 lr=1.92e-04 d=0.6865 pixel=0.0136 perceptual=0.6134 adv=0.0695 g_total=0.6966 1.58 it/s
[x16/random_fixed] step 6900/50000 lr=1.92e-04 d=0.7013 pixel=0.0148 perceptual=0.6347 adv=0.0673 g_total=0.7168 1.58 it/s
[x16/random_fixed] step 7000/50000 lr=1.92e-04 d=0.6554 pixel=0.0138 perceptual=0.6111 adv=0.0773 g_total=0.7022 1.58 it/s
[x16/random_fixed] step 7000 VAL ref_ssim=0.9094 (base 0.9211) ref_mse=0.000702 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 7100/50000 lr=1.92e-04 d=0.6776 pixel=0.0138 perceptual=0.5880 adv=0.0618 g_total=0.6636 1.58 it/s
[x16/random_fixed] step 7200/50000 lr=1.91e-04 d=0.7237 pixel=0.0145 perceptual=0.6587 adv=0.0709 g_total=0.7442 1.58 it/s
[x16/random_fixed] step 7300/50000 lr=1.91e-04 d=0.6930 pixel=0.0146 perceptual=0.6400 adv=0.0746 g_total=0.7291 1.58 it/s
[x16/random_fixed] step 7400/50000 lr=1.91e-04 d=0.6808 pixel=0.0122 perceptual=0.5355 adv=0.0746 g_total=0.6223 1.58 it/s
[x16/random_fixed] step 7500/50000 lr=1.90e-04 d=0.6821 pixel=0.0127 perceptual=0.5557 adv=0.0708 g_total=0.6392 1.58 it/s
[x16/random_fixed] step 7600/50000 lr=1.90e-04 d=0.6881 pixel=0.0140 perceptual=0.6146 adv=0.0692 g_total=0.6978 1.58 it/s
[x16/random_fixed] step 7700/50000 lr=1.90e-04 d=0.7012 pixel=0.0114 perceptual=0.5357 adv=0.0740 g_total=0.6211 1.58 it/s
[x16/random_fixed] step 7800/50000 lr=1.90e-04 d=0.6789 pixel=0.0139 perceptual=0.5661 adv=0.0791 g_total=0.6591 1.58 it/s
[x16/random_fixed] step 7900/50000 lr=1.89e-04 d=0.6884 pixel=0.0166 perceptual=0.6528 adv=0.0472 g_total=0.7166 1.58 it/s
[x16/random_fixed] step 8000/50000 lr=1.89e-04 d=0.6615 pixel=0.0109 perceptual=0.4708 adv=0.0697 g_total=0.5515 1.58 it/s
[x16/random_fixed] step 8000 VAL ref_ssim=0.9119 (base 0.9211) ref_mse=0.000720 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 8100/50000 lr=1.89e-04 d=0.6922 pixel=0.0133 perceptual=0.5891 adv=0.0697 g_total=0.6721 1.58 it/s
[x16/random_fixed] step 8200/50000 lr=1.89e-04 d=0.6734 pixel=0.0151 perceptual=0.6458 adv=0.0664 g_total=0.7273 1.58 it/s
[x16/random_fixed] step 8300/50000 lr=1.88e-04 d=0.6339 pixel=0.0140 perceptual=0.5769 adv=0.0612 g_total=0.6521 1.58 it/s
[x16/random_fixed] step 8400/50000 lr=1.88e-04 d=0.6915 pixel=0.0125 perceptual=0.5826 adv=0.0719 g_total=0.6670 1.58 it/s
[x16/random_fixed] step 8500/50000 lr=1.88e-04 d=0.7352 pixel=0.0125 perceptual=0.5817 adv=0.0583 g_total=0.6525 1.58 it/s
[x16/random_fixed] step 8600/50000 lr=1.87e-04 d=0.6933 pixel=0.0145 perceptual=0.5504 adv=0.0728 g_total=0.6377 1.58 it/s
[x16/random_fixed] step 8700/50000 lr=1.87e-04 d=0.6466 pixel=0.0135 perceptual=0.6130 adv=0.0551 g_total=0.6816 1.58 it/s
[x16/random_fixed] step 8800/50000 lr=1.87e-04 d=0.7040 pixel=0.0110 perceptual=0.5160 adv=0.0827 g_total=0.6097 1.58 it/s
[x16/random_fixed] step 8900/50000 lr=1.86e-04 d=0.6404 pixel=0.0121 perceptual=0.5077 adv=0.0630 g_total=0.5828 1.58 it/s
[x16/random_fixed] step 9000/50000 lr=1.86e-04 d=0.6573 pixel=0.0139 perceptual=0.5990 adv=0.0860 g_total=0.6989 1.58 it/s
[x16/random_fixed] step 9000 VAL ref_ssim=0.9114 (base 0.9211) ref_mse=0.000704 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 9100/50000 lr=1.86e-04 d=0.6611 pixel=0.0133 perceptual=0.5847 adv=0.0713 g_total=0.6692 1.58 it/s
[x16/random_fixed] step 9200/50000 lr=1.85e-04 d=0.7008 pixel=0.0139 perceptual=0.6252 adv=0.0793 g_total=0.7183 1.58 it/s
[x16/random_fixed] step 9300/50000 lr=1.85e-04 d=0.6980 pixel=0.0130 perceptual=0.5770 adv=0.0821 g_total=0.6721 1.58 it/s
[x16/random_fixed] step 9400/50000 lr=1.85e-04 d=0.7207 pixel=0.0146 perceptual=0.6512 adv=0.0580 g_total=0.7238 1.58 it/s
[x16/random_fixed] step 9500/50000 lr=1.84e-04 d=0.6996 pixel=0.0126 perceptual=0.5669 adv=0.0793 g_total=0.6588 1.58 it/s
[x16/random_fixed] step 9600/50000 lr=1.84e-04 d=0.6810 pixel=0.0160 perceptual=0.6245 adv=0.0560 g_total=0.6965 1.58 it/s
[x16/random_fixed] step 9700/50000 lr=1.84e-04 d=0.6783 pixel=0.0179 perceptual=0.6925 adv=0.0562 g_total=0.7666 1.58 it/s
[x16/random_fixed] step 9800/50000 lr=1.83e-04 d=0.6908 pixel=0.0118 perceptual=0.5373 adv=0.0586 g_total=0.6077 1.58 it/s
[x16/random_fixed] step 9900/50000 lr=1.83e-04 d=0.7033 pixel=0.0110 perceptual=0.5121 adv=0.0781 g_total=0.6012 1.58 it/s
[x16/random_fixed] step 10000/50000 lr=1.83e-04 d=0.5598 pixel=0.0125 perceptual=0.5619 adv=0.0622 g_total=0.6366 1.58 it/s
[x16/random_fixed] step 10000 VAL ref_ssim=0.9015 (base 0.9211) ref_mse=0.000736 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 10100/50000 lr=1.82e-04 d=0.5998 pixel=0.0131 perceptual=0.5939 adv=0.0483 g_total=0.6554 1.58 it/s
[x16/random_fixed] step 10200/50000 lr=1.82e-04 d=0.7021 pixel=0.0108 perceptual=0.5180 adv=0.0730 g_total=0.6018 1.58 it/s
[x16/random_fixed] step 10300/50000 lr=1.82e-04 d=0.7071 pixel=0.0134 perceptual=0.5650 adv=0.0629 g_total=0.6412 1.58 it/s
[x16/random_fixed] step 10400/50000 lr=1.81e-04 d=0.6927 pixel=0.0133 perceptual=0.5783 adv=0.0704 g_total=0.6620 1.58 it/s
[x16/random_fixed] step 10500/50000 lr=1.81e-04 d=0.6947 pixel=0.0140 perceptual=0.5361 adv=0.0842 g_total=0.6343 1.58 it/s
[x16/random_fixed] step 10600/50000 lr=1.81e-04 d=0.7064 pixel=0.0132 perceptual=0.5870 adv=0.0811 g_total=0.6812 1.58 it/s
[x16/random_fixed] step 10700/50000 lr=1.80e-04 d=0.7171 pixel=0.0150 perceptual=0.5773 adv=0.0503 g_total=0.6426 1.58 it/s
[x16/random_fixed] step 10800/50000 lr=1.80e-04 d=0.6328 pixel=0.0142 perceptual=0.6260 adv=0.0738 g_total=0.7140 1.58 it/s
[x16/random_fixed] step 10900/50000 lr=1.79e-04 d=0.7012 pixel=0.0159 perceptual=0.5726 adv=0.0803 g_total=0.6688 1.58 it/s
[x16/random_fixed] step 11000/50000 lr=1.79e-04 d=0.6966 pixel=0.0148 perceptual=0.6203 adv=0.0790 g_total=0.7141 1.58 it/s
[x16/random_fixed] step 11000 VAL ref_ssim=0.9126 (base 0.9211) ref_mse=0.000728 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 11100/50000 lr=1.79e-04 d=0.6876 pixel=0.0138 perceptual=0.6093 adv=0.0723 g_total=0.6954 1.58 it/s
[x16/random_fixed] step 11200/50000 lr=1.78e-04 d=0.6266 pixel=0.0131 perceptual=0.5692 adv=0.0642 g_total=0.6466 1.58 it/s
[x16/random_fixed] step 11300/50000 lr=1.78e-04 d=0.6146 pixel=0.0119 perceptual=0.5177 adv=0.0509 g_total=0.5805 1.58 it/s
[x16/random_fixed] step 11400/50000 lr=1.77e-04 d=0.6608 pixel=0.0125 perceptual=0.5416 adv=0.0734 g_total=0.6274 1.58 it/s
[x16/random_fixed] step 11500/50000 lr=1.77e-04 d=0.7024 pixel=0.0116 perceptual=0.5327 adv=0.0847 g_total=0.6290 1.58 it/s
[x16/random_fixed] step 11600/50000 lr=1.77e-04 d=0.6707 pixel=0.0160 perceptual=0.5848 adv=0.0744 g_total=0.6752 1.58 it/s
[x16/random_fixed] step 11700/50000 lr=1.76e-04 d=0.7151 pixel=0.0151 perceptual=0.6291 adv=0.0651 g_total=0.7093 1.58 it/s
[x16/random_fixed] step 11800/50000 lr=1.76e-04 d=0.7361 pixel=0.0137 perceptual=0.5802 adv=0.0627 g_total=0.6566 1.58 it/s
[x16/random_fixed] step 11900/50000 lr=1.75e-04 d=0.6306 pixel=0.0130 perceptual=0.5720 adv=0.0718 g_total=0.6567 1.58 it/s
[x16/random_fixed] step 12000/50000 lr=1.75e-04 d=0.6912 pixel=0.0138 perceptual=0.6070 adv=0.0818 g_total=0.7026 1.58 it/s
[x16/random_fixed] step 12000 VAL ref_ssim=0.9120 (base 0.9211) ref_mse=0.000717 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 12100/50000 lr=1.75e-04 d=0.6894 pixel=0.0131 perceptual=0.5381 adv=0.0787 g_total=0.6299 1.58 it/s
[x16/random_fixed] step 12200/50000 lr=1.74e-04 d=0.7135 pixel=0.0142 perceptual=0.6196 adv=0.0860 g_total=0.7198 1.58 it/s
[x16/random_fixed] step 12300/50000 lr=1.74e-04 d=0.6867 pixel=0.0127 perceptual=0.5819 adv=0.0768 g_total=0.6714 1.58 it/s
[x16/random_fixed] step 12400/50000 lr=1.73e-04 d=0.6698 pixel=0.0118 perceptual=0.5470 adv=0.0623 g_total=0.6212 1.58 it/s
[x16/random_fixed] step 12500/50000 lr=1.73e-04 d=0.6548 pixel=0.0147 perceptual=0.6451 adv=0.0769 g_total=0.7367 1.58 it/s
[x16/random_fixed] step 12600/50000 lr=1.72e-04 d=0.6662 pixel=0.0141 perceptual=0.5932 adv=0.0758 g_total=0.6831 1.58 it/s
[x16/random_fixed] step 12700/50000 lr=1.72e-04 d=0.6569 pixel=0.0155 perceptual=0.6182 adv=0.0689 g_total=0.7026 1.58 it/s
[x16/random_fixed] step 12800/50000 lr=1.72e-04 d=0.6807 pixel=0.0138 perceptual=0.5978 adv=0.0727 g_total=0.6843 1.58 it/s
[x16/random_fixed] step 12900/50000 lr=1.71e-04 d=0.6558 pixel=0.0131 perceptual=0.6000 adv=0.0752 g_total=0.6883 1.58 it/s
[x16/random_fixed] step 13000/50000 lr=1.71e-04 d=0.6779 pixel=0.0135 perceptual=0.5873 adv=0.0766 g_total=0.6774 1.58 it/s
[x16/random_fixed] step 13000 VAL ref_ssim=0.9024 (base 0.9211) ref_mse=0.000755 (base 0.000825) best_ssim=0.9143@3000
[x16/random_fixed] step 13100/50000 lr=1.70e-04 d=0.6759 pixel=0.0139 perceptual=0.5950 adv=0.0788 g_total=0.6877 1.58 it/s
[x16/random_fixed] step 13200/50000 lr=1.70e-04 d=0.6920 pixel=0.0126 perceptual=0.5626 adv=0.0597 g_total=0.6349 1.58 it/s
[x16/random_fixed] step 13300/50000 lr=1.69e-04 d=0.6476 pixel=0.0163 perceptual=0.5952 adv=0.0691 g_total=0.6806 1.58 it/s
[x16/random_fixed] step 13400/50000 lr=1.69e-04 d=0.6881 pixel=0.0117 perceptual=0.5299 adv=0.0830 g_total=0.6247 1.58 it/s
