step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,4,0.10280721634626389,0.06937900185585022,0.20180664956569672,0.0732562005519867,0.19577766060829163,1.0,1.0,1.0,1.0,0.0,0.19331711175290986,8.309465408325195,725.2496948242188,136.24423217773438,1.0
400,7,0.07745333015918732,0.021860230714082718,0.6451670527458191,0.024977326020598413,0.6345060706138611,1.0,1.0,1.0,1.0,0.0,0.057230555606485864,8.42125129699707,654.2613525390625,122.01480865478516,1.0
600,10,0.0787755474448204,0.023520316928625107,0.6464812755584717,0.025657933205366135,0.6458635091781616,1.0,1.0,1.0,1.0,0.0,0.03250739393452644,7.087944030761719,779.9578247070312,130.31033325195312,1.0
800,13,0.07358113676309586,0.020982753485441208,0.6658666133880615,0.024568109959363937,0.6427754402160645,1.0,1.0,1.0,1.0,0.0,0.05411228406892052,6.572338104248047,604.9403076171875,114.02494049072266,1.0
1000,17,0.07964566349983215,0.02286585047841072,0.6407039165496826,0.02456425577402115,0.6444423198699951,1.0,1.0,1.0,1.0,0.0,0.09971029680959378,8.123080253601074,546.209716796875,123.14225006103516,1.0
1200,20,0.08573152124881744,0.023800944909453392,0.6084622144699097,0.024049191921949386,0.6413099288940429,1.0,1.0,1.0,1.0,0.0,0.061433561933625265,6.26462459564209,809.7252197265625,144.4019317626953,1.0
1400,23,0.07403804361820221,0.020940953865647316,0.6605976819992065,0.024210622906684874,0.6421278357505799,1.0,1.0,1.0,1.0,0.0,0.037725376748167325,5.644509792327881,619.2724609375,116.44361877441406,1.0
1600,26,0.08400771021842957,0.024625925347208977,0.6218676567077637,0.02430345267057419,0.6468568086624146,1.0,1.0,1.0,1.0,0.0,0.030561766227775154,5.249996662139893,746.3903198242188,129.93350219726562,1.0
1800,30,0.07268525660037994,0.02012109011411667,0.6572418212890625,0.02418787553906441,0.6470316171646118,1.0,1.0,1.0,1.0,0.0,0.10085304399083551,4.2323150634765625,571.892578125,110.51583862304688,1.0
2000,33,0.0755540281534195,0.021754201501607895,0.6566580533981323,0.02513708472251892,0.6461986064910888,1.0,1.0,1.0,1.0,0.0,0.13819636228729215,5.492520332336426,658.3711547851562,115.72538757324219,1.0
2200,36,0.081693135201931,0.023645032197237015,0.631364107131958,0.024676084518432617,0.6496436357498169,1.0,1.0,1.0,1.0,0.0,0.07138770916268503,9.00827407836914,630.1964721679688,128.20254516601562,1.0
2400,39,0.07170112431049347,0.020082874223589897,0.6683874130249023,0.02378168925642967,0.6415347576141357,1.0,1.0,1.0,1.0,0.0,0.041490769318347,4.880256175994873,661.01806640625,112.7239990234375,1.0
2600,42,0.07362661510705948,0.021366652101278305,0.6671388149261475,0.024340293556451797,0.6509921908378601,1.0,1.0,1.0,1.0,0.0,0.043364138555961745,9.551791191101074,547.7090454101562,115.98526000976562,1.0
2800,46,0.0860382467508316,0.02515857107937336,0.6267170310020447,0.024405355006456374,0.6509402513504028,1.0,1.0,1.0,1.0,0.0,0.05027719977896086,8.651349067687988,638.7723999023438,134.9452667236328,1.0
3000,49,0.0766448974609375,0.021537095308303833,0.650700032711029,0.02388639412820339,0.6444755554199219,1.0,1.0,1.0,1.0,0.0,0.03127468106771202,4.982845306396484,730.2984008789062,121.7696533203125,1.0
3200,52,0.07852430641651154,0.022535081952810287,0.6505733132362366,0.02373783215880394,0.6459485292434692,1.0,1.0,1.0,1.0,0.0,0.0691151363193031,5.622477054595947,607.5028076171875,124.53622436523438,1.0
3400,55,0.07418452203273773,0.021269802004098892,0.6684492230415344,0.023998679593205452,0.6486254811286927,1.0,1.0,1.0,1.0,0.0,0.027408275134712844,6.860424995422363,676.7916259765625,120.96536254882812,1.0
