step,phase,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
500,inverse_warmup_m1,6,0.08673488348722458,0.044247258454561234,0.6437773704528809,0.04558633795628945,0.6401544213294983,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.17009798331835388,-2.2349798679351807,37.535621643066406,5.158996105194092,1.0
1000,inverse_warmup_m1,11,0.07912342250347137,0.03711872920393944,0.6838422417640686,0.03913806316753229,0.6738341848055521,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.1363960704606717,-2.0389907360076904,38.74922180175781,5.1658616065979,1.0
1500,inverse_warmup_m1,16,0.077100470662117,0.035867273807525635,0.6912775039672852,0.03709093232949575,0.6868196527163187,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.052933091315496596,-1.8700486421585083,36.69415283203125,5.21768856048584,1.0
2000,inverse_warmup_m1,22,0.07608772814273834,0.03546085208654404,0.6937251091003418,0.036512973718345165,0.6914728283882141,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.08859087250689741,-1.8546785116195679,35.63369369506836,5.203094959259033,1.0
2500,inverse_warmup_m1,27,0.07549487054347992,0.035031408071517944,0.6989401578903198,0.03597608767449856,0.696251834432284,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.0745766034461916,-2.1693782806396484,37.047306060791016,5.20454740524292,1.0
3000,inverse_warmup_m1,32,0.07287386059761047,0.034560948610305786,0.7087796926498413,0.0369114630545179,0.6980783343315125,0.005578533746302128,0.9893968105316162,0.49984830617904663,0.028141021728515625,0.0,0.07732472872255898,-1.8632646799087524,35.236637115478516,5.143166542053223,1.0
3500,joint_soft_m1,6,0.07005563378334045,0.031555093824863434,0.7199441194534302,0.03284394399573406,0.7149584492047628,0.005621667485684156,0.9893772602081299,0.49943113327026367,0.028932571411132812,5.977111641186639e-07,0.07424400459970576,-2.351494312286377,37.26724624633789,5.164285659790039,1.0
4000,joint_soft_m1,11,0.06383046507835388,0.028401345014572144,0.7488648295402527,0.029074077028781176,0.7463348805904388,0.005665877368301153,0.9893709421157837,0.4989374577999115,0.029766082763671875,6.307110425041174e-07,0.05868971377268729,-1.997431993484497,37.76835250854492,5.172343730926514,1.0
4500,joint_soft_m1,16,0.058732569217681885,0.024276645854115486,0.7775720357894897,0.025492939942826826,0.771290585398674,0.005705404561012983,0.9893748760223389,0.49841147661209106,0.03081512451171875,5.973751626697776e-07,0.06549783138383691,-1.8897403478622437,38.02656936645508,5.125485897064209,1.0
5000,joint_soft_m1,22,0.055739082396030426,0.02230457030236721,0.7929112911224365,0.02286231719578306,0.7905645370483398,0.005734235979616642,0.989379346370697,0.49789440631866455,0.03182792663574219,5.711669359698135e-07,0.060346497793573074,-2.2918944358825684,36.933223724365234,5.197664260864258,1.0
