step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta
200,inverse_warmup,1.0,0.10198116302490234,0.05646570771932602,0.061987183056771755,0.4591880440711975,0.0,0.09399612896344806,0.7740835085599098,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
400,inverse_warmup,1.0,0.0895363986492157,0.04684247821569443,0.048201664040486016,0.6271268377701441,0.0,0.2043776671441245,0.8506014837694101,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
600,inverse_warmup,1.0,0.08286294341087341,0.040447503328323364,0.041868948067228,0.6656421820322672,0.0,0.10272004427541513,0.17564281725769962,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
800,inverse_warmup,1.0,0.08110557496547699,0.038783565163612366,0.03851981026430925,0.6802052358786265,0.0,0.1261245470965974,0.14161267677030379,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
1000,inverse_warmup,1.0,0.08096238970756531,0.038956139236688614,0.03887553885579109,0.6820112069447836,0.0,0.08831184494375786,0.14671540974297068,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
1200,inverse_warmup,1.0,0.07986631244421005,0.03842770308256149,0.03861734954019388,0.6804602791865667,0.0,0.06872213838212043,0.0897396745733269,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
1400,inverse_warmup,1.0,0.07883016765117645,0.03763324022293091,0.03832748935868343,0.6812335004409155,0.0,0.06477369833714536,0.09189971228127504,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
1600,joint_soft,1.0,0.08057595789432526,0.039377015084028244,0.037868293933570385,0.6911977430184683,0.0,0.1573680101333364,0.11609588139757543,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
1800,joint_soft,1.0,0.08061448484659195,0.03893087059259415,0.03942322017004093,0.6837219844261805,0.0,0.2797396488238716,0.1816988416586956,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
2000,joint_soft,1.0,0.07698484510183334,0.03675829619169235,0.03777142955611149,0.6899538785219193,0.0,0.13940148499862912,0.12964543774391563,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
2200,joint_soft,1.0,0.078025221824646,0.03714703023433685,0.0378021669263641,0.6945103108882904,0.0,0.049493255645078144,0.06976091419611073,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
2400,joint_soft,1.0,0.07858945429325104,0.03831574320793152,0.03705684933811426,0.6952443271875381,0.0,0.25511035030968404,0.2045387205031306,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
2600,joint_soft,1.0,0.07779785245656967,0.03741949796676636,0.03713884577155113,0.6955285519361496,0.0,0.1064424461028629,0.09804536327481139,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
2800,joint_soft,1.0,0.07678665220737457,0.03674563392996788,0.03700440594305595,0.6988149633010229,0.0,0.0521749832151263,0.07648898288725081,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
3000,joint_soft,1.0,0.07674787193536758,0.036656126379966736,0.03642623623212179,0.6999120861291885,0.0,0.2666276989760622,0.16274786495340784,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
3200,joint_soft,1.0,0.07819901406764984,0.03789021819829941,0.037188789496819176,0.695849155386289,0.0,0.2266293827253296,0.1581322033992309,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
3400,joint_soft,1.0,0.07829774916172028,0.03795108199119568,0.039472878289719425,0.6813381711641947,0.0,0.13901975047061482,0.10834357919296367,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
3600,joint_soft,1.0,0.07704944908618927,0.03703225031495094,0.03672184391568104,0.7009057998657227,0.0,0.18221674106556499,0.1212243509843229,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
3800,joint_soft,1.0,0.0759170651435852,0.036177944391965866,0.036867305325965084,0.697613000869751,0.0,0.3792663363063744,0.2504563510540987,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
4000,joint_soft,1.0,0.07736796140670776,0.0371614545583725,0.03707067451129357,0.7032876710096995,0.0,0.06103739070786568,0.07870558035125305,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
4200,joint_soft,1.0,0.07725144922733307,0.03697057068347931,0.03659064477930466,0.6971932748953501,0.0,0.35272777994673826,0.1875240054057972,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
4400,joint_soft,1.0,0.0754043236374855,0.03585869446396828,0.036413659962515034,0.7003844529390335,0.0,0.14010265610894063,0.09809228041102569,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
4600,joint_soft,1.0,0.07655981183052063,0.03667638823390007,0.03618900322665771,0.7031126419703165,0.0,0.15317329730276655,0.09300936345288874,1.1581602133392859e-20,1.0,0.500187873840332,0.4591268301010132,0.8265228271484375,0.0,0.0
