step,epoch,loss,train_mse,train_ssim,val_mse,val_ssim,H_t_min,H_t_max,H_t_mean,H_t_binary_fraction,grad_norm_W,grad_norm_inverse,detector_min,detector_max,detector_mean,sigmoid_m
200,4,0.03583995997905731,0.008095873519778252,0.8268512487411499,0.008931195829063654,0.8328139781951904,1.0,1.0,1.0,1.0,0.0,0.797671003390419,0.23106063902378082,63.91386795043945,7.848889350891113,1.0
400,7,0.024013647809624672,0.0025158736389130354,0.8488763570785522,0.002632696647197008,0.8393079042434692,1.0,1.0,1.0,1.0,0.0,0.33931650608671754,0.2055172324180603,64.0,7.31655740737915,1.0
600,10,0.02042209357023239,0.00197772029787302,0.8731799125671387,0.0019281330169178545,0.8885173499584198,1.0,1.0,1.0,1.0,0.0,0.18447423120100703,0.3737598955631256,64.0,7.9173431396484375,1.0
800,13,0.020258238539099693,0.001815906260162592,0.8876044154167175,0.0017184262978844345,0.9008295238018036,1.0,1.0,1.0,1.0,0.0,0.32282198343076496,0.2706299424171448,63.080238342285156,7.775637626647949,1.0
1000,17,0.016079869121313095,0.0013071015710011125,0.8460008502006531,0.0016309376223944128,0.840621680021286,1.0,1.0,1.0,1.0,0.0,0.2615650344583012,0.10267338156700134,64.0,6.724514961242676,1.0
1200,20,0.01792862080037594,0.001686444622464478,0.8838871717453003,0.0013508611591532826,0.9041134417057037,1.0,1.0,1.0,1.0,0.0,0.11925979166374352,0.34306350350379944,63.91755294799805,8.381342887878418,1.0
1400,23,0.017051726579666138,0.0014198669232428074,0.8968774080276489,0.0013143704854883254,0.9014362692832947,1.0,1.0,1.0,1.0,0.0,0.14931836478860172,0.3093179762363434,63.8946647644043,7.2638373374938965,1.0
1600,26,0.01630949042737484,0.0025940448977053165,0.7888314127922058,0.002656023600138724,0.7797650396823883,1.0,1.0,1.0,1.0,0.0,0.1464334363735173,0.16535429656505585,64.0,7.32701301574707,1.0
1800,30,0.018263913691043854,0.0017884774133563042,0.8215970396995544,0.0016849034000188112,0.8235562443733215,1.0,1.0,1.0,1.0,0.0,0.3864311626386905,0.3505477011203766,63.8727912902832,7.751908779144287,1.0
2000,33,0.017291391268372536,0.0014047047588974237,0.8930447697639465,0.001262403151486069,0.9000186324119568,1.0,1.0,1.0,1.0,0.0,0.23762362395943817,0.3562016785144806,64.0,8.149433135986328,1.0
2200,36,0.016201134771108627,0.001110062119551003,0.9135349988937378,0.0011329584522172809,0.9113817811012268,1.0,1.0,1.0,1.0,0.0,0.17725014664279481,0.23880596458911896,63.54918670654297,7.068303108215332,1.0
2400,39,0.015537915751338005,0.0011755231535062194,0.9058004021644592,0.0011443441617302597,0.9097849726676941,1.0,1.0,1.0,1.0,0.0,0.10696593817678418,0.31797900795936584,64.0,7.811148643493652,1.0
2600,42,0.014925189316272736,0.0010899716289713979,0.9123881459236145,0.0010974168544635177,0.9103450775146484,1.0,1.0,1.0,1.0,0.0,0.13154927478956946,0.1833953559398651,63.341033935546875,7.362194061279297,1.0
2800,46,0.016946934163570404,0.0012956680729985237,0.8983901739120483,0.0011152571823913604,0.9076082706451416,1.0,1.0,1.0,1.0,0.0,0.1249766408257607,0.20663875341415405,64.0,7.993595123291016,1.0
3000,49,0.015500057488679886,0.0012730249436572194,0.8803722858428955,0.0012158971512690187,0.8845491409301758,1.0,1.0,1.0,1.0,0.0,0.1191864438097665,0.30956771969795227,63.961769104003906,8.11544418334961,1.0
3200,52,0.017234092578291893,0.0013082176446914673,0.8973098993301392,0.0011083191493526101,0.9086815118789673,1.0,1.0,1.0,1.0,0.0,0.2019642330740025,0.0961398333311081,63.104148864746094,8.434120178222656,1.0
3400,55,0.01668466068804264,0.001128604169934988,0.8956887125968933,0.001308747858274728,0.8897204399108887,1.0,1.0,1.0,1.0,0.0,0.43246203295097674,0.48314616084098816,64.0,6.835721015930176,1.0
3600,59,0.015056926757097244,0.0010620211251080036,0.9211506247520447,0.0011230169620830566,0.913098007440567,1.0,1.0,1.0,1.0,0.0,0.2916720513553182,0.19590164721012115,64.0,7.118193626403809,1.0
3800,62,0.016286730766296387,0.0013372736284509301,0.9120631217956543,0.0012264876859262586,0.9149819910526276,1.0,1.0,1.0,1.0,0.0,0.26242085287794337,0.2619543969631195,63.83456802368164,7.925240516662598,1.0
4000,65,0.01923707127571106,0.001448173075914383,0.8820927143096924,0.001057349203620106,0.9121102690696716,1.0,1.0,1.0,1.0,0.0,0.09663621685583484,0.5049723386764526,64.0,9.019014358520508,1.0
